"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"1540" 4000222 0 1 0 6 0 -0.7637 -0.8863 -2.345 -1.4869 -1.3068 -0.9888 -0.7823 1.1292 0.4363 -0.1357 1.5226 0.8962 -0.2023 -1.5824 464.687 410.09 358.382
"1541" 4000095 1 1 0 5 0 0.76 -0.6346 1.2643 -0.9295 -0.0614 0.1982 -0.7823 0.9771 0.7878 1.1793 0.6197 -0.0772 0.1597 -1.5847 676.242 581.676 622.333
"1542" 4000068 1 1 0 6 0 -1.0322 -0.6451 -0.9372 1.8905 0.523 0.9303 -0.7823 0.5531 -0.3076 -0.1357 1.091 0.9629 -0.4082 1.0346 449.587 388.426 409.029
"1543" 4000159 0 1 0 5 1 -0.5784 0.2705 -2.345 -1.059 -0.8189 0.0544 -0.7823 -0.2507 0.3676 1.1793 -0.4318 0.1505 0.4394 0.6364 342.918 331.675 349.761
"1544" 4000172 0 2 0 5 1 -0.4556 1.6524 -0.5707 1.8905 -0.1097 -0.4415 0.2907 -1.0754 -0.7725 -1.0118 -0.5635 -0.5032 -2.1007 1.0346 402.445 439.5 457.014
"1545" 4000020 0 3 2 6 0 0.228 3.0064 0.1956 1.4083 -0.0614 -0.8008 -0.7823 0.0634 0.3808 0.0477 -0.155 -0.3075 0.1694 -1.0691 335.499 266.785 310.095
"1546" 4000055 1 1 0 6 0 1.4205 -1.272 0.6314 -1.2792 0.7401 0.0577 0.2907 0.1587 1.8303 1.1793 -1.5202 0.7692 -0.3172 0.6364 639.943 590.651 596.238
"1547" 4000041 0 1 0 5 0 -0.7637 0.2705 -0.5229 -0.3799 0.7251 0.5166 -0.7823 0.1695 -0.1308 0.0477 0.0579 0.3153 -1.0266 0.2169 639.961 561.053 553.822
"1548" 4000271 1 1 0 3 0 -1.7421 0.2705 2.0054 -0.4342 1.1061 2.7249 0.8615 0.2816 -0.1308 1.1793 0.264 -0.3452 1.314 1.0346 531.648 547.693 545.45
"1549" 4000295 0 1 0 6 0 0.6523 -1.272 0.3709 -0.4342 1.0615 2.7249 -0.7823 1.275 1.1335 1.1793 0.7245 1.5432 -2.7106 1.0346 620.38 676.51 660.129
"1551" 4000106 0 1 0 6 0 -1.2321 -0.6451 -0.9792 0.1097 -0.5176 0.9423 -0.7823 1.0035 1.8303 1.1793 0.3148 0.8287 -2.7106 1.0346 573.729 546.063 561.879
"1552" 4000242 1 1 0 5 0 0.9011 -1.272 -0.9792 -0.687 -0.4684 -1.5698 0.8615 0.6241 1.8303 -0.1357 -0.253 0.7256 -0.3971 1.0346 599.21 582.976 642.929
"1556" 4000271 1 1 0 4 0 -1.1798 0.2705 -0.6888 -0.4342 -0.7622 -0.3184 -0.7823 0.7183 0.5522 1.1793 0.4268 -0.5833 1.314 -0.6576 572.807 470.275 515.498
"1557" 4000039 0 1 0 4 0 0.9151 -0.8863 0.7871 0.0208 0.4842 0.0716 -0.7823 -1.1354 -0.7725 -1.3311 -0.5113 -0.4643 -1.1481 0.6364 450.014 453.692 420.442
"1559" 4000125 0 1 0 6 0 -0.4081 0.2705 -0.6888 0.1097 -0.0614 -0.6693 0.2907 1.0021 1.8303 -0.6853 0.3045 1.1836 -2.7106 1.0346 414.609 401.424 435.63
"1560" 4000023 1 1 0 3 0 -0.007 -1.272 0.849 -0.1748 0.8236 -0.0647 1.2618 0.8634 1.3873 1.1793 0.3852 -0.0081 0.7628 1.0346 579.048 556.919 532.064
"1561" 4000166 0 2 3 5 0 -0.4262 -0.2888 -0.9792 -0.9823 0.871 0.9517 -0.7823 -1.1906 -1.2648 -0.4903 -0.9637 -0.8814 -0.7074 1.0346 430.289 448.298 460.239
"1564" 4000121 0 1 0 3 1 0.5915 0.9567 -1.3427 -0.3009 -1.2743 -0.4077 2.0604 -0.9285 -1.8538 -0.6853 -0.135 -0.1146 1.314 0.6364 415.456 440.112 344.001
"1566" 4000033 1 1 0 6 1 -2.7114 -1.272 -2.345 0.8207 2.3693 2.7249 2.1776 -0.051 -0.6072 -2.4101 1.0357 0.7682 -2.7106 1.0346 445.885 478.379 474.059
"1567" 4000262 1 1 0 6 0 2.6131 -1.272 0.1956 -0.4342 -0.0614 -0.0939 1.1928 -0.4611 0.655 -0.7806 -1.271 0.8512 1.314 1.0346 630.497 613.468 653.558
"1568" 4000134 1 1 0 5 0 -0.8415 -0.5536 -1.0881 -0.4342 0.7872 2.7249 -0.7823 1.0391 0.6411 0.1806 0.921 0.5899 -0.7769 1.0346 615.571 628.916 622.367
"1572" 4000108 1 1 0 5 0 -1.9715 -0.0545 0.571 -1.4869 2.3693 1.4903 -0.7823 0.06 -0.0367 -0.6122 0.5492 -0.1711 0.2485 0.5029 429.295 325.548 347.629
"1573" 4000276 1 1 0 3 1 -1.2014 0.2705 -1.2263 -0.13 -0.0614 0.3241 0.2907 0.2071 -0.1308 0.1806 0.5621 -0.6242 -0.0991 -1.1847 376.631 348.411 403.442
"1574" 4000268 0 1 0 5 0 1.3468 -1.272 -0.2661 0.052 -0.7997 -0.9728 -0.7823 0.4217 -0.6072 1.1793 0.4396 0.2076 -0.5488 -0.6576 547.735 565.332 581.15
"1575" 4000294 1 1 0 6 0 1.5998 -1.272 2.0054 -1.2792 1.6438 2.7249 0.2907 1.7713 1.8303 1.1793 1.0249 1.2285 0.7015 1.0346 607.817 636.921 625.417
"1576" 4000004 0 1 2 3 1 -0.7077 0.2705 -0.9792 0.4637 -1.3068 -0.6464 -0.7823 -1.0787 -1.8538 -0.6947 -0.726 -1.252 -1.1481 -1.5824 422.992 441.962 438.38
"1577" 4000244 0 1 0 4 0 1.7916 -0.8863 -0.2661 1.8905 -0.144 2.7249 0.2907 -0.3326 0.2519 -0.1357 -0.6174 -0.8881 0.2148 1.0346 453.902 537.995 514.945
"1580" 4000124 1 3 2 4 0 -1.9715 1.0962 0.1956 0.4637 2.3693 -0.186 -0.7823 -0.1468 0.0185 1.1793 -0.0801 -0.2851 -0.2441 0.0224 535.287 492.235 456.269
"1581" 4000277 0 2 2 5 0 -1.9715 0.7192 -0.5707 0.4637 -0.0614 0.3281 -0.7823 0.8084 0.3013 1.1793 0.7571 0.3092 -0.7366 1.0346 509.544 451.78 472.12
"1582" 4000070 1 2 2 3 0 0.3568 -0.8863 1.1811 -0.687 -0.0614 0.9683 -0.7823 -0.4215 0.5027 -0.9649 -0.4318 -0.8903 -0.7366 0.2127 541.178 509.186 502.408
"1583" 4000002 1 1 0 3 1 -1.352 1.2958 -0.6888 -0.2006 -0.9698 -0.4415 1.8016 0.2214 -0.3076 -0.1357 0.5138 0.2288 -0.3673 -0.6576 388.264 360.293 362.98
"1584" 4000003 1 1 0 5 0 0.308 0.2705 -0.2047 0.4637 -1.6588 -0.6464 2.4601 -1.3442 -0.7148 -0.5668 -1.8147 0.0531 -1.1481 -0.6576 436.433 360.383 401.39
"1585" 4000060 0 1 2 3 0 -0.2406 0.8232 1.2643 0.9109 0.3858 0.1554 0.8233 0.0721 0.3676 1.1793 -0.0057 -0.6402 0.6259 0.2127 387.252 350.984 377.885
"1586" 4000095 1 1 0 5 0 0.3703 -0.8863 -0.5707 -0.2006 -1.0974 0.1634 0.2907 1.1547 1.8303 -0.6853 0.5528 1.1697 0.2485 -1.2947 693.99 692.361 709.377
"1587" 4000025 1 1 0 5 0 0.3361 -1.272 1.1811 -1.8939 1.1934 1.4326 0.2907 0.1189 0.288 -0.1357 -0.2189 0.4735 0.039 1.0346 662.891 618.771 660.931
"1589" 4000163 0 1 0 4 0 0.8628 -0.4021 -0.5707 0.4637 0.3858 -0.3184 0.2907 0.0083 1.3873 1.1793 -1.1979 -0.3267 -1.1481 -0.6576 425.961 483.481 546.606
"1590" 4000177 0 1 0 4 0 -1.4526 -1.272 -1.7664 -1.1858 -0.7622 2.7249 1.2618 0.2467 0.5522 1.1793 -0.0943 -0.1328 -2.7106 0.6402 448.912 435.353 435.761
"1592" 4000132 1 1 0 4 0 -1.352 0.2705 -0.9372 -0.13 -0.8109 -0.0845 -0.7823 0.7035 0.2519 1.1793 0.7059 -0.4141 -1.3684 1.0346 513.755 536.59 540.932
"1593" 4000244 0 1 0 4 0 -1.6062 0.2705 -0.5707 0.1097 -0.4531 0.0348 0.2907 0.1905 0.7878 0.0477 -0.3433 -0.1227 -1.7803 1.0346 461.473 522.885 457.28
"1594" 4000293 0 1 0 3 0 -1.3532 -0.6451 -1.7664 -1.8939 -0.4531 2.7249 -0.7823 -0.6625 -1.2648 -2.2417 0.6086 -1.0277 -0.0348 -1.7696 291.932 266.644 312.569
"1595" 4000038 0 1 0 5 0 -0.511 -0.6346 -0.2661 1.0109 0.471 0.6818 -0.7823 0.0457 -0.5158 -0.3792 0.3535 -0.3272 -1.6916 0.3622 448.481 490.632 468.67
"1596" 4000120 0 1 0 3 0 -0.4466 -0.4021 -0.1401 1.0109 -0.5279 1.4685 1.1928 -0.183 -0.5158 -0.6853 0.5136 -0.6748 1.314 -1.8624 340.72 373.882 354.979
"1597" 4000050 1 1 0 6 0 0.1372 -0.6451 -1.1741 0.052 -0.9526 -1.2605 0.2308 0.7649 1.8303 1.1793 -0.0206 0.8949 1.314 -1.5847 455.197 452.44 468.625
"1600" 4000043 1 1 0 6 0 -1.352 2.0692 0.7871 0.4637 -1.3068 -1.1206 1.1928 0.2408 -0.5158 -0.6853 0.8117 0.4168 1.314 -0.6576 427 408.402 447.564
"1601" 4000258 1 1 0 3 0 0.0977 -1.272 0.571 0.052 0.3858 -0.5635 0.2907 -0.5804 -1.8538 -0.1357 -0.3061 -1.1657 -1.1481 0.5029 635.519 619.637 591.885
"1602" 4000195 0 1 0 5 0 1.5998 -1.272 -0.8705 -1.4869 0.5289 0.6879 -0.7823 0.8345 1.8303 1.1793 -0.0622 0.8073 1.314 1.0346 339.326 421.052 342.553
"1603" 4000010 0 1 0 5 0 -2.7114 -1.272 -0.9792 -1.8939 1.2011 -0.5375 -0.7823 -0.8224 -0.1308 -1.3311 -0.3054 0.0015 -2.1621 0.3586 407.951 439.325 427.403
"1604" 4000165 0 1 0 6 0 1.2316 -1.272 0.7871 -0.4342 0.7872 -0.2037 -0.7823 1.0968 0.7878 1.1793 0.7139 1.193 -0.5488 -0.6576 632.854 599.63 551.697
"1608" 4000261 1 1 0 5 0 -1.3158 -0.4021 -0.2661 -0.7592 -0.0614 1.4685 0.2907 1.6135 1.8303 1.1793 1.214 1.1918 -1.8782 1.0346 461.269 487.961 509.629
"1609" 4000291 0 1 0 6 0 -1.7421 1.6524 -0.5707 1.0671 0.0018 -0.6464 1.1928 -0.753 -0.5158 -0.6853 -0.39 0.7227 -1.1408 -0.6576 432.788 467.319 414.278
"1610" 4000092 1 1 0 6 0 -0.1119 0.2705 0.4352 0.052 -1.4832 -0.6659 1.4812 1.5657 1.8303 1.1793 0.9553 0.9805 1.314 -0.9167 531.82 459.094 489.314
"1611" 4000179 0 1 0 3 0 -0.8551 -1.272 0.4978 0.4637 -0.0614 0.3018 0.2907 0.3413 -0.1308 -0.6853 1.0098 -0.6684 -1.0305 -1.0691 473.965 519.345 531.378
"1612" 4000287 0 2 0 6 0 -0.6322 0.062 -1.1146 -1.8939 0.7872 0.9303 -0.7823 -1.4741 -0.5158 -1.3311 -1.3437 0.0782 1.314 1.0346 493.405 555.12 593.367
"1613" 4000270 1 1 0 3 0 -0.5141 -1.272 2.0054 -1.8939 2.3693 2.7249 -0.7823 -0.4224 0.1497 -0.6122 -0.28 -1.0455 -0.5 -1.9687 435.199 452.737 418.333
"1615" 4000180 0 1 0 3 0 -0.9016 -0.6346 0.1956 0.4637 -0.5176 -0.9522 1.1625 0.2768 -1.8538 -0.6122 1.4543 -0.5864 -1.8358 -0.6576 521.227 535.204 520.471
"1616" 4000060 0 1 0 3 0 -0.5262 0.2705 0.1956 -0.1748 -0.4684 0.6818 -0.7823 -0.3638 -0.1308 -0.6853 -0.0543 -0.9367 1.314 -0.6576 442.658 478.808 428.391
"1617" 4000201 1 1 0 3 0 -1.2014 -1.272 -1.7009 0.4637 0.7251 0.9423 1.1625 1.0372 1.1335 1.2099 0.834 0.1535 -0.2327 1.0346 556.611 562.857 519.568
"1618" 4000002 1 1 0 5 0 -2.7114 -1.272 0.849 0.1097 -1.3532 -0.9911 -0.7823 -0.1329 -1.2648 -0.6122 0.6662 -0.6215 -2.7106 -1.7696 436.97 373.274 409.758
"1619" 4000079 1 1 0 5 0 -1.0555 0.6091 0.0113 -1.4869 -0.4684 0.3018 0.2907 0.757 0.5805 1.1793 0.6523 0.2036 -0.8998 0.3622 505.787 408.092 442.301
"1620" 4000150 1 1 0 5 0 -1.3214 0.5923 -0.0591 1.8905 0.2703 -0.5881 -0.7823 0.5906 -0.5158 1.1793 1.3791 0.0816 1.314 1.0346 420.754 396.278 402.474
"1621" 4000218 1 1 0 5 0 -0.7413 -1.272 0.1956 -1.8939 1.2011 0.3241 0.1462 -0.1196 0.2519 -0.6853 -0.269 0.2118 -0.3172 0.6364 568.797 625.171 624.215
"1625" 4000021 0 1 0 5 0 2.6131 -1.272 -0.2047 -0.687 -1.0352 2.7249 -0.7823 -0.3127 0.198 1.1793 -1.1118 0.0983 0.4522 1.0346 655.372 608.195 645.967
"1626" 4000070 1 1 0 6 0 -1.9715 -0.6451 0.7262 -1.8939 -1.2865 0.0716 -0.7823 1.7149 1.8303 1.1793 0.9891 1.5344 -1.6916 1.0346 572.617 530.701 528.507
"1627" 4000031 0 2 3 4 0 0.638 -0.4143 0.1956 0.4637 0.8021 1.4326 -0.7823 -0.3159 -1.8538 0.1806 0.3178 -0.4538 -0.5886 1.0346 552.928 548.855 521.01
"1628" 4000122 0 1 0 3 0 -1.9715 0.2705 -0.9792 -0.687 0.4152 1.4903 -0.7823 0.4329 0.288 -0.9165 0.8365 -0.5641 1.314 1.0346 362.21 462.633 391.706
"1629" 4000007 0 1 0 6 1 -0.2584 -1.272 2.0054 -0.2006 -0.0614 2.7249 -0.7823 1.0975 1.8303 1.1793 0.2579 0.3516 1.314 0.6364 473.349 441.995 400.282
"1631" 4000275 1 1 0 3 0 -0.8176 -1.272 0.2653 0.8207 0.3858 0.3018 -0.7823 0.4173 -0.3076 1.1793 0.7903 -0.2878 1.314 0.2127 614.04 589.587 626.355
"1633" 4000189 0 1 0 3 0 -0.9609 -1.272 0.1956 -0.9823 -0.0614 0.9782 -0.7823 1.1723 1.3873 -0.1357 0.9245 -0.2073 -1.3345 -1.5824 481.285 469.693 499.333
"1635" 4000210 0 1 0 5 0 -0.5262 -1.272 0.3709 0.4637 0.3444 0.9683 -0.7823 -0.2209 -0.3076 -0.4903 -0.0206 0.104 -0.2023 -0.6576 539.028 517.758 552.253
"1636" 4000097 1 2 3 5 0 -0.2704 0.2705 -0.2047 -0.687 -0.0614 0.6818 -0.7823 -1.0657 -0.5158 -1.0118 -0.9207 0.1792 -1.1481 0.5029 507.063 481.312 515.16
"1637" 4000156 1 1 0 4 1 -0.9609 1.6524 -0.5707 0.4637 -0.0607 0.1853 -0.7823 0.7207 0.8444 1.1793 -0.0368 0.0195 -2.7106 0.3622 500.248 514.229 476.775
"1640" 4000095 0 1 0 5 0 0.1667 -0.4021 0.4352 0.052 0.7251 0.4503 0.2907 1.3762 1.3873 1.1793 0.8993 0.7326 -0.2023 1.0346 633.495 611.884 610.218
"1641" 4000138 1 1 0 4 1 0.1372 1.6524 -2.345 0.4637 -0.7906 -0.8548 -0.7823 0.6875 -1.2648 1.1793 1.7476 0.0943 -1.0628 -1.5824 426.68 419.671 459.704
"1642" 4000067 0 1 0 6 0 -0.1042 -1.272 -1.0881 0.8207 1.1934 0.6818 -0.7823 0.4076 0.9421 -0.6853 0.2753 0.0181 -0.5575 1.0346 548.822 547.323 545.495
"1643" 4000134 0 1 0 6 0 1.2316 -0.2888 2.0054 -0.687 0.8021 0.1853 -0.7823 1.1463 1.1335 1.1793 0.305 1.4066 -1.3245 -1.0657 561.193 576.669 524.521
"1650" 4000301 1 1 0 6 0 -1.9715 0.2705 0.1956 -0.687 -0.0614 -0.4509 0.2907 0.0044 -0.4698 1.1793 -0.0237 0.4202 -1.1481 -1.0691 475.255 381.577 501.629
"1651" 4000051 1 1 0 6 0 1.4205 -0.8863 0.1956 1.8905 -1.1136 -0.3184 0.8615 3.137 1.8303 1.1793 2.4343 1.6602 1.314 1.0346 590.587 577.759 602.894
"1652" 4000016 1 1 0 6 0 1.7513 -1.272 0.3709 -0.7592 1.6219 -0.5928 0.2907 1.307 1.8303 1.1793 0.2885 1.4653 -0.6262 0.5029 645.707 644.915 651.457
"1655" 4000045 1 1 0 3 0 -0.7413 -0.6451 -0.5707 0.4637 -0.5325 -0.4509 1.2618 -0.1404 0.655 1.1793 -0.7733 -0.2561 -0.5488 1.0346 596.521 523.444 548.754
"1656" 4000183 1 1 0 4 0 -0.3875 -1.272 0.1956 0.4637 -0.0614 -0.0553 0.2907 0.4618 1.8303 1.1793 -0.6912 0.0363 -1.3684 -0.6576 534.995 593.03 615.684
"1657" 4000202 1 3 2 5 0 -2.7114 1.1904 0.1956 -0.3799 -1.2506 -0.0323 -0.7823 -0.3357 0.1497 -0.6122 -0.39 -0.4994 -0.3971 -0.6576 460.033 388.259 418.365
"1659" 4000290 0 1 0 3 0 0.6735 -1.272 -0.9372 -1.8939 0.0501 0.3018 -0.7823 0.3349 -1.2648 0.1806 0.9679 -0.0955 -0.5197 -1.2973 582.681 584.863 591.774
"1661" 4000269 0 1 0 6 0 2.6131 -0.4021 0.1956 0.052 -0.4531 -0.0939 0.8615 2.572 1.3873 1.1793 2.1819 2.0921 -1.1481 1.0346 541.238 533.577 530.394
"1662" 4000251 1 1 2 4 0 -1.7421 -0.2888 0.992 -0.4342 1.1262 1.4903 -0.7823 1.031 -0.1308 1.1793 1.9131 0.5066 -0.0037 0.5029 376.764 345.572 405.263
"1663" 4000033 1 1 0 4 0 -1.7421 0.2705 -0.0326 -1.1597 -0.0667 -0.0973 -0.7823 1.068 1.8303 -0.1357 0.1691 0.5846 0.4522 -1.0691 592.83 458.815 470.03
"1664" 4000063 1 1 0 6 0 -0.5262 -1.272 2.0054 -0.2006 0.3693 0.9517 1.2618 0.8703 1.8303 1.1793 -0.1486 1.3719 -0.7659 1.0346 709.925 687.329 677.259
"1665" 4000125 1 1 0 6 0 -0.1419 -0.8863 1.1811 -0.7592 1.6438 1.4685 -0.7823 0.3542 1.1335 1.1793 -0.7067 0.592 -1.8485 1.0346 604.195 554.244 540.215
"1666" 4000160 1 1 0 3 0 -0.9609 0.2705 -0.9792 0.4637 -0.0614 0.0869 -0.7823 0.3146 0.1121 -0.4903 0.5269 -0.3312 -0.2023 1.0346 507.576 452.352 416.812
"1668" 4000013 1 1 0 4 0 -1.0555 -1.272 0.2653 -1.4869 1.5527 -0.3451 0.2907 -0.5126 -0.0367 -0.6122 -0.3727 -0.4332 -0.3673 1.0346 677.154 607.14 637.451
"1669" 4000275 0 2 0 2 1 1.0781 -1.272 0.4352 0.8794 -0.0614 0.9683 -0.7823 0.0096 0.655 1.1793 -0.6228 -1.2112 0.385 1.0346 378.104 538.113 519.432
"1670" 4000175 0 1 0 4 1 0.2332 0.2705 0.1956 1.8905 -1.2865 -1.3911 2.9705 -0.6086 -0.5158 -1.2793 -0.3965 -1.2236 0.7628 0.6402 513.755 495.877 451.711
"1671" 4000032 1 1 0 3 0 0.2068 0.5206 2.0054 0.5949 -0.4879 -0.9061 -0.7823 -0.0865 -1.2648 1.1793 0.4127 0.0337 1.314 -1.7671 363.008 322.778 367.793
"1672" 4000122 0 1 0 3 0 -1.3214 -0.2888 -0.2047 -1.4869 -0.0614 1.4685 -0.7823 -0.6262 -0.7725 -0.1357 -0.5344 -0.5737 -0.5575 0.2127 464.048 388.425 475.945
"1673" 4000012 0 1 0 5 0 -0.7637 -0.6451 -0.5707 0.8794 -0.4531 1.4326 -0.7823 0.5799 0.288 -0.1357 0.6197 -0.2411 1.314 1.0346 548.222 548.916 534.628
"1674" 4000200 0 1 0 6 0 -1.9715 0.2705 0.1956 0.4637 0.4558 1.4685 -0.7823 1.2466 1.8303 -0.1357 0.532 1.1878 -2.1007 -0.6576 577.207 566.963 617.656
"1675" 4000101 0 1 0 4 0 0.0127 0.2705 0.2653 -0.4342 -0.4957 -0.3184 0.2907 -0.012 0.4363 -0.1357 -0.6426 -0.3285 -1.7418 1.0346 550.749 461.25 446.119
"1676" 4000253 0 1 0 4 0 -0.5455 -0.2888 0.1956 -1.4869 -0.0614 2.7249 0.2907 1.3193 1.3873 1.1793 0.87 0.3077 -0.1605 0.6364 459.462 531.934 534.716
"1678" 4000095 1 1 0 5 0 -2.7114 -1.272 1.1811 0.052 -0.0614 -0.6659 -0.7823 0.0503 0.5027 -0.1357 -0.3334 -0.3252 0.0483 1.0346 592.965 467.51 519.62
"1681" 4000033 1 2 2 3 1 0.0127 -1.272 -0.733 -1.4869 0.4558 2.7249 -0.7823 -0.0366 -0.4698 -0.5012 0.3803 -0.7939 0.2148 -1.0657 366.2 272.827 388.791
"1682" 4000278 1 1 0 4 0 0.8628 0.2705 0.1244 -0.687 0.3858 1.4685 -0.7823 0.2208 0.7878 -0.1357 -0.0959 0.226 0.7628 0.6402 610.896 548.329 584.284
"1683" 4000014 1 3 2 5 0 2.6131 -1.272 -2.345 -1.8939 1.1262 2.7249 -0.7823 -0.8983 -1.2648 -0.8326 -0.39 -0.7743 -0.8065 1.0346 463.412 424.959 472.512
"1684" 4000074 1 1 0 3 0 -2.7114 -0.8863 -0.1017 -1.8939 1.5024 2.7249 -0.7823 -1.2178 -1.2648 1.1387 -1.3037 -1.2272 1.314 1.0346 458.051 432.628 475.741
"1687" 4000051 0 1 0 4 0 -0.5262 -0.4593 -0.2047 -0.7592 0.8639 1.4326 -0.7823 -0.0777 0.0038 0.1806 -0.3006 -0.1842 1.314 1.0346 603.122 628.552 539.285
"1688" 4000030 1 1 0 3 0 0.1481 0.2705 -1.2263 0.052 0.3858 0.6401 -0.7823 0.7983 1.8303 1.1793 0.0325 0.5083 -0.3584 1.0346 592.261 560.031 636.582
"1689" 4000270 0 1 0 3 0 -0.4249 -0.4593 0.7871 1.8905 -1.0812 -0.6202 1.4721 -0.2112 -0.1308 -0.6122 -0.0863 -0.8851 -1.2881 -0.6439 425.293 357.765 350.638
"1690" 4000063 0 1 0 6 0 -1.7421 -0.6451 0.992 1.3423 2.3693 2.7249 -0.7823 0.9968 1.0161 1.1793 0.3094 1.3433 -0.3971 1.0346 585.347 540.109 550.054
"1691" 4000274 0 1 0 6 0 -0.4934 -1.272 1.1811 -0.3009 -0.8738 0.1952 -0.7823 1.3644 1.8303 1.1793 0.5168 1.0793 -0.8998 1.0346 646.176 604.268 566.197
"1692" 4000148 0 1 0 6 0 2.6131 -0.2888 0.992 1.4083 -0.0614 -0.4415 -0.7823 0.4136 1.8303 -0.6947 -0.3986 1.0965 -0.013 0.2127 546.316 599.575 605.854
"1693" 4000156 0 1 0 6 0 0.4956 1.9717 -1.1146 -1.8939 -1.2506 1.4326 -0.7823 -0.0398 0.3013 -0.1357 -0.39 0.9047 -1.7803 1.0346 526.352 587.675 550.96
"1694" 4000095 1 1 0 3 0 -0.6146 -0.4021 -0.2047 -0.4342 1.217 1.4903 0.2907 -0.0311 0.5027 -1.0118 0.0945 -0.3434 -0.3584 0.3622 662.51 592.135 582.209
"1695" 4000271 1 1 0 6 0 -0.3571 -1.272 -0.9792 -0.687 1.6438 0.9423 -0.7823 -0.7637 -1.8538 0.1806 -0.7067 0.4263 0.2148 1.0346 529.61 463.377 525.241
"1696" 4000008 1 2 0 4 0 -2.7114 -1.272 -1.1146 0.052 -1.1499 -0.1906 -0.7823 -0.6484 -0.0367 0.031 -0.7667 -1.0884 -0.1391 -1.1869 512.719 434.372 474.072
"1697" 4000158 0 1 0 6 0 1.5998 -0.8863 1.2643 1.3423 -0.4957 -0.4509 0.1462 0.1347 1.8303 -0.6853 -0.9527 0.7207 -0.2023 1.0346 582.973 666.288 601.491
"1699" 4000232 0 1 0 3 1 -0.6185 0.7192 0.4352 -1.2792 -1.0583 2.7249 1.1625 0.0991 -0.3076 1.1793 0.2292 -0.7806 -0.3971 -0.6576 395.061 394.616 482.582
"1700" 4000150 1 1 0 6 0 -1.9254 0.2705 0.1956 -0.687 -0.0485 -0.8395 -0.7823 -0.5758 -1.2648 -0.6122 -0.2921 0.7977 -0.3673 -0.6576 551.24 474.254 482.836
"1702" 4000272 0 1 0 4 0 -1.9707 -0.6451 -1.1146 -1.1597 -0.8842 -0.1562 -0.7823 0.1543 -0.2006 0.1806 0.6455 -0.2434 -1.1481 -1.3939 504.302 428.81 391.54
"1703" 4000168 0 1 0 3 0 1.7513 -1.272 0.2653 1.1911 1.6219 -1.3374 -0.7823 2.109 1.8303 1.1793 1.4242 1.0251 -0.9734 1.0346 609.6 683.42 594.852
"1704" 4000070 1 2 3 5 0 -1.4882 0.9672 0.1244 0.1097 -0.5325 2.7249 -0.7823 -0.0682 -0.889 1.1793 -0.1624 0.1495 -0.5683 -1.3889 494.354 478.428 479.687
"1706" 4000025 0 1 0 4 0 -1.9715 -0.6346 0.411 -0.7985 -1.0491 2.7249 0.2308 1.4971 0.8444 -0.1357 1.2003 0.1692 -2.1621 1.0346 552.707 541.011 540.342
"1708" 4000003 1 1 0 6 1 0.1847 0.6091 -0.6437 -0.6133 -1.1356 -0.1769 -0.7823 1.0409 -0.0367 1.1793 1.9131 0.3474 -0.8154 -1.3964 367.533 272.284 393.7
"1709" 4000162 1 1 0 3 0 -1.3757 -0.6451 -0.2047 0.4637 -0.4684 2.7249 -0.7823 -0.6599 -0.5158 -0.6122 -0.5226 -1.0266 -1.0282 -0.6576 433.013 480.912 500.215
"1710" 4000247 0 1 0 6 0 -0.9223 1.9717 -0.5707 0.4637 -1.0974 0.3622 1.4721 0.3826 -0.7148 -0.1357 1.2986 0.7462 1.314 1.0346 513.803 439.336 454.469
"1711" 4000031 1 1 0 6 0 0.9011 -1.272 -1.7009 -0.4939 -0.8109 0.2949 1.5346 0.052 1.8303 -0.1357 -1.2509 0.7166 -1.1481 -0.6576 637.055 615.956 619.541
"1712" 4000222 0 1 0 5 0 -0.2786 0.2705 -0.6888 -1.4869 -0.0614 0.6818 -0.7823 0.7534 0.6411 1.1793 0.4485 -0.1102 -0.2023 -0.6576 417.08 416.21 475.648
"1715" 4000291 0 2 3 4 0 -1.7421 -0.8863 -0.2047 0.4637 -0.4531 0.6818 0.7703 -0.8862 -1.8538 -0.6947 -0.2141 -0.598 -0.013 1.0346 461.165 497.062 402.853
"1716" 4000135 0 1 0 5 0 1.7513 -1.272 -0.0326 -0.9823 0.7251 0.6818 -0.7823 0.1018 0.4363 1.1793 -0.674 0.6113 -1.1965 1.0346 527.828 562.274 532.089
"1717" 4000065 0 1 0 6 0 -0.2704 1.2958 0.3709 -0.2459 0.7872 1.4326 0.8615 0.6801 1.1335 -1.0118 0.3607 1.2749 -0.5488 1.0346 525.313 525.583 501.543
"1718" 4000031 0 1 0 6 0 -2.7114 -1.272 -0.9792 -1.8939 2.3693 2.7249 -0.7823 -0.4007 0.3676 1.1793 -0.7241 0.5219 -0.7366 1.0346 557.621 550.972 510
"1724" 4000106 0 1 0 6 0 0.6523 -1.272 -2.345 -1.1597 -1.7141 -0.7564 0.7703 -0.0337 0.7229 -0.4903 -0.6334 0.1726 0.2148 0.3622 570.672 595.014 498.28
