"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"2060" 20800132 0 1 0 5 0 1.5998 -0.2888 -1.3898 -0.13 0.4558 -0.0845 0.6725 -0.1316 0.0479 1.1793 0.1084 0.4327 0.385 1.0346 549.499 594.381 582.119
"2061" 20800172 1 1 0 6 0 2.6131 -1.272 2.0054 0.1097 1.1651 -1.3472 -0.7823 1.2634 0.5698 1.1793 1.6469 1.2942 -1.1481 -0.6576 603.037 537.324 666.99
"2063" 20800156 1 1 0 6 0 -1.2014 -1.272 0.1956 -0.687 -0.5171 -0.4415 0.7703 0.5018 1.0528 1.1793 -0.156 -1.1462 -1.1481 0.2127 470.385 449.221 436.816
"2064" 20800236 0 2 2 6 0 0.5046 -0.2888 -0.6888 -0.3799 -0.4684 0.6818 -0.7823 -0.0933 -0.7352 1.1793 1.2159 -0.1806 0.1924 0.2127 376.422 315.433 300.211
"2065" 20800039 0 1 0 5 0 0.5572 -0.2888 -0.9792 -0.4342 -0.0614 -0.8583 1.0457 0.2576 -1.8222 -0.4396 1.9868 0.3065 0.7628 1.0346 506.03 551.852 525.637
"2067" 20800110 0 1 0 5 0 -0.1376 -1.272 1.2643 1.8905 -0.4684 -0.681 0.7703 0.6153 -0.0044 -0.4903 1.5631 0.7945 -0.0348 -1.5824 495.59 514.196 490.2
"2068" 20800133 1 1 0 4 1 -1.7421 1.2958 -0.5707 -0.4342 -0.5176 -0.0553 1.1928 0.5755 0.1288 -0.5012 1.5631 -0.4849 0.3485 -0.6576 478.4 403.3 426.181
"2070" 20800344 1 1 0 5 0 -1.1285 -0.6346 -0.5707 -0.13 -0.0614 -0.9253 0.7703 0.6629 0.7306 0.0477 0.8184 0.8139 0.2148 -0.6576 446.7 495.069 409.229
"2073" 20800348 1 1 0 5 0 -1.1538 0.2705 -0.2661 -0.4342 0.4152 0.0348 0.2308 0.1493 0.0479 -1.1443 1.3265 0.2671 0.1597 -0.6576 433.358 428.819 373.051
"2075" 20800012 0 1 0 6 0 -1.1538 -0.6346 0.1956 -0.2006 -0.8109 -0.3184 0.2907 0.063 -0.8391 1.1793 1.0915 0.4528 -0.3562 -0.6576 439.69 493.256 508.99
"2076" 20800342 0 2 0 3 0 0.638 -0.6346 -0.9792 -0.687 0.4152 0.9517 -0.7823 0.2373 0.3903 1.1793 0.3079 -0.6114 0.4522 0.2127 427.089 484.84 448.627
"2078" 20800069 1 1 0 6 0 -1.0322 0.7323 0.1956 0.4637 -1.0586 -0.9111 1.1625 0.4877 -0.166 1.1793 0.845 0.9802 -0.9514 -1.5824 590.375 490.981 546.071
"2079" 20800224 0 1 0 6 0 -0.4081 -1.272 -0.5229 -5e-04 -0.5176 -0.1762 0.6725 0.031 -0.3144 -0.4903 0.4589 0.5543 -1.1481 0.5029 542.739 528.969 499.728
"2080" 20800043 1 1 0 5 0 -0.3553 -1.272 2.0054 -1.8939 0.4398 0.4909 -0.7823 0.0052 -0.1113 1.1793 0.16 -0.1435 0.385 -0.6576 651.52 552.483 580.718
"2084" 20800268 0 2 0 6 0 -0.5262 0.2705 -0.9792 -0.3009 0.2883 -0.0553 -0.7823 0.4771 0.8489 1.1793 0.1024 1.1141 0.385 0.5029 541.354 579.035 457.38
"2085" 20800128 0 1 0 6 0 0.8418 0.2705 -0.2047 1.1422 -0.5176 -0.3184 -0.7823 0.5009 0.342 1.1793 1.6142 0.9948 -0.2835 0.3622 508.26 537.286 491.065
"2087" 20800292 0 2 2 6 0 -0.774 -1.272 -0.4112 0.0208 -0.0614 0.1935 1.1625 -0.747 -1.8222 0.031 0.4182 -0.4703 -1.3684 -0.6576 436.215 405.177 372.622
"2088" 20800245 0 1 0 6 0 -1.3214 -1.272 -0.5229 0.1097 0.4392 -0.6693 1.1928 0.0433 0.342 -0.3792 0.5278 0.6083 -0.0554 -0.6576 438.861 347.738 354.502
"2089" 20800059 0 1 0 3 0 -0.6976 -1.272 -1.7664 0.052 -0.7622 -0.6659 1.203 0.2249 -0.8391 1.1793 0.6918 -0.7003 1.314 -0.6576 454.714 416.298 516.333
"2090" 20800063 1 1 0 6 0 0.9714 -1.272 2.0054 0.052 2.3693 -0.0111 2.4601 2.5984 1.2462 1.1793 2.3209 1.7165 1.314 1.0346 586.103 573.506 560.429
"2092" 20800225 1 1 0 6 0 -0.6146 0.2705 -0.2661 -0.9823 0.3444 0.6818 0.2907 1.2601 0.5698 1.1793 1.5631 1.4455 1.314 -0.6576 588.705 524.423 565.417
"2093" 20800151 1 1 0 6 0 0.1984 -1.272 1.2643 0.4637 -0.8109 -0.0939 0.2907 0.1364 0.342 1.1793 0.1659 0.4998 -0.5284 1.0346 604.97 606.282 634.535
"2094" 20800279 0 1 0 6 0 -0.4423 -0.4021 0.1956 -0.2006 0.523 0.8801 0.8615 1.8401 1.2462 1.1793 0.5846 1.5875 -0.8266 1.0346 498.858 558.435 459.785
"2095" 20800312 1 1 2 6 0 1.5482 -0.6451 -0.4112 -1.4869 -0.0614 -0.1562 0.2907 2.0998 1.2462 1.1793 1.4832 1.5832 0.3485 0.2127 609.701 631.249 602.266
"2096" 20800008 1 1 0 6 0 -1.793 0.2705 -0.733 -1.4869 -0.4684 0.3441 -0.7823 -0.2358 -0.5184 -0.5668 0.3774 0.3263 -0.0348 0.2169 531.097 463.986 502.053
"2098" 20800222 1 1 0 6 0 -0.8407 -0.2888 0.1956 0.4637 -0.0614 -0.0358 -0.7823 0.7564 0.2856 1.1793 0.9649 0.9101 0.385 -0.6576 540.117 560.064 592.001
"2099" 20800004 1 1 0 6 0 -0.9016 0.2705 1.1811 0.4637 -0.0614 0.1935 1.203 2.3174 1.2462 1.1793 2.1683 1.9594 -0.2023 -0.6576 534.305 568.299 439.434
"2101" 20800236 0 1 0 6 0 0.1984 0.2705 0.7871 0.8794 -0.0614 -0.4381 2.07 0.6544 0.5704 -0.1357 0.6609 0.7591 -0.2023 -0.6576 306.38 361.526 344.411
"2102" 20800224 1 1 0 5 0 -2.7114 0.2705 -0.9792 0.1097 -0.4684 0.5082 -0.7823 0.374 -0.1113 -0.4396 1.1911 0.4327 -0.5973 1.0346 444.222 429.687 480.316
"2103" 20800303 0 1 0 6 0 -1.1285 -0.6346 0.1956 -0.3799 -0.1244 0.0869 0.1462 1.069 0.426 1.1793 1.5631 1.323 -0.6748 -1.1847 368.102 393.205 375.713
"2104" 20800241 0 1 0 6 0 -0.4081 -0.6346 -0.2661 0.1097 0.4558 -0.0358 -0.7823 0.597 0.1582 1.1793 0.9649 1.0613 0.6259 1.0346 568.365 601.344 572.854
"2105" 20800068 1 1 0 6 0 -0.3571 -0.2888 0.7871 0.052 -0.0614 -0.3184 1.1625 0.1353 0.342 -0.3792 0.6808 0.9279 -0.0348 1.0346 529.754 477.166 409.748
"2106" 20800211 0 1 0 6 0 -0.0573 -1.272 -1.1146 0.4637 -0.0614 -1.4078 -0.7823 -0.4827 -1.8222 1.1793 0.5821 0.3369 -0.7074 -0.6576 496.794 693.322 541.75
"2108" 20800341 1 2 3 6 0 0.2846 -1.272 2.0054 -0.4342 0.4152 -0.7564 1.1928 0.1891 0.0479 -0.4396 1.0288 0.5511 -0.9514 -1.0657 479.386 535.302 547.553
"2109" 20800309 1 1 0 5 0 0.4627 -1.272 2.0054 1.1422 -1.0583 -0.0599 0.8233 0.554 0.5704 1.1793 0.4467 0.6108 0.7628 0.2127 655.241 684.482 674.883
"2110" 20800319 0 1 0 6 0 -1.1285 0.2705 0.1956 1.8905 -0.0614 0.6818 0.2907 0.5842 -0.217 1.1793 1.2736 0.6449 -0.2023 1.0346 539.746 496.669 504.701
"2111" 20800331 1 2 0 6 0 2.6131 -0.6451 -1.7664 1.4083 -0.5024 -0.0821 -0.7823 1.8375 1.2462 1.1793 1.5454 1.819 -0.5575 1.0346 576.67 562.994 522.955
"2113" 20800230 0 1 0 6 0 -0.2704 0.2705 -0.2661 0.052 2.3693 2.7249 -0.7823 0.3577 -0.1113 1.1793 1.9425 0.4725 1.314 -0.6576 466.253 433.781 403.674
"2116" 20800351 0 1 0 5 0 -0.9772 0.2705 0.1956 0.4637 -0.0614 0.3046 1.1625 2.071 1.2462 1.1793 1.9868 0.9685 1.314 -0.6576 477.577 447.973 451.564
"2117" 20800106 0 1 0 6 0 -0.6322 -0.2888 0.7871 1.8905 -0.0614 0.9423 0.2907 -0.1376 0.0479 0.0477 0.5617 0.4769 -0.0554 1.0346 510.288 529.433 573.42
"2118" 20800099 0 1 0 6 0 0.6523 -0.2888 0.1956 0.052 -0.096 0.0348 0.1462 0.8558 0.9378 1.1793 0.6877 1.0225 0.7628 1.0346 520.821 530.697 509.854
"2120" 20800350 0 1 0 6 0 -0.3553 1.7867 1.1811 0.4637 0.6769 0.0348 -0.7823 0.2138 0.342 0.0477 0.7784 0.8992 0.385 1.0346 460.638 396.111 433.686
"2121" 20800179 1 1 0 4 0 -0.6278 1.1904 1.2643 -1.059 -0.4909 0.4893 -0.7823 1.2446 0.9378 1.2099 1.4911 0.7561 0.7628 1.0346 476.558 313.969 369.939
"2122" 20800044 0 1 0 6 0 -0.3571 -0.4143 -0.2661 -0.687 1.1497 1.4326 -0.7823 0.7106 0.0479 1.1793 2.0503 0.6076 0.1597 1.0346 554.621 538.361 523.152
"2123" 20800323 0 1 0 6 0 0.5935 -1.272 0.849 1.3423 -0.8382 1.4326 -0.7823 1.5181 1.2462 0.0477 1.4278 1.4776 1.314 1.0346 566.756 625.8 555.571
"2124" 20800346 0 1 0 6 0 -0.7637 -1.272 -0.9792 -0.9295 1.5527 0.3241 -0.7823 1.2923 1.2462 1.1793 0.6211 1.4665 1.314 1.0346 382.255 481.89 449.525
"2125" 20800331 0 1 0 6 0 2.6131 -0.2888 0.1956 -0.4342 -0.5176 0.3361 -0.7823 1.122 0.9378 1.1793 1.5476 1.1351 0.6259 1.0346 569.805 602.022 496.294
"2126" 20800024 0 1 0 6 0 -0.5262 -1.272 0.7871 -0.687 0.4251 -0.1753 -0.7823 1.9105 1.0528 1.1793 1.8625 0.7025 -2.7106 1.0346 516.41 578.711 463.946
"2127" 20800241 0 1 0 6 0 0.2694 0.2705 -0.2661 0.4637 -1.0974 -0.3184 -0.7823 0.789 1.2462 1.1793 0.5532 1.1167 0.1597 0.6364 570.749 641.962 575.271
"2129" 20800142 1 2 0 5 0 -6e-04 0.2705 -1.1309 -1.4242 0.8854 1.4903 -0.7823 0.7297 0.7306 1.1793 1.4699 0.0643 0.298 1.0346 492.996 457.247 483.818
"2131" 20800276 1 2 0 2 0 -0.645 0.2705 -0.9792 0.4637 -1.4832 -0.6123 -0.7823 -0.2838 -1.2045 -0.4903 0.9271 -0.9355 -1.1481 -0.6576 397.448 359.176 393.684
"2133" 20800090 1 1 2 6 0 0.0127 -0.2888 -0.2661 -0.2006 -0.5176 -0.763 1.5436 -0.2223 0.6628 -0.3792 -0.5791 0.5986 0.039 1.0346 542.292 593.421 611.055
"2134" 20800103 0 1 0 6 0 0.5935 -1.272 2.0054 0.8207 0.7251 0.5251 0.2907 1.4442 0.9378 1.1793 1.4278 1.2012 0.6259 0.5029 589.885 642.706 557.338
"2135" 20800069 0 1 0 6 0 -0.1419 -1.272 -2.345 0.0208 0.7728 -0.1122 0.8615 0.8753 0.5698 0.0477 0.8689 0.9625 0.1274 1.0346 371.332 451.968 392.086
"2136" 20800116 1 1 0 6 0 0.2694 -1.272 1.1811 -0.7592 0.3444 -0.9165 0.2907 1.0125 0.8489 1.1793 1.3606 1.2372 0.3485 -0.6576 561.844 603.394 613.666
"2137" 20800330 1 2 2 4 0 -0.5656 -0.7816 -0.5707 0.3335 1.1934 -0.2159 0.2907 0.1466 0.0479 1.1793 1.1189 -0.904 -1.8485 0.2127 370.873 316.824 429.695
"2138" 20800098 0 2 0 5 0 0.4607 -0.2888 -0.5707 -0.13 -0.4957 0.3018 -0.7823 -0.4495 -0.7352 1.1793 0.1448 -0.5367 -0.7857 0.2127 486.235 478.077 502.292
"2139" 20800115 0 1 0 6 0 -0.9016 -1.272 -0.5707 -0.13 0.3444 -0.4415 0.1462 -0.7825 -1.8222 -0.4903 0.3616 0.4806 -1.1481 -0.6576 441.084 443.921 408.425
"2141" 20800207 0 1 0 6 0 0.8628 0.062 -0.2047 -0.4342 0.0018 -1.1206 0.2907 1.4268 0.5698 1.1793 2.0179 1.3634 -0.3472 1.0346 603.211 751.116 629.788
"2142" 20800259 0 1 0 6 0 1.5998 -0.2888 -0.2047 0.052 0.3858 0.0731 0.6725 1.831 1.2462 1.1793 1.4633 1.4352 1.314 1.0346 614.079 631.067 579.369
"2143" 20800208 1 1 0 6 0 0.2694 -1.272 -1.0214 0.4637 -0.0614 1.4326 0.2907 1.9239 1.2462 1.1793 1.5631 1.4745 -0.2023 -0.6576 588.005 538.413 501.09
"2144" 20800315 0 1 0 6 0 -0.3377 1.2958 -0.5707 0.4637 -0.0614 -0.445 0.7703 0.6668 0.426 -0.4903 1.4278 1.0418 -0.9734 1.0346 466.877 514.547 467.036
"2145" 20800256 1 2 2 6 0 -1.3532 -1.272 1.1811 0.4637 0.3444 0.1889 -0.7823 -0.2914 -0.7352 0.1806 1.1748 0.7342 -2.7106 0.2169 417.061 420.28 408.763
"2146" 20800114 1 2 0 6 0 0.4444 1.8027 -0.5229 -0.6133 -1.8819 -0.6875 0.7294 -0.1135 0.2002 -1.3835 0.6203 0.7607 1.314 -1.7696 385.908 409.171 391.392
"2148" 20800164 0 1 0 6 0 -0.7637 0.2705 -0.9792 0.5949 -0.8738 -0.3184 0.2907 -0.4371 -0.7352 -0.4396 1.1212 0.5746 0.6259 -0.6576 533.867 559.59 535.618
"2149" 20800166 0 1 0 6 0 -0.2908 -1.272 0.7262 -1.0109 0.3618 1.4903 -0.7823 1.022 0.5005 1.1793 1.7957 0.9036 1.314 -0.6576 523.153 525.631 480.877
"2150" 20800286 0 1 2 6 0 -0.7077 -0.2888 0.1956 0.4637 -0.0614 0.6818 -0.7823 -0.0933 -0.7352 -0.4903 1.1543 0.9944 1.314 0.2169 453.938 447.122 416.989
"2151" 20800021 0 1 0 5 0 -0.9655 0.5206 -0.5707 -0.13 -0.5176 0.9423 -0.7823 0.3513 0.426 -0.6853 0.9052 0.2419 -0.9514 -1.5824 497.793 541.254 502.091
"2152" 20800059 1 2 0 6 0 2.6131 -1.272 -0.2661 0.7405 -0.0614 -0.7147 -0.7823 -0.1793 -0.2562 1.1793 0.5023 0.2578 -0.0348 1.0346 438.194 504.243 545.407
"2155" 20800251 1 1 0 5 0 -1.9715 -0.6346 -0.5229 -0.4342 -1.0352 -0.3184 0.7703 1.8076 1.2462 1.1793 1.119 1.2739 0.1597 -0.6576 690.315 608.141 636.151
"2156" 20800348 0 1 0 6 0 0.0127 0.2705 1.1811 0.3335 0.3611 -0.4415 0.7703 0.4746 -0.2562 1.1793 1.8752 0.5767 -1.1481 -1.0657 394.994 513.174 384.076
"2157" 20800220 1 3 2 6 1 -0.2039 -0.4021 0.849 0.0208 1.1934 -3.2367 -0.7823 0.5277 -0.3465 0.0477 1.5631 1.1778 0.6259 -1.1817 502.098 404.109 450.152
"2158" 20800332 0 1 0 4 0 0.3703 -1.272 -0.9792 1.8905 -1.0349 -1.27 -0.7823 -0.6919 -1.8222 0.0477 0.2332 -0.5583 -0.3971 -1.5824 477.573 457.264 457.441
"2160" 20800037 1 1 0 6 0 -0.8176 -0.6346 0.1956 0.4637 -1.0583 1.4903 0.2308 -1.0988 -1.8222 -1.0118 0.6409 -0.805 1.314 0.2127 462.878 461.99 424.979
"2161" 20800249 1 1 0 6 0 -0.1542 0.2705 -0.9792 -0.687 -0.0614 -0.3184 -0.7823 0.1399 -0.5184 0.0477 1.1703 0.8679 1.314 0.2169 413.604 378.907 424.132
"2162" 20800067 1 1 0 6 0 0.7546 0.2705 -0.2661 -0.687 2.3693 -0.6659 -0.7823 0.1639 -0.1113 -0.3792 0.4099 0.9625 1.314 1.0346 604.448 591.876 623.293
"2163" 20800126 0 1 0 5 0 -0.3553 0.2705 -0.733 -0.4342 -0.0848 -0.931 0.1462 -0.8204 -1.8222 0.2646 0.2956 -0.6937 1.314 -1.0657 409.542 469.182 337.381
"2164" 20800371 0 1 0 3 0 -1.1538 0.2705 -0.2661 -0.687 -0.0614 -0.5635 -0.7823 0.9118 0.5005 0.0477 1.3246 -0.3965 1.314 -0.6576 370.902 370.387 325.482
"2165" 20800331 1 1 0 6 0 -0.7413 -0.2888 0.1956 -0.7592 1.1777 -0.4415 0.2907 -0.1777 0.0479 0.0477 0.2772 0.2358 -0.5973 0.6364 514.224 487.995 458.989
"2166" 20800345 1 2 2 5 0 1.2316 0.2705 -0.9792 -1.8939 0.8998 2.7249 -0.7823 1.1199 0.8489 1.1793 0.6609 0.7046 -2.7106 1.0346 538.106 505.727 537.485
"2167" 20800007 0 1 0 3 0 -0.6683 -0.2888 2.0054 -1.1858 1.5527 0.6818 0.8233 -0.0303 -0.2562 0.0477 0.6866 -0.8544 -0.7769 1.0346 555.315 505.924 541.647
"2169" 20800174 1 1 0 6 0 -0.6146 -1.272 0.3709 -1.8939 0.4558 0.9517 -0.7823 1.7195 1.2462 1.1793 1.1597 1.5851 0.2485 1.0346 583.824 620.545 638.361
"2170" 20800366 1 2 0 6 0 -0.3553 0.2705 -0.733 0.4637 -1.0352 -0.3184 0.8615 -0.2319 -1.8222 0.2646 1.0288 0.5622 -0.2023 -0.6576 565.003 559.605 538.125
"2174" 20800058 0 1 0 6 0 0.5915 -0.8863 0.1956 1.3423 -1.0583 -0.6659 1.4721 0.8914 0.5005 1.1793 1.119 0.8696 1.314 0.2127 594.476 624.757 542.782
"2175" 20800351 1 1 0 5 0 -0.0872 -1.272 -0.5707 -0.2006 -0.0614 -0.6913 -0.7823 0.2696 0.0479 1.1793 0.8769 0.4636 1.314 -0.6576 616.802 595.865 624.109
"2176" 20800013 0 2 0 6 0 0.5572 0.7323 -0.733 0.052 -0.5536 -0.2062 1.1928 -0.3743 -0.3465 0.2646 0.0473 0.6321 -0.5973 1.0346 327.234 435.002 368.07
"2177" 20800220 1 1 0 6 0 -0.4934 -1.272 0.1956 -0.7592 2.3693 0.3361 1.2618 0.7642 0.8489 1.1793 0.422 1.1321 -0.2023 1.0346 619.041 637.339 622.829
"2178" 20800079 1 1 0 6 0 -1.3214 -0.6346 0.3709 1.8905 1.1497 2.7249 -0.7823 -0.3194 0.342 1.1793 -0.315 0.7355 -0.0037 1.0346 503.599 531.092 504.16
"2180" 20800021 0 1 0 3 0 -1.9715 0.2705 0.1956 -0.687 -0.0614 2.7249 0.2907 0.772 0.1762 1.1793 1.7957 0.026 -0.7857 -0.6576 417.703 451.278 484.509
"2181" 20800128 0 1 0 6 0 -1.1538 -1.272 -0.2047 -0.13 -0.0614 0.9423 -0.7823 -0.1356 -0.7352 1.1793 1.1212 0.3806 0.7628 1.0346 447.874 505.773 465.177
"2182" 20800031 1 1 0 6 0 0.3171 -1.272 0.1956 -0.687 1.4235 -0.3184 -0.7823 0.1671 0.8489 1.1793 -0.0426 0.731 0.385 0.5029 647.845 660.318 738.723
"2183" 20800341 1 1 0 6 0 -0.0246 1.0453 1.1811 1.0671 2.3693 -0.1769 -0.7823 1.1567 0.8489 1.1793 1.7129 0.433 -0.4377 1.0346 470.194 377.896 332.099
"2184" 20800208 0 1 0 5 0 2.6131 -1.272 0.7871 1.4083 -0.1433 0.3241 0.2907 0.1819 -0.1113 1.1793 0.9766 0.6483 -0.2023 1.0346 579.316 651.358 622.906
"2185" 20800264 1 2 2 5 1 0.0495 1.2958 0.0113 0.4637 -0.4909 0.1899 0.7703 0.2112 0.1582 1.1793 0.6503 -0.3339 0.3995 0.2127 422.837 314.381 354.309
"2186" 20800166 0 1 0 4 0 -0.9016 -0.2888 0.7262 1.3423 -0.1433 -0.8575 0.1462 -0.5371 -1.8222 -0.8243 1.2835 -0.3656 1.314 -0.6576 425.303 434.976 422.061
"2187" 20800104 0 1 0 6 0 0.1851 0.2705 -0.2661 0.4637 -0.5536 0.0682 -0.7823 -0.1904 -0.1448 0.0477 0.6077 -0.2534 -0.7857 -0.6576 318.662 292.797 271.21
"2188" 20800117 0 1 0 6 0 0.2694 0.2705 0.1956 1.4083 -1.0746 -0.1858 -0.7823 0.9362 0.9378 1.1793 0.6713 1.3507 1.314 1.0346 486.163 537.589 507.404
"2189" 20800332 0 1 0 6 0 0.1984 -0.2888 -0.5707 1.3423 -0.115 0.0348 0.7703 1.3664 0.7306 1.1793 1.7118 1.4681 0.6259 1.0346 612.269 613.183 599.323
"2190" 20800314 1 3 2 5 0 -1.0555 -1.272 0.571 0.4637 0.7512 -0.1797 1.1928 -0.9478 -1.8222 -0.3487 0.0967 -0.9758 -0.2023 0.5029 547.162 596.858 547.102
"2191" 20800208 0 1 0 6 0 -1.4526 -0.6346 -0.2661 -0.4342 0.3858 0.1935 0.2907 1.028 0.426 -0.3487 2.148 0.9062 -0.7857 1.0346 589.461 575.779 541.204
"2192" 20800305 1 1 0 6 0 -0.2704 -1.272 0.1956 0.5949 0.3858 -0.3489 0.2907 1.5878 1.2462 1.1793 1.0339 1.3322 0.1597 0.2169 496.2 493.285 518.629
"2193" 20800237 1 1 0 6 0 -0.7983 -0.2888 2.0054 0.4637 1.0885 -0.1596 0.2907 -0.7362 -1.8222 0.1806 0.2956 -0.0331 -0.4377 1.0346 577.221 484.618 537.624
"2195" 20800046 0 1 0 6 0 -0.6464 -1.272 -0.2661 -0.13 -0.8738 -1.1052 -0.7823 1.121 1.2462 1.1793 0.6374 1.2831 0.6259 -1.2973 486.027 529.578 563.659
"2197" 20800192 1 3 2 6 1 0.2999 0.2705 -2.345 0.4637 -0.0614 -0.1872 3.8591 -1.0709 -0.7352 0.2646 -0.7019 -0.5943 -0.1391 -1.2947 425.148 314.607 285.012
"2198" 20800195 1 2 2 6 1 -0.3087 -0.2888 0.1956 0.4637 -0.0614 0.4951 -0.7823 -1.1561 -1.8222 -0.6853 -0.011 -0.6263 0.3485 -0.6576 391.042 391.583 368.731
"2199" 20800289 1 1 0 5 0 -0.3408 0.2705 -0.9372 -0.1748 -0.8109 0.0623 -0.7823 0.9268 0.378 0.2646 1.1751 0.6929 -0.2023 -0.6576 605.551 569.957 575.25
"2200" 20800058 0 3 2 6 0 -0.2704 1.1904 0.1956 0.052 -0.5176 0.1935 -0.7823 -0.6393 -1.8222 -1.1443 1.0288 -0.4391 -0.2023 -0.6576 498.527 422.634 337.636
"2201" 20800043 1 1 0 6 0 -0.4556 0.2705 1.2643 -0.687 1.217 -0.3184 0.2907 -0.2505 -0.7352 0.0477 1.3248 0.298 -0.2023 1.0346 556.698 438.905 484.421
"2202" 20800304 0 1 0 6 0 -0.4081 0.2705 1.1811 -0.2006 -0.1244 0.9683 0.2907 1.2452 1.2462 0.0477 1.0575 1.5056 0.385 1.0346 441.106 513.718 463.642
"2203" 20800347 0 1 0 3 0 0.0127 0.2705 0.1956 0.052 -0.0614 -0.0879 0.2907 -0.6831 -1.2045 0.0477 0.2956 -1.0718 0.385 -0.6576 552.672 540.662 543.908
"2204" 20800316 1 1 0 6 0 -1.1285 -1.272 -0.8705 -0.13 -1.0746 -0.4415 2.1776 1.2493 1.2462 0.0477 0.5582 1.3507 0.4394 -1.0657 581.026 502.729 573.31
"2205" 20800168 1 1 0 6 0 -0.4934 -0.6346 0.1956 -0.687 -0.0614 0.4951 -0.7823 1.0773 0.9378 1.1793 0.9649 1.1162 0.1597 -0.6576 443.548 508.782 445.623
"2206" 20800377 0 1 0 6 0 -1.1285 0.7323 -0.5707 1.3423 -1.0677 -0.5759 0.1462 0.7211 0.2856 0.1806 1.256 1.1169 -1.0726 1.0346 497.235 489.917 415.425
"2207" 20800013 0 1 0 6 0 -0.6146 -0.2888 -0.2047 0.4637 -0.0614 0.6818 -0.7823 0.1479 -0.7352 1.1793 1.4574 0.8829 -0.2023 1.0346 435.188 469.026 366.583
"2208" 20800357 0 1 0 6 0 0.4627 -0.6346 0.1956 0.8794 -0.601 -0.3184 0.1462 1.0931 0.8489 1.1793 1.7449 1.1741 0.3485 1.0346 517.884 546.382 517.204
"2210" 20800234 0 1 0 4 0 0.2298 -1.272 -1.2263 0.855 -1.5087 -0.6916 1.2618 0.0601 -0.1956 -0.9302 0.3635 -0.0367 -0.8998 0.6364 694.311 692.011 609.513
"2212" 20800242 0 3 0 6 1 0.2694 -0.2888 -0.2661 0.4637 0.8021 -0.6087 0.7703 -0.4548 -0.2562 -0.6853 0.3351 0.2571 0.7015 1.0346 471.169 536.914 474.495
"2213" 20800259 0 1 0 6 0 1.3493 -1.272 -0.2661 -0.4342 0.7251 0.6818 -0.7823 0.431 0.0479 1.1793 1.0987 0.9652 0.1694 1.0346 652.773 609.048 631.758
"2214" 20800122 0 1 0 6 0 -0.523 0.2705 -0.2661 1.3423 -1.1268 0.6818 -0.7823 -1.3474 -1.8222 -0.5813 -0.5236 -0.6301 -0.0348 -0.6576 460.377 468.71 413.596
"2215" 20800252 1 1 0 6 0 -1.793 0.7192 0.1956 0.4637 -0.4684 -0.6693 1.1625 0.2651 -0.5184 1.1793 1.0036 1.0243 -1.555 -0.6576 477.306 380.377 375.967
"2217" 20800163 0 1 0 5 0 -1.9715 -0.2888 -0.5707 -0.4342 -1.0881 -0.7535 0.1462 -0.1181 0.1762 0.0477 -0.0862 -0.3965 0.385 -1.0657 542.883 528.037 478.481
"2218" 20800326 0 2 2 6 0 -1.1031 -1.272 -0.4112 1.1422 -0.0614 0.2243 0.7703 0.432 0.2002 1.1793 0.5009 0.0225 -1.1481 1.0346 561.596 553.203 555.636
"2219" 20800209 1 1 0 6 0 0.0995 -1.272 -0.0326 0.052 -0.8109 0.2243 0.7703 0.7603 0.3952 -0.1357 0.9595 1.0813 0.385 -1.0657 579.752 566.545 575.73
"2220" 20800354 0 2 0 6 0 1.2316 -1.272 1.2643 -0.9295 0.4152 0.4986 -0.7823 1.0083 0.8489 1.1793 1.5696 1.2463 0.6259 1.0346 514.382 495.506 459.184
"2221" 20800161 0 1 0 3 0 2.6131 -0.7816 1.2643 1.8905 1.5024 0.6818 -0.7823 0.4164 -0.8391 0.1806 1.1751 -0.0892 -0.3673 0.6402 617.358 724.892 693.194
"2222" 20800064 1 1 0 5 0 -1.1538 -0.2888 1.1811 -0.2006 1.1262 0.3361 -0.7823 -0.7443 -0.6853 0.0477 0.1024 0.233 -0.3673 0.6364 362.504 373.393 383.764
"2223" 20800099 1 1 0 6 0 -0.7826 0.8232 0.1956 -0.13 -0.4684 -0.4415 0.7703 -0.5949 -1.2045 -0.8243 0.6866 0.5221 0.2485 -0.6576 593.25 542.488 536.58
"2224" 20800208 0 1 0 5 0 -0.1042 -1.272 -0.2661 -0.2006 -0.0614 0.6818 -0.7823 0.2355 -0.7352 0.0477 1.6228 0.2847 0.039 1.0346 414.419 386.585 382.47
"2225" 20800121 0 1 0 6 0 0.1851 0.2705 -0.2661 0.4637 -0.8109 -1.186 0.6725 0.6699 0.5698 0.0477 1.0838 0.9407 1.314 -0.6576 409.463 407.032 412.592
"2226" 20800216 0 1 0 6 0 -0.6146 -0.7816 0.7871 -0.4342 -0.0614 -0.4415 -0.7823 -0.2732 -0.7352 0.0477 0.8769 0.5416 0.1597 1.0346 442.05 494.393 494.375
"2227" 20800348 0 1 0 6 0 -0.5874 0.7192 2.0054 -0.0288 0.4269 0.3241 0.8615 0.1469 -0.1113 0.0477 1.5393 0.3959 -0.013 1.0346 433.035 440.68 408.529
