"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"891" 38000150 0 1 1 4 0 1.4205 -0.4021 0.6314 0.4637 -0.5176 0.9423 -0.7823 -0.0347 0.6392 1.1793 -0.7531 -0.612 0.039 0.6402 483.128 556.05 585.53
"893" 38000316 0 1 0 4 0 -0.3875 0.2705 -0.2047 1.8905 0.8496 -0.445 1.5082 -0.1776 -0.2596 1.1793 -0.1462 -0.7125 -0.9422 1.0346 531.356 475.264 480.481
"894" 38000492 0 1 0 4 0 -1.2321 -1.272 0.1956 0.052 -1.8528 0.9683 -0.7823 -1.1077 -1.1118 -0.4903 -0.6866 -1.1395 -1.1481 0.6364 479.718 453.337 439.692
"896" 38000270 0 1 3 6 0 2.6131 -1.272 -0.2047 1.8905 -0.4957 -0.8428 -0.7823 -1.0386 -0.5948 -0.1357 -0.91 0.3722 0.481 1.0346 637.64 723.849 635.497
"897" 38000013 1 1 0 4 0 -0.1042 0.2705 -1.1309 0.052 0.8496 0.6818 0.2907 -0.0958 0.2594 -0.1357 -0.1543 -0.2841 -0.7366 -0.6576 500.974 444.315 505.773
"898" 38000229 1 1 0 6 0 0.1667 0.7323 -0.4112 0.8794 -0.8273 -0.2159 -0.7823 0.5286 0.3208 1.1793 -0.0439 0.6948 -0.7769 1.0346 531.659 455.088 496.107
"899" 38000089 1 1 1 6 0 -0.4765 0.5923 2.0054 0.4637 0.7034 -1.2605 1.2327 -0.0358 0.2285 1.1793 -0.2092 -0.1202 -1.555 -1.4926 495.015 448.191 477.507
"900" 38000079 0 2 0 2 1 -0.837 -0.2888 0.1244 -0.7592 0.8236 0.3241 -0.7823 0.1207 0.4455 -0.6853 -0.0266 -1.2255 -0.8998 -1.0724 395.685 409.978 428.353
"901" 38000484 0 3 0 4 0 0.638 0.2705 0.571 -0.687 -0.0614 0.9683 -0.7823 -0.0558 0.2594 -0.6853 -0.288 -0.5701 1.314 1.0346 524.27 559.15 506.366
"903" 38000187 0 1 2 4 0 2.0787 -0.4021 0.6314 -0.1558 -0.0328 0.9587 0.2907 0.0694 0.1073 0.0477 0.0451 -1.0368 -0.3971 1.0346 461.206 415.107 392.137
"906" 38000520 0 1 0 4 1 1.5998 0.2705 -0.6888 0.052 -0.5176 0.1899 -0.7823 -0.8679 -0.5544 -0.3792 -0.5105 -1.2449 0.385 -0.6576 433.198 403.56 383.06
"907" 38000503 0 1 0 6 0 1.5482 0.2705 -0.733 1.8905 -1.1108 -0.7622 2.0327 0.1809 1.4675 1.1793 -0.5644 0.2569 1.314 0.2127 477.116 603.789 470.674
"910" 38000475 0 1 0 6 0 2.0787 -1.272 -0.2661 1.4083 -0.0129 0.3349 -0.7823 1.0104 1.4675 -0.1357 0.1872 0.608 -0.7366 0.5029 638.101 652.117 659.566
"911" 38000098 0 1 0 4 0 0.0127 0.9672 -0.2047 -0.2006 -0.4684 -0.1858 0.7703 0.1665 0.0481 0.0477 0.355 -0.3904 1.314 -0.6576 503.6 505.718 503.72
"913" 38000321 0 1 0 2 0 1.0781 -0.4021 0.1956 0.4637 -0.0614 0.4846 -0.7823 -0.2126 0.0901 1.1793 -0.506 -1.0198 1.314 -2.4468 508.285 544.175 447.061
"916" 38000030 1 1 1 2 0 -1.1798 -0.7816 0.1956 0.1097 0.0501 -0.1843 1.4721 -1.4345 -1.8379 -1.0118 -0.8101 -1.9106 1.314 1.0346 343.877 374.74 437.215
"917" 38000159 1 1 0 6 1 -1.4526 1.2958 -0.3907 0.0208 -0.0614 -0.7155 0.6725 -0.5212 -1.8379 -0.4884 0.4229 -0.3177 -0.2023 -1.0691 423.408 285.502 316.21
"920" 38000142 1 1 0 2 0 -1.1031 1.6524 0.1956 0.4637 -0.7622 -1.1174 2.4122 -0.8863 -0.5948 -1.5603 -0.3826 -1.5267 -0.2023 -1.0691 544.455 466.156 463.118
"921" 38000509 0 2 3 6 0 0.3568 0.2705 -0.2661 0.5949 -0.7737 -0.5582 -0.7823 -0.4511 0.6842 -1.2188 -1.132 -0.2969 1.314 -0.6576 528.108 455.398 482.24
"922" 38000038 1 1 0 4 1 -0.0872 0.2705 0.7871 -0.7985 1.6438 0.9683 -0.7823 0.2136 0.6842 1.1793 -0.234 -0.7053 0.7015 1.0346 457.521 448.83 406.103
"924" 38000466 1 1 1 5 0 -0.221 0.8232 -0.2661 -0.3288 -0.0614 0.9303 -0.7823 0.204 0.0481 1.1793 0.3966 0.2642 -0.5886 -0.6576 364.738 426.203 413.857
"925" 38000060 1 1 1 4 0 -0.9016 -1.272 0.7871 -1.4869 1.5024 -0.0845 -0.7823 0.5149 1.4675 -0.1357 0.1207 -0.2491 0.3485 -1.7671 548.939 568.951 583.004
"926" 38000165 0 1 1 4 0 2.6131 -1.272 1.1811 0.8794 -1.1268 1.4685 -0.7823 0.2459 0.1073 0.1806 0.3096 -0.6432 1.314 -0.6576 558.596 654.152 593.129
"928" 38000213 1 1 0 6 0 -0.5831 -0.4021 0.7871 -0.2006 -0.0614 -0.6464 -0.7823 -0.2186 0.0607 -0.4903 -0.2345 0.8197 -0.2023 1.0346 570.863 576.114 508.889
"930" 38000219 1 1 0 6 0 -0.2704 -0.2888 0.571 0.4637 -0.0614 0.9683 -0.7823 2.9015 1.4675 1.1793 1.7242 1.5511 1.314 -0.6576 470.071 507.596 435.041
"931" 38000377 1 1 0 6 0 -1.6062 -1.272 0.571 0.8794 -1.4151 -0.3646 2.4242 -0.9328 0.4455 -1.1443 -1.4727 -1.8417 1.314 -0.9285 352.432 354.561 338.96
"932" 38000510 1 1 1 2 0 -1.1538 -0.0268 1.1811 -0.4342 0.0018 0.4951 -0.7823 -0.3689 -0.4303 -0.6947 0.1833 -1.4328 -2.0248 -0.9122 441.449 341.453 333.937
"934" 38000171 0 1 1 4 0 1.7513 0.2705 -1.5513 -1.1858 0.8496 2.7249 -0.7823 -0.0295 0.351 -0.1357 -0.5846 -0.4462 -2.7106 1.0346 445.284 601.731 488.07
"937" 38000383 1 1 0 3 0 0.2694 -1.272 0.1956 0.4637 -0.0614 -0.4415 -0.7823 -0.2395 -0.1766 -0.6947 -0.0365 -0.8357 1.314 1.0346 557.599 566.961 509.008
"939" 38000171 0 3 2 4 0 -2.7114 -1.272 0.4352 1.8905 0.3693 -0.498 1.4093 -0.4093 0.4455 -0.3792 -1.1208 -0.813 -1.3684 1.0346 510.447 532.039 480.02
"940" 38000159 1 1 1 5 0 -0.7637 -0.4021 -0.2047 -0.3799 -0.4684 0.6818 1.7669 -0.7675 -0.4303 -0.7806 -0.3749 -0.7197 0.1694 0.005 490.79 437.434 488.461
"941" 38000173 0 1 0 6 0 -0.7637 -0.7816 0.1956 -0.4342 -0.0614 -0.3184 -0.7823 -0.0906 0.1417 -0.1357 -0.0563 0.142 -0.3971 -0.6576 520.337 602.139 472.142
"942" 38000282 1 1 0 4 0 -1.9715 -1.272 1.1811 -0.687 0.4558 1.4685 -0.7823 0.7988 0.8419 -0.1357 0.1533 -0.4092 -0.5488 -0.6576 513.317 458.267 528.807
"943" 38000220 0 1 0 4 0 0.0127 0.2705 -0.2661 0.052 -0.0614 -0.0845 -0.7823 -0.6994 -0.5948 1.1793 -0.5893 -0.7022 -0.5488 0.2169 505.997 515.742 526.518
"944" 38000475 1 1 0 6 0 -0.7215 -0.2888 -1.2263 -1.4869 0.7251 0.6818 -0.7823 0.2666 0.0607 1.1793 0.513 0.5168 -0.8998 1.0346 543.743 611.156 556.794
"947" 38000360 0 1 0 4 0 2.6131 0.2705 -0.5707 -0.9823 -0.7622 0.0348 -0.7823 0.5 0.8419 1.1793 -0.0429 -0.2493 1.314 1.0346 554.108 524.838 461.221
"948" 38000111 0 1 0 4 0 0.8628 -0.2888 0.4352 0.8794 0.7877 0.1837 -0.7823 -0.7603 -1.1118 0.1806 -0.2884 -1.0681 0.7628 -1.0657 458.765 562.456 519.515
"949" 38000049 1 1 1 6 0 0.1984 -1.272 0.7262 -0.7592 -0.8109 0.6818 -0.7823 1.2305 0.8419 1.1793 1.2148 1.1107 1.314 -0.6576 605.877 516.084 556.696
"951" 38000388 1 1 1 6 0 -0.8407 -0.5536 -1.7009 -1.4242 0.5105 1.4326 1.4812 -0.6997 0.0301 -1.5532 -0.2853 -0.4505 0.2485 -1.1847 470.778 391.488 388.469
"952" 38000419 1 1 0 4 0 -1.1538 0.2705 -0.6888 -0.3799 -0.5176 -0.1562 -0.7823 -0.9142 -0.5948 -0.1357 -0.6523 -1.0035 -0.2023 -0.6576 570.767 474.003 494.215
"955" 38000087 1 1 2 4 0 1.5482 -1.272 1.2643 1.4083 -0.5176 -0.4415 0.2308 -0.1914 0.6842 -0.1357 -0.5865 0.1297 -1.6385 1.0346 715.49 669.119 714.763
"956" 38000241 1 1 0 6 1 0.3762 -1.272 -0.8279 -1.8939 -0.7829 0.171 -0.7823 -0.6097 -0.0367 -1.3835 -0.0835 -0.4576 -1.8485 -0.6576 397.584 371.267 420.385
"957" 38000067 0 1 3 6 0 0.2363 1.6524 0.7262 1.8905 -1.5248 -1.0499 1.4721 -0.0296 -0.1766 -0.6947 0.5086 0.7914 -1.1608 -1.8598 465.26 402.302 334.524
"959" 38000187 0 1 0 4 0 -0.1042 -0.0268 -0.5229 -1.8939 -0.0614 0.0544 -0.7823 0.0044 0.5763 1.1793 -0.2023 -0.6147 -1.3345 -0.6576 176.659 261.807 290.206
"961" 38000231 0 1 0 4 0 2.6131 0.2705 -0.9792 -0.2459 -0.0129 -1.1786 0.7703 0.242 0.5763 0.031 -0.2538 -0.6315 -1.1481 1.0346 455.185 553.184 458.091
"962" 38000140 0 1 0 6 0 0.8628 0.2705 0.1956 -0.687 -0.0614 -0.5707 -0.7823 0.6986 0.6842 -0.1357 0.3813 1.0695 -0.0348 -0.6576 500.215 470.532 459.214
"963" 38000265 1 1 1 4 0 -1.0279 -0.0545 2.0054 -1.4869 2.3693 2.7249 -0.7823 -0.2479 1.4675 0.031 -0.6732 -0.8013 1.314 1.0346 400.032 338.485 375.166
"964" 38000156 1 1 2 4 0 -0.8551 0.5206 0.7871 1.1422 0.2703 -0.224 -0.7823 -0.5644 -0.3152 0.1806 -0.4661 -1.0517 0.0079 -1.3939 624.595 500.855 545.908
"965" 38000443 0 1 1 6 0 -0.1542 0.2705 -0.5707 -1.4869 -0.5536 0.6678 1.1625 0.1437 -0.4042 -0.6122 0.8569 0.2476 -0.9112 -1.3939 471.344 397.814 452.784
"967" 38000322 0 1 0 4 0 0.9011 1.2958 0.1956 0.1097 -3.1675 -0.3489 -0.7823 0.404 -0.2596 1.1793 1.0649 0.3195 -0.9422 -0.6576 401.333 473.455 429.166
"968" 38000212 0 1 0 6 0 1.7513 -0.2888 0.1244 0.3335 0.1031 0.0637 0.2907 0.622 1.4675 1.1793 -0.2071 0.4436 -1.7418 0.2169 435.945 523.551 445.248
"969" 38000288 0 1 0 6 0 0.308 0.2705 -0.2661 0.4637 -0.0614 -0.3184 0.1462 1.6904 0.8419 1.1793 1.0077 1.6369 1.314 1.0346 489.668 391.656 452.573
"970" 38000070 0 1 1 6 0 2.0787 -0.7816 0.7871 1.1911 -0.5176 0.3581 0.2907 0.6382 1.4675 -0.1357 -0.1255 1.0607 -1.2066 0.005 566.682 579.36 509.009
"973" 38000344 0 1 0 3 0 0.0127 0.2705 0.1956 0.8207 0.3858 -0.3184 -0.7823 0.663 1.4675 -0.8532 0.1993 -0.1756 -0.4377 -1.5824 528.493 562.762 519.148
"974" 38000487 1 1 0 2 0 -1.9715 0.2705 0.1956 -0.6133 2.3693 -1.2605 2.8415 -0.9692 -0.5948 -1.6618 -0.0084 -1.0944 0.0079 -0.6576 609.506 445.831 495.045
"976" 38000549 0 1 1 5 0 -0.4556 0.2705 -0.9792 0.4637 -0.8109 -0.4415 -0.7823 1.8053 0.8419 1.1793 0.9015 1.0057 -0.3971 -0.6576 458.68 444.054 369.424
"977" 38000125 1 1 0 4 1 -0.9016 0.9567 -0.6888 -0.3799 -0.7906 -0.5582 1.7669 -0.6044 -0.5948 -0.6122 0.1388 -0.0014 -0.2023 -1.0691 382.311 325.692 371.719
"979" 38000007 1 1 0 5 0 -0.772 -1.272 0.849 -1.8939 0.5075 0.6818 -0.7823 -0.3431 -0.1044 -0.6122 -0.2609 0.0525 -0.7857 0.2127 520.287 485.088 549.763
"981" 38000072 0 1 1 3 1 -1.1538 0.2705 -0.733 -0.9823 -1.0352 0.6818 1.1625 -1.2137 0.376 -1.0527 -1.8269 -1.4796 1.314 -0.67 350.095 401.897 387.602
"982" 38000402 0 1 0 4 0 1.3468 -1.272 0.1956 1.8905 -0.5176 -0.8428 1.4721 0.062 0.5763 1.1793 -0.3014 -0.1967 -1.1481 1.0346 499.411 623.042 561.448
"984" 38000209 1 1 0 3 0 -0.4556 1.6524 0.1956 1.8905 -1.4832 -1.2403 0.7703 -0.3117 -0.1778 0.031 -0.2507 -0.9274 -0.0037 -0.6576 523.398 458.91 449.25
"985" 38000171 0 1 1 4 0 0.5744 1.1904 0.1956 -5e-04 1.1268 -0.8273 -0.7823 -0.1253 0.1948 -1.0752 -0.3982 -0.2232 -2.1007 0.6364 583.528 593.968 498.585
"986" 38000396 1 1 0 4 0 -1.0789 -0.4021 0.6314 -0.9823 1.1934 0.9423 -0.7823 0.2699 0.1073 1.1793 -0.1071 -0.8387 0.2485 0.2169 553.814 558.904 549.109
"987" 38000238 1 1 0 6 0 -0.5753 -1.272 0.7871 -1.8939 0.4152 0.6818 -0.7823 -0.1433 0.376 -0.1357 -0.373 0.3775 -0.2023 -0.6576 460.208 520.628 414.142
"989" 38000526 1 1 0 4 0 1.3752 0.2705 1.2643 0.4637 -1.0352 0.3241 0.1462 1.0921 1.4675 1.1793 0.4688 0.413 0.385 0.2169 621.227 631.222 636.234
"990" 38000464 0 1 0 4 0 -1.1538 0.7192 0.1956 -0.687 -0.8109 -0.6659 0.1462 0.411 0.6842 1.1793 -0.0697 0.3414 -1.1481 -0.6576 386.818 388.235 416.538
"991" 38000351 0 1 0 4 0 1.3052 0.2705 -0.2047 0.4637 -0.0614 -0.3184 -0.7823 0.4061 1.4675 1.1793 -0.3694 -0.6999 -0.2023 1.0346 496.294 443.134 459.769
"992" 38000551 1 1 0 5 0 -1.0789 -1.272 -2.345 1.8905 -0.0614 0.3241 0.2907 0.3844 1.4675 -0.1357 -0.2894 0.8437 -0.7074 0.2169 592.17 564.425 564.266
"993" 38000326 0 1 1 6 0 1.7513 0.2705 0.1956 1.8905 -0.7825 -0.6659 -0.7823 0.0333 0.0481 0.1806 0.0628 0.3252 0.1597 -0.6576 603.19 604.423 523.859
"994" 38000453 0 1 0 6 0 0.8418 0.2705 0.1956 0.052 -0.0614 -0.3184 -0.7823 -0.0328 0.376 -0.1357 -0.3628 0.2972 -0.0348 1.0346 661.567 630.156 550.906
"995" 38000487 1 3 0 4 0 -1.9715 -1.272 2.0054 0.8207 -0.0614 0.1766 -0.7823 -0.5259 -1.8379 0.1806 0.0047 -0.936 -0.2023 1.0346 493.597 476.908 566.893
"997" 38000409 0 1 0 4 0 1.2316 -1.272 0.1956 0.9109 -0.8631 1.4685 -0.7823 0.0141 0.2068 -0.1357 -0.1255 -0.6106 1.314 1.0346 419.267 490.166 455.806
"998" 38000034 1 1 0 6 0 1.0781 -1.272 0.1956 -0.13 1.1497 0.0348 0.2907 0.5202 0.8419 -0.1357 -0.0373 0.5609 -0.5973 -0.6576 601.572 571.269 598.856
"1001" 38000178 0 1 1 6 0 2.0787 0.9672 0.6314 1.8905 -0.7077 -0.7724 0.7703 1.0328 1.4675 -0.1357 0.4902 0.6239 -0.3673 1.0346 414.575 395.274 387.101
"1003" 38000299 0 1 0 4 1 -0.2875 0.2705 0.1956 0.4637 -0.0614 -0.3184 0.1462 1.1217 0.5763 1.1793 0.7494 -0.1226 -0.2023 -0.6576 510.007 442.135 441.733
"1004" 38000465 1 2 0 6 0 -0.1672 -0.0545 -0.8279 -0.9295 -0.3117 -1.1857 3.8591 -0.6352 -0.4042 -0.1357 -0.3985 -0.2441 0.3485 -1.0724 346.05 295.107 355.964
"1006" 38000453 0 1 0 4 0 2.0787 0.7192 2.0054 1.1422 1.5301 0.3241 -0.7823 0.3128 0.351 1.1793 0.0047 -0.3285 -2.1621 0.2169 489.99 527.834 515.915
"1007" 38000390 1 1 1 2 0 -1.1538 -1.272 0.571 -0.3498 0.4558 0.0156 -0.7823 -0.0274 -0.686 1.1793 0.5219 -1.349 -0.0771 -0.6576 552.856 438.635 528.774
"1008" 38000118 1 1 1 6 0 -0.4556 -1.272 0.1956 -0.4342 -0.096 2.7249 -0.7823 1.2344 0.8419 1.1793 0.2215 1.3311 -1.7803 1.0346 620.944 623.8 579.964
"1009" 38000080 0 1 2 4 0 1.7513 -0.2888 -0.2661 -0.4342 -0.5176 0.6818 -0.7823 -0.2219 -0.2239 1.1793 -0.4671 -0.5583 -0.3971 -0.6576 563.304 627.157 580.77
"1010" 38000017 0 1 1 6 0 -2.7114 -1.272 -0.733 -0.4342 0.3444 1.4326 -0.7823 0.8813 0.166 1.1793 0.7043 0.5598 -1.3345 -0.6576 554.977 472.596 501.637
"1012" 38000316 0 3 2 4 0 0.5661 0.6091 0.3709 1.8905 2.3693 -0.7782 -0.7823 -1.04 -0.5544 0.1806 -1.0439 -1.2225 0.7015 -0.6576 467.245 467.886 473.73
"1013" 38000254 0 1 0 6 0 -0.3757 -1.272 0.7871 0.8794 -0.5176 -0.0553 -0.7823 0.7774 1.4675 1.1793 -0.2152 1.3076 1.314 -1.5824 673.312 555.276 597.097
"1014" 38000424 1 1 0 4 0 -1.3214 0.2705 0.7871 1.8905 -1.2865 0.3349 0.1462 -0.3418 -1.8379 0.0477 0.5733 -0.0121 -1.3345 -1.9687 526.587 423.269 505.249
"1019" 38000442 0 1 0 6 0 2.0787 -0.6346 -1.7009 -0.2006 -0.7997 -1.3271 0.6725 0.3697 0.6842 1.1793 -0.2697 1.078 -0.0862 -0.6576 613.943 573.315 597.486
"1020" 38000201 0 1 0 6 0 0.4627 0.2705 0.3709 -0.4342 0.3858 0.6344 -0.7823 0.4946 0.4455 1.1793 0.1285 0.1494 0.7015 1.0346 518.174 452.002 493.568
"1021" 38000241 0 2 3 4 0 1.4205 0.2705 -0.2047 -0.4342 1.1651 1.4903 -0.7823 0.5605 0.3518 0.0477 0.4966 -0.6037 -0.7857 -0.6439 418.092 443.946 418.085
"1022" 38000324 1 1 0 6 1 -1.3681 -0.4021 0.1956 0.4637 -0.0614 0.0348 -0.7823 0.0589 -1.8379 0.1806 1.1955 0.5174 1.314 -0.6576 555.178 355.507 502.303
"1023" 38000519 0 1 0 6 0 0.2694 -0.4021 0.6314 -0.9295 -0.0614 0.1837 -0.7823 0.6544 0.6842 1.1793 -0.0563 1.1984 1.314 1.0346 553.145 483.933 469.409
"1025" 38000453 0 2 0 4 0 1.7513 -0.8863 -0.5707 0.4637 0.5075 0.0348 -0.7823 -0.1985 0.2003 0.0477 -0.2091 -0.8797 1.314 1.0346 483.228 613.621 562.232
"1026" 38000229 1 2 0 2 0 0.0995 1.0453 1.2643 -1.4869 -1.2423 -0.392 -0.7823 -0.7636 0.0779 -0.6853 -0.8909 -0.8533 0.6259 -1.3914 454.253 434.312 507.307
"1027" 38000256 1 1 1 4 0 -0.4922 -1.272 0.7262 -1.4242 -0.7168 -0.5958 2.0417 -0.2834 -0.1035 1.1793 -0.3801 -0.9023 0.1694 -0.9122 472.533 332.667 398.833
"1028" 38000345 1 1 0 5 0 0.0797 1.6524 0.7871 0.1097 -0.4684 -0.0358 -0.7823 0.2891 0.5414 -0.1357 0.0294 0.353 1.314 1.0346 490.45 485.462 482.025
"1029" 38000484 0 1 0 4 0 0.2694 -0.0545 -0.5707 0.3335 -0.0614 -0.3184 -0.7823 -1.1251 0.5763 1.1793 -2.3095 -1.0927 1.314 0.5029 507.952 507.753 563.061
"1030" 38000106 0 1 1 6 0 0.2694 -0.5536 0.7871 0.4637 -0.4909 -0.3184 0.1462 0.1181 0.6842 1.1793 -0.2361 0.4689 -0.3971 -1.3939 629.167 634.111 618.195
"1031" 38000120 0 1 0 2 0 0.4397 1.6524 2.0054 1.8905 -0.0614 -0.1769 2.07 0.8484 0.8419 1.1793 0.1822 -0.9445 0.4394 1.0346 362.749 377.01 415.533
"1032" 38000278 0 1 1 2 0 2.6131 -1.272 0.7262 0.4637 1.1934 -0.445 1.4721 0.4089 0.171 -0.1357 0.2462 -1.0542 1.314 -1.06 503.322 585.464 520.372
"1034" 38000048 1 1 0 6 0 -1.3532 3.0064 -2.345 -1.8939 2.3693 2.1143 -0.7823 -0.6546 -1.8379 -1.2263 0.0286 -0.2523 1.314 1.0346 495.224 400.264 555.974
"1035" 38000228 0 1 0 4 0 1.1914 -1.272 -0.2047 -0.687 -0.5182 0.9423 -0.7823 0.1467 0.5763 1.1793 -0.2841 -0.1885 -1.5447 1.0346 663.899 650.638 638.803
"1036" 38000393 0 1 0 4 0 0.0127 0.2705 0.1956 -0.6133 -0.0614 -0.4415 -0.7823 -0.0727 0.5763 -0.6853 -0.3805 -0.2813 -1.1481 -0.6576 427.723 447.501 387.027
"1037" 38000271 0 2 2 4 0 2.0787 0.2705 0.7262 1.0109 0.3864 0.4951 -0.7823 -0.102 -0.4303 1.1793 0.3285 -0.6598 -1.8485 1.0346 430.057 488.687 396.637
"1038" 38000305 0 1 0 3 0 1.3468 0.2705 0.1956 0.4637 -0.109 -0.5149 -0.7823 -0.5794 0.0779 -0.6853 -0.4614 -0.9487 0.0405 -1.5847 549.906 527.071 473.431
"1039" 38000066 1 1 0 6 0 0.638 -0.8863 0.1956 -0.1748 0.7512 -0.4415 -0.7823 -0.028 -0.2239 -0.1357 0.2236 0.5859 0.7015 -0.6576 594.984 667.31 562.784
"1040" 38000302 1 1 0 4 0 -1.4882 -0.2888 -0.733 0.052 -0.0614 0.1837 -0.7823 -0.0202 0.6842 -0.1357 -0.1396 -0.7204 -0.9422 -0.6576 428.967 436.856 516.836
"1042" 38000111 0 1 0 1 0 0.8628 0.2705 -0.6888 1.8905 -0.0129 -0.9803 1.7316 -0.9207 -0.5544 1.1793 -0.8416 -2.3176 -1.3345 -2.4468 447.977 453.546 424.406
"1044" 38000037 1 1 2 4 0 -1.9715 0.2705 -0.2047 -1.4869 -0.0614 0.6818 -0.7823 0.9994 0.6842 1.1793 0.2627 -0.0107 -1.0955 -0.6576 591.018 458.057 449.88
"1045" 38000386 1 1 0 6 0 0.6523 -1.272 -0.2661 0.176 -1.2862 1.4903 -0.7823 -0.441 0.3898 1.1793 -1.0974 0.817 0.7628 -1.9687 605.819 637.135 645.638
"1046" 38000498 0 1 1 4 0 0.1984 -0.8863 -0.2661 -1.4869 0.3858 0.3281 -0.7823 -1.0608 -0.686 -0.6122 -0.9496 -0.9954 -1.1481 -1.0724 579.29 697.501 603.022
"1047" 38000474 0 3 2 6 0 -1.793 1.6524 -0.5229 1.8905 -0.4957 -0.6694 1.1211 -0.6001 -0.2596 -0.1357 -0.3592 -0.359 -1.555 1.0346 365.4 328.672 316.826
"1049" 38000207 1 1 1 6 0 -2.7114 0.7192 0.1956 -0.687 0.7251 0.4458 0.1462 -0.2178 -0.5948 -0.6122 0.1809 0.7653 -2.1007 -1.3939 731.638 606.208 658.427
"1050" 38000182 1 1 0 4 1 0.3568 0.2705 -2.345 -1.8939 2.3693 2.7249 -0.7823 -0.3986 -0.1766 -0.1357 -0.3422 -1.0248 1.314 1.0346 398.15 465.601 490.581
"1051" 38000258 1 1 0 2 0 -1.0322 0.8232 0.1956 -1.8939 -0.8386 2.7249 1.7669 -0.7269 -0.3152 -0.6122 -0.4938 -1.5349 0.3485 1.0346 473.422 470.293 536.309
"1052" 38000076 0 3 2 5 0 1.9003 -1.272 0.849 -1.2319 -0.0899 -0.8826 0.1462 -0.2066 0.8419 -0.1357 -0.9005 0.3293 1.314 -1.5824 431.432 325.583 444.903
"1054" 38000013 0 1 0 6 0 0.5046 1.0453 -0.2661 0.4637 -0.0614 -0.9111 2.07 0.1405 -0.0367 -0.1357 -0.166 0.3705 -1.1481 -0.6576 479.804 387.313 415.09
"1055" 38000176 0 3 2 6 0 0.3379 0.9672 0.1956 -0.9823 -0.0267 -0.5635 -0.7823 -0.8629 0.3208 -1.3835 -0.9412 0.4466 0.061 -0.6576 461.761 357.63 330.657
"1058" 38000143 1 1 1 4 1 -1.352 0.2705 0.1956 -1.2319 -0.0614 -0.8273 1.1625 0.2303 0.376 1.1793 -0.0146 -0.2497 -0.7857 1.0346 417.13 370.984 327.373
"1059" 38000067 0 1 0 4 0 1.7513 -1.272 -2.345 0.4637 -0.4684 0.4581 -0.7823 -0.3903 -0.0133 -0.1357 -0.4837 -0.877 0.7628 1.0346 430.731 509.57 445.69
"1060" 38000481 1 1 1 6 1 -0.1239 -1.272 -0.6151 -1.8939 0.4152 -0.1769 -0.7823 0.3122 1.4675 -0.6122 -0.0748 0.9227 -0.2023 1.0346 523.888 422.009 483.077
"1062" 38000286 1 1 1 4 1 -1.352 1.6524 -0.9792 -0.4342 0.8496 0.4951 0.2907 -0.8676 -0.5948 -0.6853 -0.574 -0.7143 -0.9734 0.6364 524.414 451.931 473.873
"1064" 38000144 1 1 0 6 0 0.5935 0.2705 0.4352 0.8207 0.4152 0.6818 -0.7823 0.1142 0.3208 -0.1357 -0.3631 1.0117 1.314 1.0346 660.736 613.882 573.699
"1067" 38000124 1 1 2 6 0 -1.9715 -1.272 2.0054 -0.687 0.7872 -0.1769 -0.7823 -0.256 -0.686 -1.0118 0.6816 0.4858 -1.1481 1.0346 517.427 485.594 522.736
"1068" 38000471 1 2 2 4 1 -0.1042 0.2705 -0.2047 0.4637 -0.8109 -0.5635 -0.7823 -0.7036 -0.1035 1.1793 -0.8948 -1.1106 -0.3971 -1.0657 686.195 605.939 613.147
"1069" 38000200 0 1 0 4 0 -0.3553 0.8232 0.4352 0.1097 -0.0614 -0.7547 1.7316 -0.3089 0.3898 -0.6122 -0.3488 -0.8527 1.314 -0.6576 410.504 349.089 413.459
"1071" 38000383 1 1 0 6 1 0.8628 0.9672 0.6314 1.8905 0.4152 -0.2881 1.4812 -0.5639 0.2594 -0.1357 -0.9721 0.4072 0.1597 -0.6576 435.909 394.114 427.829
"1072" 38000253 1 1 0 6 1 -0.2875 3.0064 2.0054 1.0671 1.6438 2.7249 -0.7823 1.9611 0.8419 1.1793 1.062 0.9512 0.481 1.0346 424.662 415.376 458.334
"1073" 38000412 0 1 0 4 0 1.7513 -0.6346 -0.2661 0.1097 0.2569 -0.8661 -0.7823 0.6301 0.1779 -0.1357 0.3019 0.2154 1.314 1.0346 440.145 504.591 446.344
"1074" 38000284 1 1 0 4 0 0.638 0.9672 0.4352 -0.13 -0.0614 -0.3184 1.5082 0.492 0.8419 1.1793 -0.075 -0.4084 1.314 -1.5824 517.592 517.718 420.044
"1075" 38000189 1 1 0 5 0 -0.345 0.9672 0.571 -0.4342 0.8092 0.9683 0.6725 0.3004 -0.2596 1.1793 0.9105 -0.2895 -1.1053 0.2127 493.078 388.949 481.028
"1076" 38000118 1 1 2 5 1 -1.7421 -0.7816 -0.2661 -0.1748 0.8496 2.7249 -0.7823 -0.3646 0.2294 0.1806 -0.5952 0.0498 -0.1206 0.3622 474.41 520.409 577.16
"1078" 38000369 1 1 0 4 1 0.5572 -1.272 1.1811 0.5949 1.1497 0.9683 -0.7823 1.3461 1.4675 -0.1357 0.7666 0.3467 -0.2023 0.6402 484.712 492.832 525.422
