"school_id";"gender";"immigration";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
75200024;0;1;0;6;0;-0.687;0.6818;-0.7823;0.1288;0.0528;-0.4396;0.6579;0.8632;0.1597;1.0346;180;180;180;583.199;672.017;600.752;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;1;1;0;6;0;-1.2319;0.3124;-0.7823;0.5857;0.4551;-1.1123;1.1224;0.719;0.7015;-0.6576;180;180;180;552.488;572.728;565.379;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;1;1;0;6;0;-1.8939;0.9683;-0.7823;-0.0052;-0.0465;-0.8243;0.6381;-0.0844;1.314;1.0346;180;180;180;514.11;415.731;498.739;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;1;2;3;4;0;0.1097;-0.6659;-0.7823;-0.5291;-0.6881;-0.4396;-0.0715;-1.1693;1.314;-1.5824;360;360;360;506.962;462.052;506.275;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;0;1;0;6;0;1.0944;0.9517;-0.7823;2.5027;1.0651;1.1793;2.2443;1.8679;1.314;-0.6576;180;180;240;657.366;701.975;641.19;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200025;0;1;0;5;0;1.8905;0.5375;-0.7823;0.4869;1.3363;-0.1357;-0.5213;-0.0305;-0.3971;0.2127;150;200;150;499.369;511.512;481.104;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;5;0;-1.8939;0.3349;-0.7823;0.6011;0.2363;-0.9779;1.013;0.593;0.1597;1.0346;90;135;90;518.496;494.276;527.262;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.4083;0.8801;-0.7823;3.5775;1.6414;1.1793;3.3263;2.5176;-0.1913;0.5029;135;135;135;686.257;583.638;589.137;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;-0.9823;-0.3184;-0.7823;0.0753;0.7639;1.1793;-0.9125;0.8204;1.314;1.0346;135;135;135;569.612;559.729;525.488;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;3;0;0.4637;0.3018;1.1625;1.7512;1.6414;0.0477;1.0822;0.6574;-1.1053;1.0346;150;150;150;538.905;528.129;596.914;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;2;6;0;1.1911;2.7249;-0.7823;0.8341;1.6414;1.1793;-0.1646;1.1428;1.314;1.0346;135;135;135;621.206;642.949;608.957;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.4083;0.6344;0.2907;0.6886;1.6414;-0.8449;0.2643;1.0677;-0.4781;1.0346;165;275;165;687.515;650.24;636.02;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;6;0;0.4637;0.3241;-0.7823;0.8483;1.6414;-0.1357;-0.2966;1.098;1.314;-0.0017;135;135;180;625.243;620.312;631.984;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.1911;0.2243;-0.7823;0.6544;0.2363;0.0477;0.5589;1.1725;1.314;1.0346;135;135;135;607.719;579.614;583.582;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;6;0;0.8794;-0.7654;-0.7823;0.5898;0.5278;1.1793;0.1174;1.0613;1.314;1.0346;150;200;200;615.755;653.582;664.506;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.1911;-3.2367;1.1625;1.3782;1.6414;1.1793;0.495;1.4788;-2.1621;1.0346;135;135;135;507.316;576.878;488.037;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.8905;-0.1562;1.4093;0.7715;1.6414;-1.0527;0.5109;1.1485;-1.1481;0.2127;135;135;135;603.133;586.029;615.082;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.8905;-2.0711;2.0604;1.3954;1.6414;1.1793;0.4385;1.4804;-0.2023;0.0181;135;135;135;531.922;672.785;545.585;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;4;0;0.052;-0.5582;0.7703;0.6101;0.2363;-0.6122;0.6619;-0.0505;-0.3971;1.0346;220;110;220;541.832;617.88;592.186;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;0.4637;-0.1762;-0.7823;0.0979;-0.303;-0.3487;0.5015;0.6989;0.3995;-0.6576;180;180;180;664.502;653.006;649.767;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;6;0;0.052;-0.1843;-0.7823;1.139;1.6414;-0.1357;0.1287;1.3751;-0.0554;1.0346;135;135;135;613.882;570.186;625.585;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;0.1097;-0.3184;0.7703;2.3459;1.6414;1.1793;1.387;1.7043;-0.4377;0.6364;150;150;150;629.645;639.182;598.406;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;2;0;6;0;-1.2319;-0.4415;-0.7823;1.8502;1.6414;0.0477;1.7009;1.2209;-0.3971;-0.6576;180;120;120;558.908;547.985;542.843;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;-0.3799;1.4903;-0.7823;0.7025;0.7639;0.0477;0.3817;1.0569;1.314;1.0346;135;135;135;533.35;548.953;562.111;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;6;0;0.4637;-0.9166;1.5082;0.3915;0.7639;-0.6853;0.0543;0.7448;0.7628;1.0346;150;150;150;585.788;554.682;594.548;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;-1.2319;-1.0275;-0.7823;1.039;1.6414;1.1793;-0.0618;1.481;1.314;1.0346;135;135;135;583.308;518.832;578.047;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;2;0;5;0;-1.8939;0.6818;-0.7823;0.4694;-0.8586;0.1806;1.0259;0.8513;0.2727;-0.6576;165;220;110;514.896;543.466;558.199;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;6;0;0.1097;-0.5635;-0.7823;-0.0801;-0.1046;-0.8243;-0.1564;0.7489;-0.0439;-0.6576;150;150;150;603.372;542.783;649.418;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;6;0;-0.13;0.9423;-0.7823;0.3827;0.2363;0.0477;0.2419;1.0741;0.6259;1.0346;150;100;100;645.159;674.239;728.636;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.8905;-0.3586;-0.7823;1.2056;1.6414;1.1793;0.0839;1.4125;-0.5284;1.0346;180;180;120;566.047;579.423;578.714;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;6;0;-1.8939;-0.5878;0.2907;0.669;1.6414;-0.6853;-0.0618;1.3244;1.314;-0.6576;165;165;165;542.252;638.015;606.961;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;1.4083;0.6818;-0.7823;1.1764;1.0651;1.1793;0.5726;1.2094;0.385;1.0346;220;165;275;621.42;751.121;675.525;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;2;0;6;0;1.8905;-0.3184;-0.7823;0.1087;0.8508;-0.9302;-0.5551;1.033;-0.3971;-1.1847;180;180;240;604;619.344;565.276;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;5;0;0.052;-0.7764;0.2907;0.6151;1.6414;-0.1357;-0.257;0.7588;-0.4795;1.0346;165;165;165;718.436;578.532;692.229;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;-1.8939;2.7249;0.1462;1.3762;1.6414;1.1793;0.2245;1.2461;-0.3673;1.0346;135;135;135;500.975;663.187;641.366;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;1;0;6;0;0.8794;-1.3212;0.7703;-0.1235;0.7639;-1.0752;-0.8543;0.6114;-0.2023;-2.4468;165;165;165;621.776;638.1;622.069;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;1;1;0;5;0;-0.4342;2.7249;-0.7823;1.2455;1.6414;1.1793;0.3182;0.1495;1.314;-0.6576;150;150;150;615.669;619.143;575.367;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200026;1;1;0;5;0;-1.8939;2.7249;-0.7823;-0.0553;0.6962;-0.8243;-0.0517;0.3261;-0.3673;1.0346;180;240;240;517.985;525.495;523.248;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;1;1;0;6;0;-0.4342;0.9517;-0.7823;0.2991;0.1926;-0.7806;0.623;1.1052;-0.2023;0.5029;150;150;150;551.136;570.178;538.212;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;1;1;0;6;0;-0.13;-0.4415;-0.7823;0.373;0.3536;0.0477;0.2652;0.4904;1.314;1.0346;150;150;150;547.362;500.483;510.695;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;1;1;0;6;0;-1.8939;2.7249;-0.7823;0.1925;-0.4983;-0.6853;0.7894;0.9936;1.314;1.0346;180;180;180;419.346;362.008;510.747;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;0;1;0;6;0;0.1097;0.3018;-0.7823;1.0529;0.8129;-0.4903;1.5335;1.0401;-0.7161;-1.3939;180;180;180;584.54;633.146;616.526;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;0;1;0;6;0;1.8905;-0.3184;-0.7823;1.3359;1.6414;1.1793;0.3946;1.3043;0.7015;-0.6576;180;180;180;506.501;596.502;554.728;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;0;1;0;3;0;-1.8939;-1.5984;-0.7823;0.0455;-0.7441;-0.8243;0.8201;-0.03;-0.2023;0.3622;180;180;180;393.04;372.993;334.65;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;1;1;0;6;0;-0.687;-3.2367;-0.7823;1.0198;-0.0401;-0.4903;2.0892;1.4352;1.314;0.5029;225;225;225;600.521;562.379;568.988;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;0;1;0;6;0;0.4637;0.6818;0.2308;1.0029;0.2363;1.1793;0.8899;0.3184;-1.1481;1.0346;180;180;180;353.607;320.886;387.345;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;1;1;0;4;0;-1.8939;0.4951;-0.7823;0.041;-1.2382;-0.4396;1.0005;0.1964;-0.9734;-0.6576;150;150;150;470.658;472.105;448.154;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;0;1;0;6;0;-1.4869;0.9517;-0.7823;0.3391;0.0528;-0.4903;0.9811;0.9286;1.314;1.0346;180;180;180;498.411;483.914;485.944;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;1;1;0;6;0;0.4637;-0.3184;-0.7823;-0.8288;-0.3238;-1.2622;-0.3135;-0.0182;0.385;-0.6576;180;180;180;642.545;574.194;584.11;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;0;2;3;0;0;-1.8939;0.1959;-0.7823;-1.0591;-0.4983;-1.3216;-0.5163;-2.7136;-0.2023;-0.6576;150;150;150;436.274;532.316;459.943;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200026;1;1;0;6;0;0.5949;-0.0845;-0.7823;-0.8257;-1.2382;-0.9386;-0.2586;-0.2257;-0.5575;1.0346;130;260;325;387.254;310.525;390.383;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200027;1;1;0;6;0;-1.8939;-3.2367;-0.7823;0.2547;-1.8427;1.1793;1.2032;0.8024;1.314;1.0346;240;240;180;474.939;509.797;430.643;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;3;0;-1.059;0.9423;-0.7823;0.3451;0.0528;1.1793;0.699;-0.0703;1.314;0.6364;150;150;150;482.616;517.859;502.684;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;5;0;0.4637;-0.4415;0.2907;-0.496;-0.8586;-0.4396;0.105;0.0207;0.1694;-0.6576;200;150;150;589.086;565.598;551.113;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;4;0;-0.687;0.6818;-0.7823;0.4186;0.0528;1.1793;0.5184;-0.6789;-0.2023;-0.6576;180;180;180;361.3;382.999;401.904;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;5;0;-0.13;0.6818;-0.7823;1.3407;1.6414;-0.4884;0.6614;0.9872;1.314;1.0346;200;200;150;594.313;585.367;560.879;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;4;0;-0.2006;0.3018;-0.7823;-0.1276;-0.303;-0.8243;0.5086;-0.9316;-0.013;0.2127;195;260;195;453.009;451.115;441.229;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;5;0;-0.687;2.7249;0.2907;0.4452;0.0528;1.1793;0.5159;0.7566;0.7015;0.2169;200;150;150;526.226;565.726;560.156;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;6;0;0.4637;-0.3184;-0.7823;0.0018;-0.5849;1.1793;-0.0126;0.7028;-0.0037;0.2127;220;220;165;623.95;632.586;561.832;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;6;0;-1.2792;0.3241;0.2907;0.0326;0.3269;-0.6853;-0.259;0.4849;1.314;-1.0657;220;165;165;618.197;564.001;626.926;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;2;0;-0.3799;0.6818;-0.7823;0.181;-0.2025;-0.4903;0.9881;-1.3498;-0.2023;-1.0691;200;200;150;395.021;389.249;448.573;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;6;0;0.4637;0.6818;-0.7823;0.7674;0.4551;0.1806;0.4385;0.4199;0.6259;-0.6576;165;220;220;538.32;518.079;556.828;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;6;0;-1.8939;2.7249;-0.7823;1.7259;1.0651;1.1793;1.3676;1.5422;1.314;1.0346;165;220;165;521.616;452.313;519.536;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;2;0;0.052;-0.3184;-0.7823;2.3068;1.6414;1.1793;1.7948;0.4461;0.1597;-1.1847;180;180;180;513.699;579.936;519.354;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;6;0;-1.8939;-0.0845;-0.7823;1.2286;0.0499;1.1793;1.547;0.3657;0.2727;0.2127;180;180;180;532.597;655.008;602.047;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;6;0;0.052;-0.3184;-0.7823;0.5446;0.0983;0.2646;0.6614;1.0843;-1.1481;1.0346;180;240;180;648.342;611.15;626.144;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;1;1;0;6;0;0.4637;-0.3184;0.2907;0.7404;0.7334;1.1793;0.6579;1.1221;0.385;-0.6576;165;165;165;482.341;535.916;508.86;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200027;0;1;0;6;0;-1.2792;-0.2062;-0.7823;1.1472;0.5459;1.1793;1.1711;1.343;-1.1846;1.0346;180;240;180;522.399;588.596;591.415;10.3793;-0.9432;-0.3163;0.4201;0.3498;-1.2308
75200028;0;1;0;5;0;0.8794;-1.1078;0.2907;-0.9641;-0.8586;-1.3835;-0.4011;-0.1774;-0.2023;1.0346;195;195;195;461.825;460.711;420.164;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;3;0;-0.4342;-0.1762;0.2907;-0.3765;-0.7441;-0.9386;0.2141;-0.2028;-0.2023;-0.6576;210;210;210;549.541;524.629;615.096;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;6;0;-0.13;0.1634;-0.7823;0.4921;1.6414;-0.1357;-0.4446;1.0789;0.3485;-0.6576;180;180;180;639.904;725.422;676.241;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;5;0;-0.2006;0.9517;1.2618;0.4453;0.931;-0.1357;-0.0126;0.7243;-0.2023;-0.6576;195;195;195;571.904;615.073;574.928;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;1.8905;2.7249;0.2907;0.9563;-0.1364;1.1793;1.0269;1.0505;1.314;0.6402;210;210;210;567.487;478.881;507.861;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;2;2;6;0;-1.8939;0.9517;-0.7823;-0.1771;-1.2382;1.1793;0.1857;-1.299;-0.9734;-1.3914;180;180;180;446.482;561.376;457.134;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;0.4637;-1.1993;1.7757;0.9782;0.0983;0.031;1.4808;1.0039;1.314;1.0346;180;180;180;582.225;555.936;582.581;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;0.4637;-1.0499;-0.7823;0.2985;0.1926;-0.1357;0.4821;0.8859;-0.0037;-0.6576;180;120;180;520.311;586.126;593.533;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;0.4637;0.3018;-0.7823;0.7588;0.4551;-0.4903;0.5294;1.2333;-0.2023;0.5029;180;180;180;578.626;643.166;587.177;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;-0.3799;0.6818;-0.7823;-0.0615;-0.8586;0.0477;0.3305;0.2951;-0.0439;1.0346;195;195;195;459.529;480.941;428.043;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;5;0;-0.13;-0.5878;-0.7823;0.1058;0.403;1.1793;-0.216;0.2754;0.6259;-0.6576;180;180;180;559.111;589.552;552.458;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;4;0;-0.687;-0.4509;0.8615;0.1143;0.2363;-0.6853;0.117;-0.734;1.314;-1.2905;195;1950;195;615.919;602.067;694.384;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;4;0;-0.687;1.4903;-0.7823;0.1335;-0.7441;-1.2622;1.8596;-0.4079;-1.2301;-0.6576;210;210;210;330.896;383.902;354.596;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;0.4637;-0.3184;-0.7823;0.1137;0.6163;0.0477;-0.1729;0.7084;0.1597;0.6364;180;180;180;598.053;657.899;621.222;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;0.1097;0.1008;0.6725;2.0501;1.6414;1.1793;1.2573;1.5279;1.314;1.0346;195;195;195;535.526;574.476;557.877;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;6;0;-1.8939;2.7249;-0.7823;1.8508;1.6414;-0.1357;1.2007;1.3624;1.314;1.0346;180;180;180;468.545;564.886;567.037;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;5;0;-1.2792;0.9683;-0.7823;-0.7874;-1.8427;-0.8243;-0.1348;0.4676;-0.2023;1.0346;210;210;210;338.899;411.77;359.013;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;6;0;0.8794;-0.1843;-0.7823;1.521;1.6414;1.1793;1.4292;1.2415;-0.0439;1.0346;280;210;210;571.225;561.124;657.93;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;5;0;-1.8939;0.6818;0.2907;0.8095;-0.303;1.1793;1.6967;0.54;1.314;-0.6576;210;210;210;502.012;595.245;547.616;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;3;0;-0.687;0.6818;-0.7823;0.702;0.1566;-0.4396;1.5943;0.2479;0.7015;1.0346;270;270;270;448.722;479.595;486.004;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;6;0;-1.109;0.9423;1.2618;0.9105;0.1397;0.1806;1.0256;1.3487;0.1694;-2.0819;210;210;210;565.545;533.726;547.523;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;0;1;0;6;0;1.4083;-1.2286;1.5436;-0.7099;-0.2025;-1.1657;0.0817;0.557;1.314;0.6364;180;180;180;485.021;458.995;430.636;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;6;0;-0.687;0.9683;0.8615;0.856;0.2363;-0.4396;1.7598;1.2744;-1.1481;-0.6576;210;210;210;510.485;501.218;498.491;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;5;0;-0.3799;-0.1562;-0.7823;-1.6248;-1.8427;-0.8243;-1.4977;-1.0823;-0.2023;-1.0657;180;180;180;613.873;622.685;615.301;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;6;0;0.4637;-0.0553;-0.7823;-0.2636;-0.4983;-1.2622;0.7774;0.5487;-0.2023;0.2127;200;200;300;389.894;450.531;463.109;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;2;1;-1.8939;2.7249;-0.7823;-0.2216;-1.2382;0.1806;0.092;-1.3571;-1.1481;1.0346;180;180;180;501.87;501.062;458.602;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;5;0;-0.687;2.7249;-0.7823;0.1711;-1.8427;-0.3487;1.0269;-1.5362;-0.6262;-0.6576;195;260;260;435.631;383.708;383.721;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;6;1;-0.7592;0.3018;0.2907;-0.1432;0.0528;-0.6122;-0.273;0.3152;0.6259;-0.6439;195;195;195;663.514;674.875;647.86;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;2;6;0;-1.8939;-3.2367;3.8591;-1.929;-0.5849;-4.4106;-1.0946;-0.4838;-2.7106;-2.4468;480;480;480;388.241;356.854;409.755;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200028;1;1;0;3;0;-0.687;-0.3184;-0.7823;-0.6515;-0.7441;0.0477;-0.4478;-0.8218;1.314;0.2127;195;195;195;660.084;583.131;565.241;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200029;1;1;0;6;0;-0.687;0.3241;-0.7823;0.9952;1.1527;-0.9386;0.8623;1.2786;0.7015;-0.6576;200;200;150;624.402;694.808;611.72;17.5556;0.2681;0.1077;0.1715;0.8378;-0.0806
75200029;0;1;2;6;0;0.052;0.9423;0.2907;0.5706;0.2363;0.2646;0.174;1.0502;1.314;-0.6576;300;300;300;627.826;663.904;582.271;17.5556;0.2681;0.1077;0.1715;0.8378;-0.0806
75200029;0;1;0;6;0;0.8794;-0.3389;0.1462;0.9614;1.6414;-0.1357;0.0484;1.2156;0.3485;1.0346;360;270;270;580.46;546.258;526.057;17.5556;0.2681;0.1077;0.1715;0.8378;-0.0806
75200030;0;3;3;6;0;1.1911;-0.2753;2.1088;-0.3092;-1.2382;-0.1357;0.4102;-0.0631;1.314;-1.6775;240;400;160;270.95;212.304;314.95;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;0;1;0;3;0;-0.687;-0.7362;0.2907;0.2762;-0.4983;0.1806;0.7698;-0.2635;0.0838;1.0346;180;180;240;461.191;456.365;429.212;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;0;1;0;4;0;1.8905;0.218;-0.7823;0.103;-0.0413;1.1793;0.0708;0.3894;-0.2023;-0.6576;150;150;150;540.063;478.162;510.156;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;0;3;2;6;0;-0.2006;-0.5582;0.8233;0.0313;0.0983;0.0477;0.1472;-1.7615;0.7628;-0.6576;275;275;220;372.467;303.879;367.564;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;1;2;2;6;0;-1.8939;0.3018;0.2907;-0.6993;-1.8427;-0.8532;-0.0244;0.6256;0.1155;1.0346;240;180;180;524.257;463.582;523.735;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;1;3;3;6;0;1.8905;0.0544;-0.7823;0.2032;-0.4983;-0.3487;0.5351;1.1964;-1.0266;-0.6576;195;195;195;393.576;391.276;420.533;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;1;3;2;2;0;0.4637;-0.9879;-0.7823;0.1262;0.5278;-0.5218;0.1527;-1.3534;-0.2835;-0.6576;220;220;165;392.432;380.108;362.551;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;0;2;0;5;0;0.4637;-0.5635;0.2907;-0.1266;-0.0465;0.0477;0.028;-0.6283;-0.4377;-0.6576;150;200;150;449.995;468.925;385.341;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200031;1;1;0;6;0;0.4637;-0.9879;3.8591;2.0104;1.6414;1.1793;1.6309;1.753;1.314;-0.6576;195;130;260;526.303;542.477;608.924;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200031;0;3;0;6;0;0.8794;-1.4253;2.0604;1.4038;0.7639;0.2646;1.3535;1.2544;-0.5575;-0.9167;180;120;240;484.037;431.659;401.859;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200031;0;1;0;6;0;-0.687;2.7249;-0.7823;0.7912;-0.2025;0.0477;1.7574;1.0843;0.385;-0.6576;180;120;240;456.789;490.056;502.152;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200031;0;1;0;6;0;1.4083;-0.3184;0.1462;2.2311;1.6414;0.1806;1.7172;1.9855;-0.0348;-0.6576;180;120;240;522.551;567.502;544.16;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200031;0;1;0;6;0;1.0671;-0.8223;0.7703;-0.4379;-0.0465;-0.6853;-0.4472;0.8017;-1.1608;0.2127;150;150;300;526.229;517.555;476.384;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200031;1;1;0;6;0;0.4637;0.6818;-0.7823;2.2463;1.6414;1.1793;1.9314;1.8213;0.2148;0.2169;240;120;240;603.391;636.525;588.099;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200031;1;1;0;6;0;0.052;0.3241;0.2907;1.803;1.6414;1.1793;0.7614;1.9277;0.1597;0.2169;210;140;280;654.079;684.518;629.323;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200031;1;1;0;6;0;-0.4342;-0.3184;-0.7823;1.3366;1.1527;-0.6853;1.3676;1.4778;0.4394;1.0346;195;130;260;572.391;669.426;712.834;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
