"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
72400259;0;0;2;1;1.8905;0.6576;-0.7823;0.8775;0.6251;1.1793;0.3024;-0.9322;-1.6385;1.0346;0;180;180;135;407.172;470.942;468.201;18;7.0149;-1.4212;0.661;-0.9664;0.6101;-1.0542
72400259;0;0;6;1;-0.3799;-1.5984;-0.7823;-0.1877;0.4541;1.1793;-0.7455;0.6321;0.2485;-0.6576;0;220;220;165;567.131;510.36;562.557;18;7.0149;-1.4212;0.661;-0.9664;0.6101;-1.0542
72400259;1;0;5;1;-0.687;-0.7559;-0.7823;0.0724;1.802;-0.6853;-0.3074;-0.2721;0.7015;0.2169;0;220;220;110;480.007;508.201;580.57;18;7.0149;-1.4212;0.661;-0.9664;0.6101;-1.0542
72400260;0;0;6;0;-1.8939;2.7249;-0.7823;0.9456;0.1802;1.1793;1.0205;0.3961;1.314;1.0346;1;220;220;220;489.411;455.535;496.801;38;18.1519;-1.4212;-0.1776;-1.6103;-2.0409;0.9042
72400261;0;3;6;0;-1.8939;0.0547;-0.7823;0.7835;1.7709;1.1793;-0.0115;0.9953;1.314;1.0346;0;220;165;330;650.547;559.27;561.805;18;6.0541;-1.4212;-1.4551;-3.3611;-2.0904;0.9042
72400261;1;3;6;0;-1.8939;0.9517;0.7841;0.1721;-0.2078;1.1793;0.1549;0.7644;-0.0862;1.0346;0;240;180;0;405.666;524.177;442.509;18;6.0541;-1.4212;-1.4551;-3.3611;-2.0904;0.9042
72400261;1;3;6;0;-1.8939;-0.0358;0.2907;-0.0572;-0.2755;1.1793;-0.3123;0.7876;0.0703;0.2127;0;220;165;0;608.389;551.368;632.5;18;6.0541;-1.4212;-1.4551;-3.3611;-2.0904;0.9042
72400262;0;0;4;1;-0.4342;-0.6659;3.8591;-0.6355;1.802;0.0477;-1.4863;-1.235;1.314;-1.292;1;220;220;110;326.462;293.335;412.166;23;10.4317;2.1284;1.0953;1.6524;0.9028;-0.4859
72400262;1;0;2;1;-0.3009;-0.9194;0.2907;-0.437;0.3171;-0.6853;-0.5579;-1.6319;0.1718;1.0346;2;160;160;200;219.4;249.74;252.279;23;10.4317;2.1284;1.0953;1.6524;0.9028;-0.4859
72400262;0;3;6;1;1.3423;-0.1182;1.1928;-0.0351;0.5143;0.0477;-0.0154;-0.3265;1.314;1.0346;0;220;220;165;311.963;332.877;353.092;23;10.4317;2.1284;1.0953;1.6524;0.9028;-0.4859
72400263;1;3;2;0;1.0671;-0.4509;-0.7823;-0.8525;-0.8795;-1.0752;-0.2073;-1.7946;-0.2023;-1.5824;0;200;200;150;363.21;424.048;357.464;18;5.5;1.3065;0.43;1.6665;-0.1459;0.9042
72400263;0;3;2;1;-0.4342;-0.5719;1.5346;-1.3697;-1.7521;-0.6853;-0.8626;-1.5095;1.314;-0.6576;0;275;220;110;389.457;345.567;366.574;18;5.5;1.3065;0.43;1.6665;-0.1459;0.9042
72400263;1;3;4;0;-0.13;-0.3184;-0.7823;-0.9772;-0.7075;-1.0118;-0.5007;-1.3912;-0.5973;-1.3914;0;220;220;110;463.489;428.175;420.562;18;5.5;1.3065;0.43;1.6665;-0.1459;0.9042
72400264;0;3;5;1;1.1911;-0.2362;0.2907;-0.3788;0.0645;-0.1357;-0.3874;-0.2265;-0.7769;0.2127;0;240;180;240;453.473;370.834;428.089;33;10.2857;0.4263;0.21;-1.4381;-0.9287;0.9042
72400264;0;0;2;0;-0.9823;0.3018;-0.7823;-0.5704;-0.8726;-0.5492;0.0233;-1.5016;-1.1846;1.0346;1;240;180;360;566.406;420.354;509.141;33;10.2857;0.4263;0.21;-1.4381;-0.9287;0.9042
72400264;1;3;1;0;-1.8939;-0.6378;-0.7823;-1.4847;-1.8115;-0.4903;-0.9944;-2.5563;-0.2023;-1.5824;1;240;180;540;363.893;336.481;467.275;33;10.2857;0.4263;0.21;-1.4381;-0.9287;0.9042
72400264;1;0;5;0;-1.8939;2.7249;-0.7823;-0.0884;-0.0935;1.1793;-0.2952;0.029;-0.4377;1.0346;0;240;180;900;473.315;489.607;489.986;33;10.2857;0.4263;0.21;-1.4381;-0.9287;0.9042
72400264;1;0;5;0;-0.2718;0.6344;0.7703;0.9767;0.0287;0.0477;1.6749;1.066;-0.8998;1.0346;0;240;180;180;551.518;395.046;503.823;33;10.2857;0.4263;0.21;-1.4381;-0.9287;0.9042
72400265;1;3;6;0;-0.4342;1.4685;0.2907;-0.1136;-0.4483;-1.0118;0.2449;-0.2477;-0.4377;-0.6576;0;160;120;0;472.222;493.033;482.28;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;0;0;6;1;-1.8939;-1.0013;-0.7823;0.329;1.802;-0.9649;0.1162;0.8029;-0.3971;0.6402;1;135;135;135;296.019;363.491;409.047;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;1;3;0;1;-1.4242;-0.3238;1.1625;0.4769;-0.0649;0.6763;0.6778;-1.6955;-0.7857;-1.0691;1;165;165;165;387.193;305.738;389.947;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;1;3;6;1;-1.059;-0.8252;1.2618;-2.0897;-0.8795;-1.3835;-1.8122;-0.1928;-0.2023;-1.5824;2;120;90;90;310.877;399.231;420.004;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;0;0;2;1;1.0109;-0.3246;0.2907;0.1112;-0.1783;0.6763;0.3486;-1.188;-1.415;-0.6576;1;200;150;100;435.519;471.398;479.031;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;1;3;6;1;-1.8939;2.7249;-0.7823;-0.3358;1.0094;-0.1357;-1.1117;-0.3137;-1.6385;1.0346;0;220;165;110;520.739;507.823;529.369;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;0;3;6;1;0.5949;0.0382;1.203;-0.4189;-0.0273;-0.4903;-0.4208;0.1296;0.4394;-1.0691;2;220;165;110;465.201;395.769;435.198;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;1;0;6;0;0.052;-0.3184;-0.7823;-1.2437;-0.8795;-1.8124;-0.6072;0.4773;-1.1481;-1.3914;2;220;165;330;550.527;530.032;559.963;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;0;3;6;1;-0.9295;0.2279;-0.7823;-0.1445;0.5143;1.1793;-0.6038;0.48;-0.0439;-0.6576;1;200;200;150;424.502;526.871;486.962;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;0;3;6;0;1.0671;-0.3086;1.1625;0.8593;1.802;1.1793;0.1374;1.2568;-0.2126;-1.5824;1;220;220;165;552.497;460.97;503.025;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400265;0;3;6;0;0.8207;-0.7764;-0.7823;-0.1875;0.0739;-0.6853;-0.0695;0.7913;-0.0862;0.6364;2;220;165;165;389.656;450.943;456.425;28;9.1657;-0.2376;0.43;0.6482;0.2266;-1.0542
72400266;0;0;1;1;-0.5722;-0.4839;1.1625;-1.6234;-0.8404;-1.3835;-0.8875;-2.6149;-0.5973;0.6402;0;220;220;220;302.209;320.746;278.753;28;13.1667;-0.6924;0.2833;0.9702;-0.0322;0.9042
72400270;1;3;1;1;-0.3799;-0.7764;-0.7823;-1.8784;-1.7521;-0.8243;-1.3888;-2.5794;1.314;-0.6576;1;1800;1800;1800;386.993;420.283;424.239;23;10.5833;0.1;0.2633;-0.1522;0.2266;0.287
72400270;0;0;1;1;1.4083;-0.1042;1.1625;-0.2236;-0.0851;1.1793;-0.7798;-2.0321;1.314;-2.4468;1;220;275;165;422.834;546.637;540.225;23;10.5833;0.1;0.2633;-0.1522;0.2266;0.287
72400270;0;0;6;1;1.3423;0.6818;-0.7823;-0.3561;0.3171;-0.6853;-0.5437;-0.3049;1.314;-0.6576;2;220;275;165;469.841;546.19;559.388;23;10.5833;0.1;0.2633;-0.1522;0.2266;0.287
72400270;0;0;6;0;-0.687;0.6818;0.2907;-0.3669;-0.1824;-1.0752;-0.1124;-0.3095;-1.1846;-2.4468;0;220;220;0;494.223;484.931;505.507;23;10.5833;0.1;0.2633;-0.1522;0.2266;0.287
72400270;0;0;5;1;-0.1558;-0.3184;-0.7823;-0.5959;-0.5685;-0.6853;-0.2333;-0.6469;-0.2327;-0.6576;0;200;250;150;441.248;433.814;434.531;23;10.5833;0.1;0.2633;-0.1522;0.2266;0.287
72400270;1;0;5;0;1.8905;-1.385;1.5082;-0.0896;-0.2839;-0.1357;-0.0518;0.1399;-1.3684;-1.3939;0;220;220;165;606.495;605.062;648.006;23;10.5833;0.1;0.2633;-0.1522;0.2266;0.287
72400271;0;0;1;0;1.0109;-1.3106;1.7316;-0.4629;0.1986;1.1793;-1.0148;-1.9043;-1.555;0.6364;0;220;220;220;513.727;576.713;573.52;28;10.875;1.0245;-0.2968;0.1795;-0.5614;0.9042
72400272;0;3;4;0;1.0109;-1.2887;1.1729;-1.0891;-0.6686;-0.6947;-0.9406;-1.219;-1.1481;-1.9687;0;220;220;330;551.45;600.496;549.698;18;8.7857;-0.4873;0.2633;0.0645;0.9002;-1.0542
72400272;1;3;4;1;-1.2792;0.6818;1.203;-1.157;-0.7684;-1.5971;-0.5394;-0.824;-0.7659;-1.5847;2;40;30;40;391.847;386.042;379.56;18;8.7857;-0.4873;0.2633;0.0645;0.9002;-1.0542
72400272;0;0;4;0;-1.4242;2.7249;-0.7823;1.5077;0.6251;1.1793;1.1129;-0.1717;-0.0037;1.0346;1;220;165;165;437.622;499.108;445.811;18;8.7857;-0.4873;0.2633;0.0645;0.9002;-1.0542
72400272;1;0;5;1;-1.8939;-0.4827;-0.7823;-0.5783;0.0537;-0.1357;-0.78;-2.2176;0.6259;0.6402;0;220;275;275;392.34;381.686;269.799;18;8.7857;-0.4873;0.2633;0.0645;0.9002;-1.0542
72400272;0;3;2;0;-0.0845;0.6818;0.2907;0.4002;0.0396;1.1793;0.0371;-1.1244;-0.2023;0.2169;0;220;165;165;496.05;431.921;419.219;18;8.7857;-0.4873;0.2633;0.0645;0.9002;-1.0542
72400272;1;3;6;0;0.1097;0.0348;0.2907;0.0037;0.8723;1.1793;-0.4436;-0.17;-0.3971;-0.6576;2;220;220;165;471.921;388.099;407.587;18;8.7857;-0.4873;0.2633;0.0645;0.9002;-1.0542
72400273;0;0;5;1;0.8794;-0.0553;-0.7823;0.3623;0.7064;0.0477;0.119;-0.2599;-0.3971;0.2127;2;165;165;165;346.965;489.892;479.172;48;8.5075;1.2478;0.6798;-0.6823;-2.0409;0.9042
72400276;1;0;5;1;-1.1597;-0.0358;-0.7823;-0.638;-0.1838;-1.0118;-0.7935;-0.5159;0.7015;-1.0657;1;220;275;220;572.152;561.592;661.466;33;13.7756;1.9221;1.5435;1.2291;0.6101;0.3009
72400278;0;0;6;0;-1.4869;1.4326;-0.7823;-1.0791;-1.7521;0.031;-0.7941;-0.5924;1.314;1.0346;0;220;220;330;524.214;560.961;558.216;28;15.4091;-1.4212;-0.1776;-0.9148;-0.9033;0.9042
72400278;1;0;5;0;-0.687;-0.3184;-0.7823;-0.4608;-0.2825;1.1793;-0.5515;-0.4906;1.314;0.6364;1;120;120;120;415.247;431.371;425.317;28;15.4091;-1.4212;-0.1776;-0.9148;-0.9033;0.9042
72400278;1;3;6;0;1.8905;0.3253;0.2907;-0.2025;0.1758;1.1793;-0.6589;0.8265;1.314;-1.7671;1;200;200;200;647.704;590.751;593.082;28;15.4091;-1.4212;-0.1776;-0.9148;-0.9033;0.9042
72400278;1;0;1;1;1.8905;-0.4217;2.9705;-1.0299;-0.8404;-0.9191;-0.4667;-2.2342;1.314;-1.0691;2;90;135;135;396.629;381.235;413.82;28;15.4091;-1.4212;-0.1776;-0.9148;-0.9033;0.9042
72400278;0;0;5;0;0.8207;2.7249;-0.7823;0.319;0.1802;-0.1357;0.011;-0.0808;-0.8998;0.2169;1;195;195;0;536.432;521.78;500.144;28;15.4091;-1.4212;-0.1776;-0.9148;-0.9033;0.9042
72400278;0;0;4;0;1.8905;-0.2;-0.7823;-1.271;-0.5474;-2.049;-0.5394;-1.3334;0.039;-0.6576;0;220;165;550;516.995;667.598;573.162;28;15.4091;-1.4212;-0.1776;-0.9148;-0.9033;0.9042
72400279;1;0;6;0;-0.3799;2.7249;-0.7823;-0.7173;-1.2379;1.1793;-0.6072;-0.505;-0.0348;-0.6576;2;240;240;240;641.269;627.187;634.972;43;17.9063;-0.0591;1.5598;-0.0956;-0.7733;0.9042
72400279;1;0;6;1;-0.687;1.4416;-0.7823;0.5291;0.7064;0.0477;0.4171;0.6422;0.6259;1.0346;2;120;160;120;348.477;465.701;447.08;43;17.9063;-0.0591;1.5598;-0.0956;-0.7733;0.9042
72400279;1;0;6;0;1.4083;1.4685;-0.7823;0.3425;0.3171;-0.6853;0.4861;0.4682;0.6259;1.0346;0;220;220;440;395.918;359.196;416.667;43;17.9063;-0.0591;1.5598;-0.0956;-0.7733;0.9042
72400280;1;0;6;1;0.1097;-0.3184;0.8615;0.2346;-0.1824;0.0477;0.472;0.2861;-0.9422;-1.5847;2;220;220;165;566.511;408.69;477.468;18;23.4408;-0.4526;-0.3163;-0.5078;-0.9033;-0.6019
72400281;0;3;4;0;0.4637;-0.3184;-0.7823;-0.6214;-0.2617;-0.1357;-0.6072;-1.229;0.4394;-1.3914;1;200;200;200;454.715;413.7;445.033;28;13.1442;1.4783;2.1075;1.0522;0.9355;-1.0542
72400281;0;0;6;0;-0.4939;2.7249;-0.7823;-0.5711;0.1817;0.0477;-0.8307;-0.4102;-0.2023;1.0346;0;180;180;360;427.484;462.676;448.447;28;13.1442;1.4783;2.1075;1.0522;0.9355;-1.0542
72400281;0;0;5;0;-0.0288;-0.5707;0.8615;-1.4764;-0.1838;-1.6692;-0.9485;-0.5603;0.4394;0.2127;1;180;180;0;376.722;385.233;407.098;28;13.1442;1.4783;2.1075;1.0522;0.9355;-1.0542
72400281;1;0;4;0;-0.687;-0.3677;-0.7823;-0.6488;-0.8795;-1.0118;-0.2465;-0.609;-1.3684;-0.6576;1;200;200;400;498.526;455.845;498.628;28;13.1442;1.4783;2.1075;1.0522;0.9355;-1.0542
72400281;1;0;6;1;-0.4342;2.7249;-0.7823;-0.6355;-0.3235;-0.1357;-0.7321;0.5817;-0.7769;-1.0657;0;220;220;165;286.495;296.097;377.905;28;13.1442;1.4783;2.1075;1.0522;0.9355;-1.0542
72400281;1;0;6;1;0.052;-0.2721;-0.7823;-1.3068;-0.8795;-0.1357;-1.1684;-0.5283;0.7628;0.2127;2;120;150;60;368.542;295.044;371.521;28;13.1442;1.4783;2.1075;1.0522;0.9355;-1.0542
72400282;1;3;2;0;-0.687;0.5251;-0.7823;-0.5861;-0.3921;-0.6853;-0.2333;-0.4158;-0.3971;-0.6576;2;220;220;165;421.663;434.341;467.129;23;6.7167;-0.3123;-1.4551;-1.4545;-0.8302;-4.0518
72400283;0;0;6;0;-0.2006;0.3018;-0.7823;2.1987;0.4541;-0.1357;3.223;1.6901;0.7015;1.0346;2;200;200;150;537.17;514.502;528.093;18;7.7647;-1.4212;0.355;-1.2585;1.1314;-0.2798
72400283;1;0;6;0;0.1097;-0.9469;-0.7823;1.4232;0.7064;1.1793;1.5908;1.2938;-0.0348;0.5029;1;200;200;250;546.702;477.697;461.657;18;7.7647;-1.4212;0.355;-1.2585;1.1314;-0.2798
72400283;1;0;6;0;0.1097;2.7249;-0.7823;-0.0498;-0.263;-0.6853;0.3179;1.0128;-1.2402;1.0346;0;240;240;240;508.778;483.928;392.328;18;7.7647;-1.4212;0.355;-1.2585;1.1314;-0.2798
72400285;0;0;5;1;-0.687;2.7249;-0.7823;-0.451;-0.7075;1.1793;-0.5302;-0.3365;0.385;-0.6576;0;300;300;300;378.868;416.792;386.337;18;15.3939;1.0283;0.1964;0.6886;0.3498;-0.6263
72400285;1;3;4;1;0.4637;-0.9879;0.7703;-1.4216;-0.5491;-1.3835;-0.7918;-1.3971;1.314;-0.6576;1;480;480;360;284.343;321.041;338.881;18;15.3939;1.0283;0.1964;0.6886;0.3498;-0.6263
72400287;1;3;5;0;0.1097;0.6576;-0.7823;-0.5025;-0.5685;-0.6853;-0.2352;0.0869;0.2048;0.2169;0;240;240;240;464.496;589.326;466.408;28;12.241;2.455;1.872;1.0522;0.9355;-1.0542
72400287;0;3;4;1;-0.687;0.6818;-0.7823;-0.18;-0.1635;1.1793;-0.2548;-0.7924;-0.0862;0.2127;0;220;220;275;458.954;419.911;384.676;28;12.241;2.455;1.872;1.0522;0.9355;-1.0542
72400287;0;3;6;0;-0.687;-0.536;1.1928;0.6139;0.7064;1.1793;0.107;0.9201;-1.555;-1.0657;1;220;220;0;387.323;468.164;441.433;28;12.241;2.455;1.872;1.0522;0.9355;-1.0542
72400287;1;0;2;1;0.4637;0.4846;-0.7823;-0.4782;-0.1783;-0.6853;-0.5858;-1.4299;-0.2835;1.0346;0;420;240;0;472.576;436.519;426.714;28;12.241;2.455;1.872;1.0522;0.9355;-1.0542
72400288;0;3;4;0;0.5428;0.4829;-0.7823;-1.2549;-1.7521;-0.9191;-0.7515;-1.4087;-0.0348;1.0346;0;275;220;220;425.116;503.044;488.55;28;11.6712;1.0283;0.4613;-0.0956;0.6479;-0.3006
72400288;0;0;2;0;1.4083;0.6818;-0.7823;-0.3117;-1.2379;-0.6853;0.4661;-1.5905;-0.0037;-1.2947;0;200;200;200;525.537;562.029;472.458;28;11.6712;1.0283;0.4613;-0.0956;0.6479;-0.3006
72400288;0;0;4;1;1.8905;-1.4101;1.2327;-0.4062;0.3171;-0.4903;-0.7396;-0.8186;-1.415;-1.3914;0;200;200;200;415.913;509.452;453.41;28;11.6712;1.0283;0.4613;-0.0956;0.6479;-0.3006
72400288;0;0;6;1;0.4637;-0.1879;0.2907;-0.0845;-0.0273;1.1793;-0.4957;-0.3721;0.4394;-1.3914;2;220;220;110;390.322;364.122;344.321;28;11.6712;1.0283;0.4613;-0.0956;0.6479;-0.3006
72400289;0;0;4;0;-0.2006;-0.6412;-0.7823;-0.5377;-0.5685;-0.6122;-0.1732;-0.1573;0.7015;1.0346;0;220;165;165;463.528;465.2;431.133;23;16.1096;-0.4447;-0.1776;-0.3284;-1.2401;-0.3561
72400289;0;0;6;0;-1.4869;1.4685;-0.7823;0.9511;1.802;1.1793;0.1547;0.8208;1.314;0.6364;0;220;165;220;547.004;546.448;578.447;23;16.1096;-0.4447;-0.1776;-0.3284;-1.2401;-0.3561
72400290;0;0;2;1;1.0671;-1.4101;2.0327;-1.0108;-1.2379;-1.0118;-0.495;-1.4548;-0.3971;-1.1817;0;150;200;150;476.857;436.29;394.961;28;10.7654;-1.4212;0.1077;-0.0956;0.6101;0.9042
72400292;1;0;2;1;-1.8939;0.0869;0.2907;-0.8782;-0.496;-1.0118;-0.5741;-1.6655;1.314;1.0346;0;240;240;120;352.951;422.023;450.659;18;15.6364;-0.2805;-1.4551;-0.0956;-0.3913;0.9042
72400292;1;0;2;1;0.1097;1.4326;-0.7823;-1.1889;0.3171;-1.5925;-1.158;-1.8038;0.7015;0.6364;1;220;220;165;505.091;461.847;491.361;18;15.6364;-0.2805;-1.4551;-0.0956;-0.3913;0.9042
72400292;1;0;4;0;0.052;1.4326;0.2907;-0.5924;-0.9597;-0.6947;-0.2857;-1.0936;-0.0771;1.0346;0;240;240;360;525.208;524.374;534.686;18;15.6364;-0.2805;-1.4551;-0.0956;-0.3913;0.9042
72400292;1;0;6;0;0.4637;-0.1939;0.2907;-0.7738;0.4541;-1.0118;-0.9703;0.9475;-0.9734;-0.6576;0;300;300;360;458.33;431.709;426.827;18;15.6364;-0.2805;-1.4551;-0.0956;-0.3913;0.9042
72400292;1;0;5;0;-0.687;0.6818;-0.7823;0.6477;1.802;1.1793;-0.165;-0.0228;-1.1481;-0.6576;0;240;240;300;470.529;450.263;556.036;18;15.6364;-0.2805;-1.4551;-0.0956;-0.3913;0.9042
72400296;0;3;4;0;-1.8939;-0.3061;0.2907;0.0498;0.7773;0.7604;-0.3535;-0.7255;1.314;1.0346;1;220;220;330;468.211;526.218;476.991;28;14.931;0.5916;1.0064;1.2343;1.1337;-0.5083
72400297;0;0;5;0;0.1097;0.6818;-0.7823;0.108;0.7064;0.0477;-0.3198;0.2174;1.314;1.0346;1;240;300;0;506.782;526.125;589.875;23;12.4;-0.949;0.2765;-1.5397;-0.26;0.9042
72400297;1;3;4;0;0.1097;0.9517;-0.7823;-0.2792;0.0753;-0.6853;-0.337;-0.9407;0.7015;-1.1847;1;220;220;330;678.921;632.622;596.948;23;12.4;-0.949;0.2765;-1.5397;-0.26;0.9042
72400298;1;0;6;0;0.8207;0.2863;0.2907;1.5683;0.5143;-0.1897;2.1408;1.6423;0.7628;0.6364;2;200;200;250;508.219;608.221;666.334;28;12.9539;1.3065;1.872;-0.9148;-0.1274;0.9042
72400299;1;0;5;1;-1.8939;0.6678;0.7703;-1.4596;-0.2784;-1.0527;-1.3127;-1.0297;0.3995;0.5029;1;200;200;100;441.779;492.794;408.338;28;7.1688;1.6863;0.592;2.1248;-0.0875;0.9042
72400301;1;0;4;0;-1.1858;0.3241;-0.7823;-2.1291;-1.7521;-1.6618;-1.6965;-1.7786;-0.887;-1.5824;0;200;200;150;516.584;436.022;473.562;28;12.1839;0.4399;-0.0719;1.4169;0.7485;-1.0542
72400301;0;0;4;0;1.0109;-0.7587;-0.7823;-0.5434;-0.2784;-1.0752;-0.1704;-0.1767;-0.2023;1.0346;2;220;220;0;421.272;465.791;454.843;28;12.1839;0.4399;-0.0719;1.4169;0.7485;-1.0542
72400301;0;0;6;0;1.4083;0.0595;-0.7823;-0.5108;-0.1635;-0.1357;-0.5012;0.6345;1.314;1.0346;2;180;180;0;455.761;455.739;426.963;28;12.1839;0.4399;-0.0719;1.4169;0.7485;-1.0542
72400301;0;3;6;0;-0.687;-0.9331;0.7703;-1.414;-1.2379;-1.9183;-0.7601;-0.7355;-1.7418;-1.5824;0;400;400;0;468.825;495.233;493.254;28;12.1839;0.4399;-0.0719;1.4169;0.7485;-1.0542
72400301;1;0;6;1;-0.3009;-0.1903;-0.7823;-1.4873;-0.5491;-1.0118;-1.1041;-0.8657;1.314;-1.2947;1;600;600;480;399.692;392.489;344.308;28;12.1839;0.4399;-0.0719;1.4169;0.7485;-1.0542
72400301;1;0;3;0;-1.0109;-0.4509;-0.7823;-1.8228;-0.8795;-0.4396;-1.829;-0.6531;-0.2023;1.0346;2;160;160;120;525.903;541.848;505.147;28;12.1839;0.4399;-0.0719;1.4169;0.7485;-1.0542
72400302;1;0;5;0;0.8794;1.4685;-0.7823;-0.5789;0.7064;-1.0118;-1.2109;0.3652;-2.1007;-0.6576;1;200;200;0;489.9;542.497;569.761;23;10.3704;0.1111;-0.1776;-0.3856;-1.419;-0.3006
72400302;0;0;6;1;1.0944;0.2929;-0.7823;0.6141;0.3171;0.0477;0.4829;0.0786;0.7628;1.0346;0;220;220;165;494.871;440.569;371.95;23;10.3704;0.1111;-0.1776;-0.3856;-1.419;-0.3006
72400302;1;0;5;0;-0.9598;0.2243;0.8615;-0.8594;-0.5685;-0.6853;-0.9377;-0.6751;1.314;-0.6576;1;220;220;330;578.718;555.651;583.345;23;10.3704;0.1111;-0.1776;-0.3856;-1.419;-0.3006
72400302;1;0;5;0;0.8207;0.319;-0.7823;-1.0469;-1.7521;-1.0118;-0.4581;-0.7457;0.0483;0.6364;0;165;220;165;560.491;527.988;621.717;23;10.3704;0.1111;-0.1776;-0.3856;-1.419;-0.3006
72400302;1;3;1;0;0.1097;-0.0939;-0.7823;-0.8895;-0.9597;-1.0118;-0.5063;-2.0618;1.314;-1.0657;0;220;220;330;628.514;516.813;506.918;23;10.3704;0.1111;-0.1776;-0.3856;-1.419;-0.3006
72400302;1;3;4;1;0.3335;0.4875;-0.7823;-1.9767;-1.2379;-1.5971;-1.5851;-1.6591;-0.0037;1.0346;1;220;220;165;532.605;513.13;597.026;23;10.3704;0.1111;-0.1776;-0.3856;-1.419;-0.3006
72400303;1;3;4;0;1.3423;-0.0358;0.7703;0.188;0.0152;-0.1357;0.1551;-0.9327;-1.415;-0.6576;0;220;220;165;483.349;469.43;583.84;28;11.8618;1.0283;0.6736;0.1795;0.2266;0.9042
72400307;1;0;6;0;-0.7985;1.4685;-0.7823;-0.2748;-0.1838;-1.0118;0.0887;0.1948;0.039;-0.6576;0;220;220;330;556.848;470.124;590.121;23;9.7447;0.1;0.2833;0.8153;-0.5079;-1.0542
72400312;0;0;6;0;0.1097;1.4903;-0.7823;0.0713;-0.8795;1.1793;1.1071;0.8419;-0.0862;1.0346;1;220;220;550;530.826;570.016;562.767;23;16.023;-1.4212;0.1893;-1.4335;-0.7733;0.9042
72400312;0;0;4;0;-0.0845;-0.4509;0.2907;0.7786;0.7064;0.0477;0.3357;-0.466;-0.9734;-0.6576;1;220;220;0;469.152;474.572;431.39;23;16.023;-1.4212;0.1893;-1.4335;-0.7733;0.9042
72400312;1;0;4;0;0.4637;-3.2367;0.8615;-0.2528;0.0753;-0.7343;-0.3864;-0.8104;-0.0348;-0.6576;1;240;240;180;468.065;487.41;451.876;23;16.023;-1.4212;0.1893;-1.4335;-0.7733;0.9042
72400316;0;0;6;0;-1.8939;0.0914;0.2907;-0.0577;0.3171;-0.1357;-0.3738;0.4011;1.314;1.0346;0;200;200;0;395.628;446.692;332.211;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;0;3;6;1;0.4637;-0.5114;0.7703;-1.5163;-0.8404;-1.6618;-0.7396;-0.3066;1.314;-1.0691;1;440;495;440;300.577;275.67;315.384;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;0;0;5;0;-0.0845;-0.8395;0.2907;-1.1604;-0.8404;0.0477;-0.8683;-0.3308;0.4522;-0.6576;1;200;200;300;421.446;435.993;425.673;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;0;3;4;1;-1.8939;-0.4072;-0.7823;-0.2552;-0.383;0.0477;0.119;-0.8198;-2.1621;1.0346;0;200;200;100;331.561;359.159;345.919;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;0;0;6;0;-0.687;-0.5635;-0.7823;-1.2247;-1.2379;-0.4903;-1.0219;-0.8962;-0.2023;-0.6576;1;240;240;0;398.768;450.939;366.162;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;1;3;6;0;-0.13;-0.8575;0.7703;0.5781;1.0094;1.1793;-0.1109;0.6826;1.314;0.2169;0;220;220;330;639.38;628.785;546.923;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;1;3;5;0;0.1097;-0.392;0.8233;-1.374;-1.7521;-1.3525;-0.5349;-0.7973;-0.8998;-2.0819;1;240;240;180;531.293;577.981;531.319;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;1;0;6;0;-1.8939;0.0682;-0.7823;-1.0264;-0.8404;-2.1526;0.119;-0.5701;-1.1965;-1.3914;0;180;240;0;359.704;434.577;385.159;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
72400316;0;0;4;0;-0.7592;1.4685;-0.7823;-0.7551;-1.7521;-1.0118;0.119;-1.2951;1.314;1.0346;2;220;220;0;582.821;579.549;574.832;13;11.7647;-0.949;0.0131;-0.9505;0.2785;0.9042
