"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"782" 44200012 1 3 200 6 0 0.5572 -1.272 0.1956 0.9109 -0.4909 -1.3298 1.7669 1.6898 1.182 1.1793 0.9827 1.7188 1.314 -1.3914 240 240 240 593.432 509.27 567.207
"783" 44200006 0 3 834 6 0 1.4205 -0.8863 -0.5707 -0.3799 1.1777 0.0348 0.1462 0.6362 0.9816 0.0477 -0.0574 1.1624 -0.2023 1.0346 165 220 275 559.86 556.76 565.686
"784" 44200015 0 3 493 4 0 -0.4934 -0.5536 -0.5707 1.3423 -0.1433 -1.6118 1.5346 1.223 1.4029 -0.6853 0.6482 0.6661 1.314 0.2127 260 260 195 551.532 536.991 487.593
"785" 44200001 1 1 507 NA 0 0.0127 0.2705 1.2643 0.4637 0.7396 0.9423 -0.7823 0.6395 -0.0226 1.1793 0.1199 NA -0.2023 1.0346 200 150 200 567.783 550.672 667.936
"786" 44200008 1 2 493 4 0 -0.5831 0.2705 -0.2047 0.9109 -0.4684 -0.9111 1.2618 0.2178 0.0359 -0.1357 0.6598 -0.4783 1.314 -0.6576 200 200 100 642.913 618.583 544.337
"787" 44200044 0 3 232 0 1 -0.1542 0.8232 0.1956 -0.9295 1.5024 -0.1762 -0.7823 -0.7297 -0.4587 -0.9165 -0.321 -2.498 -2.7106 -1.1847 200 250 100 299.74 348.748 389.417
"788" 44200037 1 1 507 6 0 -0.6146 -0.4021 -0.733 -0.9295 -0.0614 0.9683 -0.7823 0.6731 1.5766 -0.1357 -0.0908 1.2064 -1.2781 -1.0657 275 220 55 461.617 466.392 481.054
"789" 44200028 1 2 148 6 0 -2.7114 0.2705 -0.9792 -1.8939 -0.0614 1.4685 -0.7823 -0.2018 -1.1503 -0.6122 0.4737 0.572 -0.2023 -0.6576 180 180 270 530.01 536.296 517.796
"790" 44200023 0 2 232 4 0 1.7513 -1.272 2.0054 0.052 1.5527 -0.4509 0.1462 0.6866 0.3731 -0.1357 0.4764 0.0533 -1.6385 0.5029 200 200 200 509.708 554.135 562.055
"791" 44200033 1 1 507 6 1 0.0293 -0.8863 -1.7009 -0.0288 -0.4909 -0.6843 0.7703 0.8912 1.5766 -0.6947 0.5346 0.0406 -0.3673 -1.58 250 150 100 531.425 505.61 561.841
"792" 44200008 1 2 493 5 0 -0.7637 -1.272 -0.4112 -0.7592 2.3693 1.4685 -0.7823 -0.0874 0.2738 -0.5492 0.0522 -0.2528 -0.2962 0.2127 200 250 200 543.924 569.35 547.305
"793" 44200011 0 2 600 4 0 0.2694 1.2958 -0.5707 -0.13 -0.0614 0.3241 -0.7823 0.1529 0.2705 0.1806 0.2178 -0.7952 -1.7418 -0.6576 100 150 450 576.046 492.423 514.727
"794" 44200004 1 2 232 1 1 -0.4209 0.2705 -0.733 -0.687 -1.0721 -1.0275 NA -0.2082 -0.6917 -0.3792 -0.0969 -1.9099 1.314 -0.67 200 200 200 360.073 370.061 399.719
"795" 44200044 0 2 507 6 0 0.2846 0.2705 0.1956 0.4637 -0.7906 -0.8997 1.1625 -0.2802 0.4196 0.031 -0.3435 -1.303 0.7015 -1.3939 240 240 120 451.981 458.435 440.814
"796" 44200015 0 2 493 6 0 1.403 0.2705 0.1956 -0.0845 0.3916 0.2044 -0.7823 1.4208 0.9792 1.1793 0.9444 1.4719 0.1597 -0.6576 240 240 300 460.073 598.119 588.041
"797" 44200029 0 3 232 2 0 0.0127 0.8232 -0.9792 -0.687 -0.7906 -0.3442 -0.7823 -0.2006 -0.2145 0.0477 0.2061 -0.9003 -0.9734 0.6364 200 250 200 393.411 356.677 377.709
"798" 44200001 1 2 232 2 0 0.2182 0.2705 -0.6888 -0.0845 0.4842 -0.1939 0.7703 -0.3753 -0.1054 -0.6122 -0.421 -1.4997 -1.7803 0.2169 220 165 110 476.183 431.844 497.335
"799" 44200031 1 2 600 6 1 -0.6714 1.1252 -2.345 -1.8939 -3.1675 -3.2367 3.8591 -2.6517 -0.4587 -2.2417 -3.9835 -1.0117 -2.7106 -2.4468 NA NA NA 531.261 450.726 514.501
"800" 44200006 0 3 834 6 0 1.0781 -0.6346 -2.345 0.8794 -0.4684 0.6818 -0.7823 0.6807 0.3776 1.1793 0.4535 1.0779 0.7628 0.6402 165 220 275 666.818 535.098 555.929
"801" 44200014 0 2 313 6 0 2.6131 -0.2888 -0.5707 -0.4342 0.7251 2.7249 -0.7823 0.9227 0.5142 1.1793 0.6313 1.3027 0.7628 -1.8624 200 150 100 500.909 495.513 496.18
"802" 44200011 0 1 507 6 1 -0.0376 -1.272 0.1956 -0.9295 -0.4684 0.6818 -0.7823 1.0064 0.5668 1.1793 0.828 0.8166 -0.7769 -0.6576 200 200 100 576.728 563.135 567.077
"803" 44200046 1 1 493 5 0 -1.4526 0.2705 -2.345 0.052 0.3444 0.3241 -0.7823 -0.9637 -1.8499 -0.6122 -0.4764 -0.5535 0.7628 -0.6576 100 100 0 480.643 486.598 527.269
"804" 44200025 1 3 232 6 1 0.2641 -1.272 -1.4383 -1.8939 -3.1675 -0.6463 -0.7823 -0.2126 0.803 1.1793 -0.8648 -0.3086 -2.7106 -0.6576 NA NA NA 268.662 226.057 322.235
"805" 44200039 1 1 507 4 0 -2.7114 -0.2888 0.1956 -0.7592 2.3693 1.4326 NA -0.1781 -1.2222 -0.1357 0.1779 -0.6214 -0.7366 1.0346 NA NA NA 631.584 530.081 625.292
"806" 44200039 1 1 507 6 0 -2.7114 -1.272 -0.733 1.8905 -1.5248 1.4326 -0.7823 0.3897 0.3228 1.1793 0.205 0.3999 -0.0037 1.0346 440 0 0 389.361 432.005 372.923
"807" 44200037 0 1 507 6 0 2.0787 -0.4143 -0.5707 1.8905 0.6769 -0.6765 0.7703 2.4005 1.5766 -0.1357 1.6985 1.8733 -0.3172 1.0346 220 165 220 651.53 710.957 663.237
"808" 44200021 0 1 507 4 0 1.7513 -0.8863 -0.9372 1.4083 1.1497 0.8265 -0.7823 0.0277 0.5165 -0.1357 -0.6531 -0.8247 1.314 1.0346 180 180 180 612.605 595.363 615.312
"809" 44200030 1 1 507 6 0 2.6131 -1.272 0.7262 0.4637 1.1497 0.9423 0.2907 1.8103 1.5766 -0.1357 1.0294 1.54 -0.2023 0.0181 180 90 270 601.175 543.47 588.788
"810" 44200014 1 1 507 4 0 1.2803 -1.272 -0.2661 -1.8939 0.4159 2.7249 -0.7823 0.4972 0.8365 -0.1357 0.4776 0.5728 1.314 1.0346 200 200 200 656.275 597.102 567.701
"811" 44200028 0 3 834 6 0 1.0781 -1.272 1.2643 1.8905 1.1497 -0.0358 0.1462 1.384 1.182 1.1793 0.5211 1.3755 0.1694 0.3622 270 180 270 603.199 603.203 563.934
"812" 44200024 0 2 600 4 1 -0.7413 0.7192 -0.2047 0.8207 -0.4684 0.6818 -0.7823 -0.7789 -0.1623 -0.1357 -0.6447 -1.0762 0.039 0.2127 480 360 360 409.157 434.007 400.98
"813" 44200025 1 1 507 5 1 -1.352 0.7192 0.7262 -0.3799 -0.8579 0.6818 0.2907 -0.3667 -0.1623 1.1793 -0.4705 0.1072 0.0483 0.2169 200 150 100 495.375 442.749 481.378
"814" 44200038 0 1 507 5 1 -1.4526 -1.272 -0.5229 0.4637 -1.3532 0.6987 NA 0.3605 -0.0307 -0.6122 1.1641 -0.2261 -0.8998 -0.67 NA NA NA 352.803 434.87 455.428
"815" 44200011 0 2 600 5 0 1.0364 -0.7816 -0.2047 -1.0109 0.8496 0.2912 0.2907 0.0739 -0.8147 0.6763 0.2949 -0.4356 -2.1621 0.2127 180 180 90 582.514 563.966 554.593
"816" 44200005 1 3 313 6 0 1.2316 -0.7816 2.0054 -1.2319 -1.0491 0.0027 2.07 0.9696 0.9217 0.1806 0.3821 1.4517 -1.1481 -0.6576 270 180 270 668.027 666.842 656.306
"817" 44200037 0 1 507 4 0 -0.4556 -1.272 -0.5707 -0.687 -0.6123 0.6818 -0.7823 0.1905 0.3264 -0.237 -0.0174 -0.3531 -2.1007 0.2169 200 200 200 583.767 613.311 604.588
"818" 44200046 1 2 493 NA 1 0.0127 1.2958 NA NA NA NA 0.7703 -2.1693 -1.8499 -1.3835 -1.9415 -2.3672 1.314 NA NA NA NA 306.969 279.017 274.625
"819" 44200020 1 1 507 NA 0 -0.8812 0.9672 0.7262 -1.8939 -0.4957 -0.4528 -0.7823 1.0569 2.0538 1.1793 0.5404 2.0495 NA 0.6402 150 0 100 481.738 389.614 389.413
"820" 44200044 0 2 232 1 1 -0.5831 0.2705 NA NA NA NA NA -0.7338 -0.4028 -0.2116 -0.8 -2.2503 1.314 NA NA NA NA 386.211 373.774 381.338
"821" 44200016 0 2 232 1 1 -2.7114 1.2958 -0.2661 -1.8939 0.4558 0.6818 -0.7823 -1.0317 -0.24 -0.8449 -0.8787 -2.2226 1.314 -1.5824 200 150 100 441.039 388.386 393.123
"822" 44200008 0 1 507 6 0 2.6131 -1.272 0.4352 -1.4869 2.3693 -0.4701 0.7703 2.451 1.5766 1.1793 1.5653 1.7078 -2.7106 -1.2947 200 200 200 534.549 651.743 583.145
"823" 44200021 0 3 493 6 1 2.6131 -0.7816 -0.733 -0.1748 0.4152 0.6818 NA -0.1503 0.1955 1.1793 -0.7633 0.7939 -0.6573 1.0346 NA NA NA 369.46 339.743 391.972
"824" 44200004 1 1 232 0 0 0.0293 0.2705 1.1811 -0.13 0.8021 0.0761 1.5082 -0.318 -0.126 -0.6853 0.0443 -2.1466 1.314 1.0346 240 240 240 378.295 332.669 362.395
"825" 44200038 0 1 493 2 0 -0.1162 0.2705 0.1956 1.4083 1.0615 0.9517 -0.7823 -0.5861 -0.5367 0.0477 -0.4338 -0.8351 1.314 -0.6576 200 250 100 610.929 559.595 552.277
"826" 44200024 0 2 232 2 0 -1.557 1.0558 0.1956 1.8905 2.3693 0.3018 -0.7823 -0.0941 -1.8499 0.0477 0.8593 -1.3449 1.314 1.0346 300 300 120 388.456 466.442 475.386
"827" 44200043 1 1 507 5 0 -2.7114 -0.2888 -0.2047 -0.1558 -0.0614 0.3018 0.2907 0.0226 -1.2222 -1.0118 1.5286 -0.3015 -0.3971 -1.0691 200 200 100 491.673 376.027 429.393
"828" 44200028 1 3 493 4 1 0.4956 1.0453 0.1956 -1.8939 0.0018 1.4903 -0.7823 0.6479 1.4029 -0.1357 -0.0062 0.5352 -0.3971 -1.0657 270 180 270 595.654 565.713 607.99
"829" 44200016 1 1 493 4 1 -0.8812 -0.2888 -0.9792 -0.687 -0.0614 -0.0845 -0.7823 -0.0991 0.4452 0.7604 -0.325 0.2099 1.314 -0.6576 200 250 200 462.769 450.162 556.667
"830" 44200028 0 3 493 5 0 0.0995 0.8232 2.0054 1.8905 -0.9759 -1.6118 1.8279 0.8181 0.6793 1.1793 0.5567 -0.219 -0.9734 -0.6576 270 180 270 488.208 420.126 484.28
"831" 44200030 1 1 493 5 1 -0.4629 -1.272 -0.9792 0.4637 0.7877 -0.3086 1.1928 1.2949 0.4479 0.0477 1.1735 0.7116 -1.2781 -0.6576 180 180 270 517.517 485.172 541.969
"832" 44200021 1 1 507 5 1 -0.7553 -0.8863 -2.345 -0.0288 -0.7938 -0.4415 -0.7823 -0.9178 -0.24 -1.2622 -0.4162 -0.2963 -0.6783 0.5029 225 135 180 466.634 415.852 441.01
"833" 44200017 0 1 507 4 1 1.5482 -0.5536 NA NA NA NA NA -0.1082 0.3264 -0.1357 -0.6184 -0.4947 0.039 NA NA NA NA 477.12 543.975 574.897
"834" 44200008 0 1 507 6 0 -0.4556 0.2705 -0.2661 -0.4342 -0.0614 0.6818 -0.7823 2.1147 1.182 1.1793 1.9961 1.395 0.1694 -0.6576 200 200 100 424.808 370.687 397.74
"835" 44200016 1 1 507 6 0 NA -0.8863 0.1956 0.4637 -0.8386 0.3361 NA 1.3686 0.611 -0.1357 1.6271 1.2812 -0.2327 -1.0691 NA NA NA 490.789 531.331 498.509
"836" 44200019 1 3 493 4 0 1.0781 -1.272 -1.0214 -0.9295 -0.0614 -0.2062 -0.7823 1.1859 0.9792 1.1793 0.2619 0.2985 1.314 -1.1847 220 275 165 596.82 625.302 655.933
"837" 44200038 0 3 232 2 0 2.6131 -1.272 2.0054 -0.6133 0.3139 0.1634 -0.7823 -0.0985 0.5436 1.1793 -0.7703 -1.1392 -0.9422 -2.0851 150 200 0 353.82 525.888 393.762
"838" 44200016 0 1 507 5 0 1.5998 -0.8863 -1.2263 0.8207 -0.5176 0.9423 -0.7823 -0.0576 0.4196 -1.0118 0.0387 0.1798 1.314 0.2127 200 200 200 612.802 664.945 686.181
"839" 44200021 1 2 507 2 1 0.1298 -1.272 0.1956 -0.4342 -0.5176 0.6738 -0.7823 1.1819 0.9816 -0.1357 0.9931 -0.7239 -0.2023 -1.1847 180 180 90 653.002 574.184 644.257
"840" 44200019 0 1 507 6 0 0.0127 -1.272 -0.6888 -1.8939 2.3693 2.7249 -0.7823 2.2197 1.5766 1.1793 1.2127 1.6261 -1.7803 1.0346 200 200 200 693.443 641.457 609.368
"841" 44200008 1 1 507 5 0 1.0781 0.2705 -0.9792 0.052 NA -0.8371 0.2907 0.9959 0.2277 -0.1357 1.2246 0.8755 -1.3245 -0.6576 200 150 200 574.103 549.47 586.605
"842" 44200033 0 3 600 6 1 -0.2087 0.2705 -0.2661 0.4637 -0.0614 0.4829 -0.7823 -0.7041 -0.438 -0.6122 -0.7124 0.2432 -0.8905 -1.0657 250 150 250 386.326 433.611 408.281
"843" 44200039 1 2 232 4 1 -0.5831 0.7192 -0.6888 -0.687 -0.0614 -0.2476 -0.7823 0.4409 0.0831 1.1793 0.3527 -0.6089 -2.1007 -0.6576 200 150 100 431.713 354.548 469.533
"844" 44200011 1 1 507 NA 1 1.7513 -1.272 0.411 1.8905 0.7761 0.6576 -0.7823 1.559 1.5766 1.1793 0.5921 NA -0.8791 NA 275 110 220 496.324 475.569 498.198
"845" 44200006 0 3 148 6 0 0.0127 -1.272 -0.6151 -0.1748 0.3858 -0.0692 -0.7823 3.5117 1.5766 1.1793 2.9662 2.0761 -0.7857 1.0346 275 220 275 618.375 644.456 555.994
"846" 44200046 1 3 232 1 0 0.0631 1.6524 0.1956 -1.8939 -0.0614 -0.3184 1.1625 -1.0257 -0.2145 -0.6853 -0.8796 -2.2559 1.314 -0.6576 150 150 100 357.537 300.594 302.26
"847" 44200031 0 2 600 4 0 -0.6362 -0.1632 -0.6888 -1.4242 -0.7997 0.4951 0.2907 -0.4362 -0.1623 -0.1357 -0.2839 -0.9629 0.7628 0.2127 180 135 90 469.47 507.818 496.926
"848" 44200016 1 2 232 6 1 NA NA NA NA NA NA NA 0.2185 0.654 -0.4396 0.1801 0.3058 -0.0747 NA NA NA NA 320.866 230.476 329.561
"849" 44200021 0 1 507 4 0 -1.4526 0.7192 -0.6888 0.1097 -1.0974 -0.3184 NA 0.1734 0.654 1.1793 -0.5074 -0.2569 0.2485 -0.6576 NA NA NA 529.129 365.973 389.097
"850" 44200045 1 1 834 6 1 -1.352 1.0453 0.849 1.4083 NA 0.0637 0.2907 0.1218 -0.0307 0.0477 0.4754 -0.12 -1.2881 -0.6576 200 200 100 430.686 385.639 494.373
"851" 44200023 0 3 232 3 1 -0.5656 1.4885 0.6314 1.3423 -0.7997 -1.0133 -0.7823 -0.084 0.0684 -0.1357 0.3549 -0.8495 -1.5103 1.0346 250 200 150 477.743 451.249 421.604
"852" 44200044 1 3 232 5 1 0.8418 -0.2888 -0.4112 -0.4342 1.217 0.4846 -0.7823 0.692 -0.1765 1.1793 0.8784 0.3861 0.1924 0.5029 180 180 120 509.496 407.803 444.523
"853" 44200021 1 1 507 NA 0 -1.557 1.9837 -2.345 NA NA -0.6659 -0.7823 -1.1758 0.4196 -1.3835 -1.2557 NA -1.1481 NA 270 180 180 396.931 407.093 444.38
"854" 44200035 0 1 507 2 0 -0.7077 0.2705 -0.5707 -0.7985 -0.5176 0.3018 -0.7823 1.4069 0.5142 1.1793 1.3196 0.3035 1.314 1.0346 150 150 0 520.393 544.967 523.021
"855" 44200014 1 1 507 5 0 -2.7114 0.2705 0.7871 -1.2792 0.4152 1.4685 -0.7823 0.781 0.3264 -0.1357 1.1994 0.3969 -0.5488 0.6402 200 200 150 574.521 509.07 526.036
"856" 44200011 1 2 232 NA 1 -2.7114 -1.272 -2.345 -1.8939 2.3693 2.7249 -0.7823 -0.5382 -0.6917 -0.5089 -0.1028 NA 1.314 1.0346 220 275 55 290.141 387.322 371.923
"857" 44200012 1 3 313 6 1 -0.4231 -1.272 -2.345 -0.6133 -1.2862 -0.9855 1.5172 -0.0463 1.5766 -1.3525 -0.9384 -0.2148 1.314 -0.6576 325 325 325 405.684 391.954 467.933
"858" 44200035 0 3 834 6 0 -0.8415 0.2705 -0.9792 0.1097 1.6219 0.3692 0.2907 -0.4835 -0.5828 1.1793 -0.4053 0.1861 1.314 0.5029 240 480 240 420.364 410.761 432.924
"859" 44200013 0 3 232 5 NA -0.3955 0.2705 NA NA NA 0.0393 NA -0.5569 0.5293 -0.7983 -0.7633 -2.1205 NA NA 220 220 165 342.376 350.288 325.872
"860" 44200043 1 1 507 NA 0 -0.7983 1.0453 NA NA NA NA NA 1.5601 1.5766 1.1793 0.8495 NA -0.2023 NA 200 150 200 523.044 294.748 360.675
"861" 44200044 1 2 600 5 1 -2.7114 -1.272 2.0054 -1.4242 -0.4739 -0.929 0.2907 -1.7688 -0.5254 -1.8124 -1.21 -0.7818 -0.5088 -1.4926 935 165 165 402.757 378.11 370.911
"862" 44200033 1 2 507 3 1 -0.8353 0.9567 -0.733 0.8207 0.0371 -1.1351 NA -0.8513 -1.848 1.1793 -0.6452 -1.7726 1.314 -1.2973 NA NA NA 425.77 383.118 382.505
"863" 44200046 1 2 493 6 0 -0.3998 0.7192 0.1956 0.1097 -0.096 -0.0845 1.4721 1.1448 0.5436 1.1793 1.2827 0.5091 -0.8266 1.0346 220 220 110 435.665 374.116 468.795
"864" 44200044 1 3 232 2 0 -1.1285 -1.272 1.1811 -0.2718 1.5024 -0.6659 1.7316 -1.0776 -1.8499 1.1793 -1.4161 -1.7509 1.314 1.0346 0 110 0 413.264 434.931 347.3
"865" 44200046 1 2 200 6 1 1.4981 -1.272 NA NA -1.7063 -0.9911 1.203 2.3156 1.5766 1.1793 1.4762 -1.2266 -0.6262 -1.2947 NA NA NA 373.69 304.328 372.906
"866" 44200036 0 1 148 6 1 0.2298 -1.272 -1.5513 -0.1558 -1.4572 2.7249 NA 3.675 1.5766 1.1793 2.662 2.4483 -0.8601 -2.4468 200 150 100 510.075 523.748 558.516
"867" 44200034 1 1 507 6 0 -0.4389 -1.272 0.1956 0.052 1.6438 0.9517 -0.7823 0.6055 0.4479 -0.4884 0.0783 1.065 -0.0348 0.2169 200 250 200 571.491 593.015 595.857
"868" 44200021 1 1 507 5 1 -1.7421 0.2705 -0.2661 -0.2006 -0.7906 0.4846 -0.7823 1.1845 0.9816 1.1793 0.916 1.173 -1.3345 0.6402 180 180 180 543.52 410.134 491.913
"869" 44200035 1 3 834 2 0 -1.0789 0.2705 2.0054 -1.8939 -0.0614 0.3441 NA -1.0641 -1.8499 -0.4903 -0.4535 -1.3657 1.314 NA NA NA NA 387.797 283.934 354.151
"870" 44200008 0 1 507 6 0 0.1298 -1.272 1.2643 1.8905 1.111 1.4685 -0.7823 0.3761 -0.1054 -1.0527 0.8272 0.9679 -1.7418 0.6364 200 200 200 669.711 562.342 548.668
"871" 44200012 0 NA 313 6 0 2.0787 -0.8863 0.2653 1.8905 -0.0614 -1.3416 -0.7823 0.2716 -0.1623 1.1793 0.1223 0.7723 0.7015 -1.3914 240 240 300 596.571 726.512 711.908
"872" 44200002 1 1 507 6 1 0.1144 0.2705 -1.1309 -0.3288 1.1934 0.4951 0.1462 1.5842 0.9792 1.1793 0.8744 1.2116 0.3485 1.0346 180 180 180 442.772 341.442 469.412
"873" 44200028 0 3 493 6 0 0.5793 0.2705 -0.2047 1.1422 -0.4292 -0.0553 -0.7823 -0.7583 -0.6887 -0.9726 -0.2635 0.4529 -1.1481 -1.7671 270 180 270 475.106 527.796 500.048
"874" 44200038 0 2 507 NA 1 -1.4526 0.2705 -0.6888 NA -1.0583 0.4503 -0.7823 -0.4799 0.0684 -0.6853 -0.3066 -0.7753 -0.1605 -0.6576 600 360 480 257.175 244.478 230.753
"875" 44200030 0 1 507 5 0 -0.3408 -1.272 -0.5707 -1.1858 -0.0614 0.3018 -0.7823 0.4616 -0.252 -0.1357 0.5243 0.2659 1.314 1.0346 180 90 180 511.909 576.514 547.971
"876" 44200035 0 3 200 4 0 1.3468 0.2705 0.1956 -0.2006 -0.0614 0.2143 -0.7823 -0.0465 0.6793 0.0477 -0.6715 -0.6363 1.314 0.2127 200 450 150 540.188 597.271 529.386
"877" 44200039 1 1 507 5 0 -1.3532 -0.6346 1.2643 1.8905 2.3693 -1.2605 -0.7823 0.7286 0.3264 -0.1357 1.3196 0.603 1.314 1.0346 220 165 110 373.679 355.954 432.948
"878" 44200046 1 3 834 6 0 0.1984 NA NA NA NA NA NA 1.0769 1.5766 1.1793 0.6244 1.2675 0.4522 NA NA NA NA 466.976 436.437 437.694
"879" 44200025 0 3 232 4 1 -1.4882 -1.272 -0.9792 -0.0845 0.3693 -0.7191 -0.7823 -1.0955 -0.5367 -0.6853 -0.9062 -1.2109 -1.0628 0.5029 75 75 0 423.977 404.622 361.592
"880" 44200045 0 1 507 4 0 1.5998 -1.272 -0.9792 0.1097 -0.5176 -0.1768 -0.7823 0.784 -0.0307 -0.1357 1.1797 -0.2017 -0.3673 1.0346 100 150 600 514.18 559.811 550.253
"881" 44200039 1 1 507 5 0 0.5915 -1.272 -1.2708 -1.8939 -0.0614 0.4846 -0.7823 2.8868 1.5766 1.1793 2.1286 -1.0954 -2.7106 1.0346 180 135 180 537.404 526.396 501.197
"882" 44200015 0 3 834 6 0 0.5935 -1.272 -0.9792 -0.13 0.3139 -0.4867 0.2907 1.3098 0.9792 1.1793 0.5111 1.3281 -0.9852 0.2127 220 220 165 482.468 565.838 500.525
"883" 44200033 1 1 507 5 NA -0.9627 -0.5536 -0.5707 0.4637 NA NA NA 0.2644 -0.252 -1.3835 0.9096 -0.2529 0.2485 NA NA NA NA 342.613 304.94 385.222
"884" 44200005 1 3 493 6 1 0.6934 -1.272 0.1244 0.1097 0.7251 1.4903 1.2327 -0.1564 -0.126 -0.6853 -0.1859 0.8269 0.1597 -0.6576 180 180 270 640.299 640.496 590.167
"885" 44200035 1 3 834 2 0 -0.2875 1.0558 0.7871 -1.8939 -0.8273 -1.3332 1.5699 0.0191 -0.6887 0.0477 0.5763 -1.1436 -1.1481 -1.8624 180 135 135 465.506 309.07 382.91
"886" 44200044 0 1 507 6 0 1.1914 -0.4021 -0.5707 1.4083 -1.497 -1.7077 2.896 -0.2275 0.5142 1.1793 -0.8188 0.3748 -0.7366 -0.6576 200 250 150 572.841 489.095 418.107
"887" 44200011 0 2 600 2 1 -1.3532 1.6524 -2.345 -1.109 -0.4405 0.6713 -0.7823 -1.4449 -1.848 -0.6122 -1.0419 -2.0584 -0.2023 1.0346 200 150 200 440.74 390.543 390.809
"888" 44200022 0 2 493 6 1 -0.6483 -0.8863 -0.0591 -0.7985 -1.321 -0.9987 0.2907 -0.1358 -1.8499 -0.4396 0.9328 -0.1635 -1.1176 1.0346 NA NA NA 339.472 278.784 314.805
"889" 44200040 0 3 313 6 0 1.5482 -1.272 0.4352 1.0671 -0.5176 0.0348 -0.7823 1.1455 1.5766 -0.1357 0.5104 1.2965 0.2148 1.0346 200 150 750 541.04 660.202 615.454
"890" 44200008 0 2 834 5 0 -0.5262 0.7323 0.1956 0.4637 -0.5325 -0.8548 NA 0.6898 -0.2194 1.1793 0.7809 0.4697 -0.858 0.6402 NA NA NA 415.804 457.685 545.372
"891" 44200038 0 1 493 6 0 1.2316 0.2705 -0.2661 1.1422 -0.8469 -0.5635 -0.7823 0.9924 0.9792 1.1793 -0.0797 0.7947 -0.2327 -0.6576 250 250 100 477.177 503.541 423.158
"892" 44200015 0 3 493 6 0 0.8418 1.6524 -0.2047 1.4083 -1.2591 -0.9351 0.7703 -0.1141 0.4159 0.0477 -0.5575 0.7416 0.3995 0.5029 240 240 180 553.91 500.164 522.855
"893" 44200023 0 1 507 5 0 1.7513 0.7192 -0.9372 1.1422 NA NA NA 2.2785 1.5766 1.1793 1.3744 1.18 -0.9422 NA NA NA NA 371.532 469.256 454.901
"894" 44200022 0 1 507 6 0 -0.3955 -1.272 -1.2263 0.1097 0.3444 0.6818 -0.7823 0.9745 -0.6917 0.6763 2.3269 1.0775 0.4522 1.0346 200 150 300 435.26 485.461 454.788
"895" 44200011 1 2 507 4 0 0.1478 -1.272 -1.2708 -1.8939 0.7872 0.9683 -0.7823 -0.1286 -0.0265 1.1793 0.0036 -0.8684 -0.8998 NA 150 150 100 556.872 461.198 437.379
"896" 44200044 1 3 232 6 1 -0.8407 1.6524 0.1956 1.0109 0.7877 2.7249 -0.7823 0.5982 0.4118 0.7604 0.605 0.4014 0.3995 1.0346 200 250 150 378.87 347.305 387.362
"897" 44200016 0 1 232 6 0 0.2846 0.2705 -0.2661 0.4637 -0.4909 -0.763 -0.7823 -0.1998 -0.1623 0.1806 -0.164 0.2265 -0.7857 0.5029 200 150 100 335.021 415.409 364.675
"898" 44200013 1 2 232 4 1 0.3746 -1.272 -2.345 -1.8939 -0.0614 -1.4917 -0.7823 0.06 0.4196 0.1806 -0.1141 -0.7701 -0.013 -0.6576 300 240 240 369.444 424.987 457.417
"899" 44200015 1 2 493 6 0 0.0127 0.2705 0.1956 1.8905 -0.8109 -0.4415 -0.7823 0.4266 0.1031 -1.2793 1.2204 1.038 -1.8485 -1.7671 180 180 180 543.423 451.942 559.16
"900" 44200002 1 3 232 6 0 0.228 -1.272 0.1956 -0.4939 -0.096 -0.7694 -0.7823 0.252 -0.3955 -0.6122 0.7734 1.0282 -0.8998 0.6364 100 150 600 526.571 508.635 570.702
"901" 44200024 0 3 232 5 1 0.6934 0.7192 0.1956 1.8905 1.1651 -0.3184 0.2907 -0.3293 -0.1134 -0.6853 -0.2612 -0.5985 -1.1481 -1.1847 200 150 100 371.469 481.001 405.673
"902" 44200006 1 2 834 6 0 1.0781 -1.272 -1.2263 -1.8939 1.1934 -1.1537 0.6725 1.572 0.5668 1.1793 1.1439 1.474 0.7015 -1.3914 165 220 275 692.652 618.128 602.661
"903" 44200031 0 1 507 5 0 -0.4556 0.2705 NA NA 0.2637 -0.1562 NA 0.3746 0.5142 0.0477 0.05 0.7298 -1.2781 -0.67 NA NA NA 402.219 476.238 397.686
"904" 44200016 0 1 493 6 1 -0.4934 0.2705 -1.2263 -0.687 -0.5536 0.0928 1.5082 -0.5137 -0.6917 -0.6853 0.1066 -0.0204 -0.5488 0.5029 200 150 100 435.698 376.044 481.137
"905" 44200001 0 1 507 6 0 NA NA NA NA NA NA NA 1.4237 0.3776 1.1793 1.3966 1.0469 0.481 NA 240 180 240 474.788 398.695 423.924
"906" 44200008 0 3 600 6 0 2.6131 0.9567 2.0054 -1.8939 0.3444 -0.0649 -0.7823 0.6932 0.9816 1.1793 -0.1 0.0747 -2.7106 0.3622 200 200 150 524.99 584.816 549.218
"907" 44200024 1 3 232 6 0 -0.1738 0.2705 0.1956 0.1097 -0.0614 -0.5969 -0.7823 0.5732 0.1031 1.1793 0.8167 1.1001 1.314 1.0346 200 200 100 521.943 472.549 510.892
