"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"1693" 27600073 0 2 148 3 0 -1.0555 0.7192 -1.1146 -1.8939 -1.0677 0.2711 NA -0.7294 -0.8483 -0.5668 -0.3707 -1.3278 -0.5778 NA 0 NA NA NA 557.594 585.195 532.517
"1694" 27600088 1 1 148 4 0 -0.7595 NA -0.9792 -0.7592 0.0738 0.0348 0.7703 1.3536 1.0047 -0.6853 1.3422 0.8022 -0.3882 0.2169 2 180 180 0 536.632 436.111 457.6
"1695" 27600022 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 553.549 540.331 601.098
"1696" 27600222 1 1 148 NA 0 -0.6896 -1.272 1.2643 0.9109 0.8236 0.1541 1.203 -1.0021 -0.8483 -1.3001 -0.1929 -1.7412 0.0079 -1.2947 1 180 180 90 472.086 422.835 472.643
"1697" 27600051 1 2 148 NA 1 -1.0555 -1.272 2.0054 -0.4342 0.0501 -0.445 NA -1.4821 0.0543 -1.6618 -1.3946 NA -1.0726 NA 0 NA NA NA 365.718 307.882 325.991
"1698" 27600125 1 1 148 2 0 2.6131 0.2705 0.7871 0.3335 -0.7622 0.8801 0.2907 -0.4073 -0.5134 -0.6853 -0.022 -1.5094 -0.909 0.5029 0 135 135 180 494.478 502.938 472.214
"1699" 27600146 1 1 148 2 0 -1.9715 0.2705 0.1956 -0.687 -0.0614 -0.5878 0.8615 -0.5056 -0.9553 -0.5668 -0.4063 -1.5388 -0.8998 -0.6576 0 180 135 360 598.987 550.01 602.78
"1700" 27600178 1 1 148 6 0 1.5482 -1.272 -0.9792 -1.1597 -0.5319 0.9423 NA 0.5831 0.2581 -0.1357 0.8331 1.2504 -2.0248 NA 0 NA NA NA 685.754 689.92 670.242
"1701" 27600213 1 1 148 6 0 -1.7421 0.2705 0.1956 1.3423 -0.7906 0.3241 0.2907 0.7651 1.2928 -0.6122 0.254 1.1758 -0.5488 -0.6576 0 360 360 540 640.29 540.487 571.804
"1702" 27600153 1 2 148 6 0 1.5998 3.0064 2.0054 1.8905 2.3693 -0.1769 1.203 -0.9295 -0.6961 -1.2622 -0.9248 0.648 NA -0.6439 0 NA NA NA 482.327 515.024 437.089
"1703" 27600161 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 401.865 404.821 414.197
"1704" 27600006 1 3 148 6 0 -1.2014 -1.272 0.6314 -1.059 2.3693 1.4326 -0.7823 -0.6467 -0.5844 0.2646 -0.667 -0.0886 -0.5575 1.0346 1 360 360 360 608.043 655.575 618.987
"1705" 27600120 1 2 818 6 0 1.1194 -0.7816 -0.2661 0.1097 -1.333 -0.5635 0.8615 1.1593 1.8366 1.1793 0.3776 1.3877 -1.3345 0.2169 0 180 180 270 685.832 714.831 741.336
"1706" 27600027 1 1 148 2 0 -0.7029 0.7192 NA NA NA NA NA -0.1343 -1.8575 -0.1357 0.5901 -0.7409 0.0079 NA 0 NA NA NA 522.12 437.585 490.251
"1707" 27600102 0 1 148 4 0 0.1984 -0.2888 -0.8279 -0.4342 -0.4684 0.0153 NA 0.1467 -1.3021 -0.6853 0.7158 -0.3716 0.039 NA 0 NA NA NA 525.385 487.352 473.533
"1708" 27600028 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 583.721 592.166 547.332
"1709" 27600099 1 1 148 4 0 0.0127 -1.272 -0.2047 -0.687 -0.0614 -0.3184 NA 0.3349 0.7962 1.1793 -0.1894 -0.2369 -1.1481 NA 0 NA NA NA 560.235 573.84 539.525
"1710" 27600166 0 1 344 6 1 -0.6896 -1.272 0.7871 1.8905 -1.321 0.3241 -0.7823 0.5347 1.0047 1.1793 -0.2597 0.8047 -0.1605 -1.1891 1 480 480 360 439.474 497.492 461.07
"1711" 27600033 0 2 344 4 0 0.0293 -0.0545 1.2643 1.8905 -0.4405 0.3225 0.2907 -1.587 -1.3021 -1.7257 -1.2332 -1.4671 0.3995 -1.2973 2 180 180 180 487.965 563.909 504.153
"1712" 27600029 1 1 148 6 0 -2.7114 -0.7816 0.1956 -0.13 -0.0614 0.4862 -0.7823 0.7366 0.545 -0.1357 0.5713 0.7939 -0.5575 1.0346 0 180 180 540 582.356 501.447 572.732
"1713" 27600041 1 1 148 6 0 -1.352 0.7323 -0.2661 -0.687 -0.4684 -0.0649 0.2907 0.6995 0.2095 -0.1357 1.1933 1.1078 -0.3971 -0.6576 0 135 135 135 520.296 578.353 524.767
"1714" 27600173 1 NA 148 0 1 -1.6062 1.1361 NA NA NA NA NA 1.894 NA 0.5302 1.7858 -1.1918 NA NA NA NA NA NA 342.029 276.761 257.224
"1715" 27600058 1 1 148 NA 0 -0.9609 -1.272 -0.5707 -0.3799 0.4558 -0.4509 NA 0.331 -0.6961 -0.6853 0.8681 -0.2187 -1.5447 NA 0 NA NA NA 542.265 530.625 560.558
"1716" 27600103 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 418.826 348.762 387.236
"1717" 27600109 0 1 148 5 0 0.9011 -0.2888 0.571 -0.9823 2.3693 0.6818 0.2308 -0.766 -0.3112 1.1793 -1.3531 -0.7798 -2.1007 -0.6576 0 135 180 180 474.13 461.867 439.54
"1718" 27600118 1 1 148 2 0 -1.1538 0.2705 -0.2661 -0.687 -0.0614 0.053 -0.7823 0.0335 -0.6961 -0.6122 0.4245 -0.6634 0.2148 NA 0 315 225 90 602.03 522.716 485.717
"1719" 27600108 0 1 148 6 0 -0.2008 -0.6346 -0.5707 0.4637 0.023 0.6818 -0.7823 0.7807 0.1765 -0.1357 0.8953 1.1132 -1.2781 -0.6576 NA 135 180 180 593.396 513.714 566.969
"1720" 27600219 1 1 200 4 NA -0.1119 NA NA NA NA NA NA 0.0748 0.6921 -1.6291 0.7638 -1.1966 -0.6552 NA NA NA NA NA 370.866 315.891 340.062
"1721" 27600061 1 1 148 6 0 -1.7421 0.2705 -0.2047 -0.4342 -1.2865 -0.9139 1.4721 -0.3322 -0.3916 -0.6853 -0.258 0.6422 -0.8154 0.6402 0 135 135 270 603.083 562.443 581.087
"1722" 27600087 1 3 273 4 1 -0.6146 0.2705 0.1956 -0.4342 -0.0614 -0.9879 NA -0.2727 -0.0138 1.1793 -0.5044 -0.7128 -0.7161 -0.6576 2 NA NA NA 580.294 517.146 508.657
"1723" 27600043 0 1 148 5 0 0.4956 -0.6346 1.2643 -0.13 0.3444 0.3018 -0.7823 0.8064 0.4924 1.1793 0.4654 0.5454 -0.3971 0.6364 0 180 180 405 549.285 599.428 593.24
"1724" 27600003 1 1 148 4 0 0.5572 -0.2888 1.2643 -1.1597 0.8496 0.4752 NA 0.6282 0.7962 1.1793 0.5777 0.4905 -1.8485 NA 0 NA NA NA 571.865 575.035 602.883
"1725" 27600117 1 1 148 6 0 -0.9016 -0.0545 2.0054 0.8794 -1.0183 0.6738 0.8233 0.3969 0.8761 -0.1357 -0.3695 0.9767 -1.8485 -1.0691 1 180 180 270 545.515 492.938 538.897
"1726" 27600136 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 512.159 549.663 571.511
"1727" 27600017 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 522.632 598.082 550.916
"1728" 27600118 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 413.397 382.564 453.596
"1729" 27600177 0 1 148 6 0 1.3468 -1.272 -0.9792 -0.687 -0.5989 -1.0499 2.4122 0.245 -0.3112 -0.1357 0.3964 1.0671 1.314 -0.6576 0 180 180 540 569.599 588.152 620.722
"1730" 27600212 0 1 148 6 0 1.7513 0.2705 -0.2047 0.8207 1.217 1.4326 -0.7823 0.7524 NA -0.2116 -0.1048 1.2027 -0.2023 0.3657 0 180 180 270 590.144 679.746 656.965
"1731" 27600048 1 1 148 4 0 -0.2204 -1.272 0.4352 0.4637 -0.0614 0.9423 0.2907 0.8561 -0.5503 1.1793 1.1596 -0.0878 -0.7074 1.0346 0 135 135 405 654.344 570.962 626.32
"1732" 27600020 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 418.345 390.869 423.832
"1733" 27600067 1 1 148 6 0 1.2316 -1.272 -0.4112 -0.2006 NA NA NA 0.9193 0.3153 -0.1987 0.5687 1.2008 -0.7894 NA 0 NA NA NA 650.197 629.667 680.018
"1734" 27600046 0 1 148 5 0 -1.4882 -1.272 -0.9792 -0.13 -0.7906 0.4909 0.2907 -0.1998 0.3486 -0.4903 -0.0991 0.0999 -1.1481 -0.6576 0 180 180 135 534.485 565.375 510.612
"1735" 27600182 1 1 148 4 0 -0.4262 -1.272 NA NA NA NA NA 0.0431 0.3329 -0.6853 -0.2755 -0.5791 -0.6262 NA 1 NA NA NA 570.69 604.61 603.613
"1736" 27600059 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 498.127 484.638 477.83
"1737" 27600001 1 1 148 6 0 1.7513 -1.272 -0.5707 -0.4342 -0.5176 0.0928 -0.7823 -0.4837 0.4924 -1.0527 -0.8483 0.6659 -0.8905 -0.6576 0 90 45 0 549.017 521.978 547.011
"1738" 27600138 1 1 148 6 0 1.2316 -0.6346 0.1956 -0.4342 -0.5058 0.3018 NA 0.0497 0.0157 -1.0118 0.2184 0.446 -0.2023 NA 0 NA NA NA 687.295 667.185 628.76
"1739" 27600027 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 375.822 409.837 447.274
"1740" 27600217 0 1 148 5 0 -0.4122 -1.272 2.0054 0.8794 1.6438 1.4685 -0.7823 0.4373 0.8761 0.0477 -0.0533 -0.4838 -2.7106 1.0346 1 180 180 0 425.497 485.365 448.573
"1741" 27600025 0 1 148 6 0 0.5915 -0.6346 -1.2708 -1.8939 -0.096 0.0452 NA 0.0826 -0.6111 -0.3792 0.4371 0.4533 0.7015 NA 1 NA NA NA 478.379 469.221 434.506
"1742" 27600223 0 1 148 4 0 0.3171 0.2705 0.1956 -0.687 0.3858 0.4766 -0.7823 0.8606 0.1765 1.1793 0.8953 0.4345 1.314 1.0346 0 180 270 90 549.198 534.746 443.826
"1743" 27600006 1 1 148 4 0 0.0977 -0.8863 1.1811 0.052 -0.0806 0.0348 0.2907 0.3373 0.4733 -0.1357 0.0451 -0.2359 -0.013 0.0116 1 360 360 540 660.078 604.803 645.314
"1744" 27600207 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 530.091 477.546 521.858
"1745" 27600072 0 3 495 6 0 -0.5262 1.0453 -0.2047 -0.687 NA NA NA -0.4686 -0.8483 -0.6853 -0.193 0.6723 -0.2441 NA 2 NA NA NA 442.918 381.595 386.336
"1746" 27600101 1 1 148 6 0 -0.8211 -0.7816 0.4352 -0.4678 0.8138 -1.2307 NA -1.0136 -0.6111 -0.4903 -0.9951 -0.2438 0.481 NA 1 NA NA NA 502.168 497.205 440.739
"1747" 27600215 1 1 148 4 0 -0.6483 -0.6346 -1.7664 -1.4869 -0.0129 0.3018 -0.7823 1.1088 1.8366 1.1793 0.1166 0.7211 -0.5 -0.6576 0 180 180 270 615.132 676.053 611.946
"1748" 27600016 1 1 148 4 1 -2.7114 -1.272 0.7262 -0.9823 1.111 -0.6882 -0.7823 0.1034 -0.6961 -0.4396 0.3776 -0.2906 -0.0037 1.0346 0 180 180 360 594.184 566.942 598.02
"1749" 27600188 0 1 148 2 1 -0.4556 0.2705 -0.6888 -0.2006 -1.0352 -0.6693 NA 0.9411 1.2928 1.1793 0.4794 -0.8967 -0.3673 NA 1 NA NA NA 442.7 436.878 436.056
"1750" 27600195 0 1 148 2 0 1.2316 0.2705 0.6314 1.8905 0.523 0.6818 NA -0.554 0.7962 -0.6853 -0.8824 -1.4627 1.314 NA 0 NA NA NA 390.421 499.176 514.762
"1751" 27600139 1 1 148 6 0 -1.4526 -0.6346 1.2643 -1.4869 0.4152 0.3018 NA 0.3663 0.1388 -0.1357 0.2959 1.0455 -0.7074 NA 0 NA NA NA 644.772 636.714 625.998
"1752" 27600015 0 1 148 4 0 -0.4033 1.0558 0.849 0.4637 -2.1837 0.655 -0.7823 -0.907 -1.3021 -4.4106 0.2992 -0.6068 0.4394 -2.4468 2 180 180 90 187.555 307.355 395.03
"1753" 27600172 1 1 148 6 0 -1.0967 0.2705 0.1956 -0.7592 0.0501 0.6818 0.2907 -0.237 -0.2104 -0.1357 -0.5364 0.72 -0.6675 -1.2947 0 135 135 360 635.084 627.381 674.357
"1754" 27600115 0 1 148 5 0 2.6131 -1.272 0.3709 0.5949 NA NA NA 0.4047 -0.0024 1.1793 0.2585 0.138 -0.0554 NA 0 NA NA NA 568.772 644.732 669.383
"1755" 27600053 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 522.683 420.373 483.645
"1756" 27600030 0 1 148 5 1 0.1442 1.2958 -1.7664 -0.3009 0.4152 -0.1607 -0.7823 0.247 1.8366 -0.1357 -0.7205 0.5277 -1.415 NA 2 175 140 70 400.227 395.798 416.738
"1757" 27600087 1 1 148 NA 0 -2.7114 NA -0.9792 NA NA NA NA -1.2552 -0.6111 -1.2622 -1.0917 -1.0772 -0.7161 NA 0 NA NA NA 529.028 406.144 342.031
"1758" 27600036 0 2 273 2 0 -0.9016 -0.2888 -0.9792 -0.687 -1.0746 -0.8428 0.2907 -0.7256 -0.6961 -2.3391 0.0451 -1.4999 -1.2781 -0.6576 0 480 480 360 541.876 475.507 522.39
"1759" 27600144 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 632.857 627.928 600.358
"1760" 27600059 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 569.621 567.916 610.095
"1761" 27600169 1 NA 148 5 0 NA NA -1.5513 NA NA NA 0.8233 -0.4401 -0.1595 -0.1357 -0.62 -0.7299 NA NA 0 NA NA NA 314.144 280.395 320.035
"1762" 27600166 1 2 818 6 1 NA NA 2.0054 NA NA NA -0.7823 -0.1563 0.8761 -1.6618 -0.4417 0.1207 -1.3345 NA 2 NA NA NA 461.091 489.171 453.187
"1763" 27600094 1 1 148 6 0 -1.7421 -1.272 0.1956 -0.4342 -0.4909 0.0153 0.2907 0.0631 0.1388 -0.6853 -0.0481 0.7213 -0.3673 -0.6576 0 180 180 360 650.823 616.559 561.532
"1764" 27600191 1 2 495 5 0 -0.4934 -1.272 -1.7664 -1.2319 NA NA NA -0.4816 -0.1094 0.6763 -0.7358 -0.1816 0.7015 NA 0 NA NA NA 510.361 576.926 624.82
"1765" 27600202 0 2 818 6 0 2.6131 -1.272 0.4352 0.8794 1.6219 1.4685 -0.7823 -0.3906 0.0543 -0.1357 -0.7463 0.1673 1.314 1.0346 0 180 180 90 466.286 571.359 503.263
"1766" 27600127 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 378.626 326.194 336.078
"1767" 27600072 1 1 148 6 0 -0.3755 NA NA NA NA NA NA -0.1088 0.3486 1.1793 -0.9876 0.3723 -0.3472 NA 1 NA NA NA 414.905 418.313 403.085
"1768" 27600099 0 1 148 4 1 -1.557 0.9672 -0.9372 NA NA NA NA -0.5673 0.1278 -1.0527 -0.5981 -1.0493 0.481 NA 0 NA NA NA 388.068 335.981 388.319
"1769" 27600003 0 1 148 4 0 -0.1042 0.2705 -0.8279 0.4637 -1.0583 -0.4415 NA 0.9696 0.8761 1.1793 0.2069 0.3612 -1.7418 NA 0 NA NA NA 413.666 544.3 493.928
"1770" 27600197 1 NA 273 6 NA NA NA NA NA NA NA NA 2.129 0.7962 1.1793 4.174 0.9712 NA NA NA NA NA NA 466.783 488.26 488.27
"1771" 27600146 1 1 818 2 0 -0.6068 0.2705 -0.2661 -0.2006 -1.0881 -0.2506 1.1928 0.5051 0.545 1.1793 0.1494 -0.9791 -2.1621 -0.6576 0 180 135 270 592.974 637.879 617.335
"1772" 27600064 1 1 148 NA 1 -0.8211 0.5206 -2.345 NA NA NA NA -1.2485 -1.8575 -1.5603 -0.7308 NA 0.4522 NA 0 NA NA NA 365.415 260.059 300.301
"1773" 27600021 0 NA 344 NA NA 2.0787 0.9567 -0.5707 0.1097 0.8496 0.0348 NA NA NA NA NA NA -0.7366 NA 1 NA NA NA 424.728 516.672 492.261
"1774" 27600079 1 1 148 6 0 -1.1538 0.7192 0.411 -0.9823 -0.1914 1.4903 -0.7823 0.6192 0.3486 1.1793 0.4488 1.1643 -0.5488 1.0346 0 180 180 90 520.26 501.467 474.548
"1775" 27600104 0 1 148 2 0 1.7513 -0.8863 1.2643 -1.8939 0.7872 -0.9836 NA -0.4219 -1.8575 -0.1357 -0.1806 -1.4068 -0.1206 NA 1 NA NA NA 514.847 583.268 571.053
"1776" 27600113 0 2 495 2 0 -0.8407 -0.4021 -1.3898 1.3423 -1.4669 -0.8245 NA 0.0555 1.2928 -0.1357 -0.9872 -0.4061 -1.7418 NA 1 NA NA NA 521.004 530.866 519.256
"1777" 27600187 1 1 148 6 0 2.6131 -1.272 1.2643 0.8794 -0.0614 -0.878 0.7703 0.2487 -0.1679 -1.0118 0.3604 0.8648 -0.2023 0.2127 0 180 180 270 622.542 693.044 716.978
"1778" 27600191 1 1 148 6 0 0.3586 -1.272 1.2643 -0.7592 -0.5176 -0.1843 NA 1.1167 1.8366 -0.1357 0.4873 1.2813 -1.4166 NA 1 NA NA NA 647.513 697.317 705.602
"1779" 27600086 0 2 818 0 0 -0.1042 1.0453 -0.2047 -0.687 -0.0614 0.3241 NA -0.0909 0.2095 -0.6853 0.1954 -2.4474 0.4522 NA 0 NA NA NA 426.5 440.727 333.93
"1780" 27600109 0 1 148 6 0 2.6131 -1.272 -0.5229 -0.4342 0.8092 0.006 -0.7823 0.6739 1.8366 1.1793 -0.3869 1.097 -0.2871 1.0346 0 180 180 450 689.288 748.869 697.375
"1781" 27600063 1 1 148 NA 1 -1.793 0.2705 -0.9792 -0.687 -0.4909 -0.3184 0.8233 0.6084 0.1388 -0.1357 0.8126 0.8705 -0.7857 NA 0 180 180 180 475.844 400.412 383.382
"1782" 27600191 1 1 148 4 0 0.4028 -1.272 -0.3907 -1.4869 0.7877 0.6818 2.07 0.7901 NA -0.4004 0.7014 0.1181 1.314 1.0346 0 225 180 225 676.024 631.078 625.316
"1783" 27600092 0 3 818 4 0 -0.9016 1.2958 0.4352 1.3423 0.4558 -0.571 NA -0.9659 -0.7953 -1.3001 -0.1585 -0.7544 1.314 -0.6576 1 80 80 NA 190.341 290.55 315.152
"1784" 27600060 1 1 148 NA 0 -0.1542 0.2705 0.1956 -0.4342 -0.0614 -0.4509 0.7703 -0.1159 -1.3021 -0.1357 0.2411 NA -1.3345 -0.6576 0 135 135 360 562.009 529.873 579.974
"1785" 27600187 1 2 818 6 0 0.0127 0.5206 0.4352 -1.8939 -0.0614 0.0348 0.2907 -0.165 0.2095 1.1793 -0.653 -0.157 -0.5575 -0.6576 0 180 180 450 552.666 521.791 568.821
"1786" 27600170 1 1 148 6 0 0.6669 0.2705 -0.2661 0.052 -0.8277 0.4402 -0.7823 0.2981 -0.2432 1.1793 0.5935 0.6178 -0.4426 1.0346 1 270 315 180 472.454 422.191 435.959
"1787" 27600177 0 1 148 5 0 2.6131 -1.272 -0.8705 1.8905 -0.4525 0.1731 NA 1.0648 0.7055 0.0477 0.6024 0.3871 0.1597 1.0346 1 NA 360 NA 597.085 743.612 664.775
"1788" 27600043 0 1 148 6 0 2.0787 -1.272 -0.6437 0.4637 -1.1356 -0.7312 NA 1.9344 1.8366 0.0477 1.5565 1.8057 -0.4377 NA 0 NA NA NA 550.907 612.147 593.112
"1789" 27600079 1 1 148 4 0 0.4607 -1.272 -0.0326 -0.7592 0.8021 0.5159 -0.7823 0.5891 -0.2432 -0.1357 0.8171 0.5012 0.7628 1.0346 0 225 180 315 602.58 614.62 665.093
"1790" 27600203 1 1 148 5 0 -0.6355 -1.272 0.7262 -5e-04 -1.0881 -0.9531 1.7926 0.9252 0.7962 1.1793 1.0848 0.1159 1.314 1.0346 0 0 0 0 389.246 376.097 305.078
"1791" 27600225 1 1 148 2 1 -2.7114 -1.272 -0.2661 1.1422 -0.0129 0.6818 NA -1.704 -0.8483 -1.935 -1.1768 -1.8876 0.4522 NA 0 NA NA NA 375.925 458.086 448.819
"1792" 27600171 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 366.968 449.214 434.179
"1793" 27600192 1 3 273 4 1 -1.4526 0.7192 0.7871 -0.4342 0.0738 -0.2098 NA -0.0338 -0.6111 -0.6122 0.4563 0.2151 -1.8485 NA NA NA NA NA 513.402 523.125 488.138
"1794" 27600204 1 2 148 0 0 -0.9223 0.7323 -1.5513 -1.8939 -0.1769 0.5159 0.2907 -1.2788 -0.8483 -0.4396 -1.307 -2.9501 1.314 1.0346 0 135 180 90 456.423 494.242 427.691
"1795" 27600058 1 1 148 6 0 -2.7114 -0.6451 2.0054 -0.9823 2.3693 0.9423 0.8615 -0.3049 -0.8483 -1.0118 0.2053 0.3531 0.2727 1.0346 0 225 225 180 651.06 609.232 624.454
"1796" 27600139 0 1 148 2 1 -0.9873 0.2705 -0.9792 -1.4242 -1.7144 -0.9195 -0.7823 1.6248 0.6921 1.1793 1.8472 -0.5119 0.7628 1.0346 2 180 180 90 432.796 501.911 474.584
"1797" 27600150 1 3 818 NA 1 0.11 -1.272 -0.5707 NA NA NA NA 0.0087 -0.1628 0.1806 0.2008 -0.2813 -0.3971 NA 2 NA NA NA 592.117 500.518 543.233
"1798" 27600187 0 2 266 4 0 1.1891 -1.272 -1.7664 -0.2006 -0.8273 0.6738 -0.7823 0.0887 -0.6111 1.1793 0.139 -0.4661 -1.2781 1.0346 0 180 135 225 484.867 605.795 536.434
"1799" 27600158 1 1 148 2 0 0.0127 1.1904 0.3709 -0.2006 -1.0583 -0.6913 NA -0.0113 0.4924 -0.4396 -0.3114 -1.3167 -0.3374 -1.0657 0 NA NA NA 415.388 283.519 377.76
"1800" 27600111 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 562.32 599.382 572.286
"1801" 27600044 0 1 148 6 0 1.7513 0.2705 1.2643 1.8905 -0.5176 0.7274 -0.7823 0.875 0.9187 1.1793 0.0988 1.2209 1.314 1.0346 0 180 180 270 584.44 688.74 545.647
"1802" 27600174 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 468.631 464.99 465.94
"1803" 27600015 0 NA 148 6 0 -1.6062 1.6524 0.1244 1.0671 -1.8819 -1.2064 0.7294 -2.3981 -1.3021 -3.0862 -1.6328 -0.5966 -1.1481 -2.4468 1 135 225 90 436.081 405.517 359.142
"1804" 27600068 0 1 148 4 1 -0.6355 -1.272 0.4352 1.8905 -1.3874 -1.4078 1.4721 -0.3816 -0.568 -0.1357 -0.3672 -1.033 -0.7366 0.3622 0 180 180 90 422.121 461.958 441.175
"1805" 27600056 0 1 148 4 NA -1.4526 NA NA NA NA NA NA -0.5426 -1.8575 -0.6853 0.1102 -0.694 1.314 NA NA NA NA NA 305.723 383.263 365.108
"1806" 27600067 1 2 148 6 1 -0.0537 -1.272 2.0054 -1.4242 -0.0427 0.1853 NA 0.1899 1.2928 -0.9191 -0.3542 0.5974 -1.6031 NA 0 NA NA NA 533.819 549.343 536.77
"1807" 27600047 1 1 148 5 1 -1.9715 0.2705 0.1956 0.052 0.3858 0.9517 NA -0.4049 -0.8261 -0.1357 -0.1532 -0.5834 -0.7366 NA 0 NA NA NA 392.182 428.227 400.093
"1808" 27600102 1 1 148 6 0 1.4205 -0.5536 0.571 -1.109 0.8854 0.4846 2.1379 1.2172 1.8366 1.1793 0.1166 1.4273 1.314 0.6402 0 180 180 180 628.25 587.816 700.171
"1809" 27600096 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 417.315 517.094 451.157
"1810" 27600121 0 1 148 6 0 2.6131 -1.272 -0.6888 0.1097 -0.4684 -0.0553 -0.7823 1.0605 1.2928 1.1793 0.1401 1.3419 0.7628 1.0346 2 180 180 90 557.247 584.497 561.505
"1811" 27600152 0 1 148 6 0 0.9011 -1.272 0.1956 0.4637 NA NA NA 0.9425 1.8366 -0.1357 0.0872 1.4402 -0.2533 NA 0 NA NA NA 702.969 803.073 783.248
"1812" 27600174 1 3 317 NA 1 -1.352 1.6524 -2.345 NA -0.0614 -0.3885 NA -0.2114 NA 0.7604 -0.4178 -1.6836 1.314 NA 1 NA NA NA 432.372 314.807 341.041
"1813" 27600157 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 410.899 428.261 371.968
"1814" 27600203 1 2 495 2 0 0.2332 -1.272 -0.2284 -0.687 -1.2865 -1.7041 NA -0.2917 -0.3112 -0.6947 0.0018 -1.0107 1.314 NA 1 NA NA NA 453.856 379.223 500.621
"1815" 27600003 0 2 273 4 0 -0.1042 -1.272 -1.2263 0.052 -0.4684 -0.4509 NA -0.1428 0.6471 -0.1357 -0.486 -0.4785 0.4394 NA 0 NA NA NA 635.311 634.03 632.594
"1816" 27600046 0 1 148 5 0 -1.557 -0.6346 0.4352 -0.687 -0.115 0.6653 NA -0.3099 -0.1506 -0.5668 -0.4063 -0.4777 -0.2023 NA 0 NA NA NA 589.605 576.788 595.175
"1817" 27600154 1 1 148 6 0 -0.1042 -1.272 -0.4112 -1.4869 0.7251 1.4326 NA 0.8811 1.8366 -0.6853 0.5119 1.0597 -0.7074 1.0346 0 180 180 270 702.182 739.601 748.529
"1818" 27600113 1 1 148 6 0 0.0127 -0.6346 NA NA NA NA NA 1.0667 0.6471 -0.3337 1.013 0.9438 -0.2023 NA 0 NA NA NA 565.559 548.164 645.64
"1819" 27600106 0 1 148 2 0 -0.3087 1.2958 -0.3907 0.0208 0.0843 0.9303 1.8016 -1.4543 -1.8575 -0.6853 -1.2542 -1.494 -1.0266 -1.4926 2 NA NA NA 331.451 362.792 388.997
"1820" 27600020 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 406.771 367.794 393.424
"1821" 27600074 1 1 148 4 0 -2.7114 -1.272 0.7262 -5e-04 -0.0614 -0.8997 -0.7823 1.4783 1.8366 1.1793 0.9137 -0.1217 0.0703 0.6402 2 180 180 270 531.82 585.595 572.665
"1822" 27600074 0 1 148 6 0 2.0787 -0.6346 -1.2708 0.1097 0.3444 0.0311 -0.7823 0.9604 0.9187 1.1793 0.6881 0.9985 -1.1965 0.6364 1 360 360 360 616.131 585.519 596.749
"1823" 27600202 0 1 148 6 0 -0.7983 0.5206 -0.2661 -0.2006 1.6438 0.3241 NA 0.5696 0.1388 1.1793 0.4203 0.679 -0.7074 NA 0 NA NA NA 556.527 682.546 577.443
"1824" 27600152 0 1 148 6 0 0.9908 -0.6346 -0.2661 -1.0109 -0.5319 0.6818 -0.7823 0.809 1.8366 -0.1357 -0.1515 1.2395 0.039 -1.1847 0 180 180 315 592.789 711.713 609.097
"1825" 27600065 1 2 148 3 0 -1.352 0.2705 1.2643 0.052 0.7872 0.1935 NA -0.9814 -1.8575 -0.6122 -0.5543 -0.6383 0.5488 0.5029 0 NA NA NA 443.861 446.818 460.847
