"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"2262" 5600205 0 2 493 6 1 -0.2995 1.9837 -0.6888 NA NA -0.5658 1.5436 -0.1469 -0.7945 1.1793 0.3125 0.9414 1.314 -0.6439 1 250 250 100 464.402 355.336 467.729
"2263" 5600093 0 1 322 4 0 -0.2406 1.1904 -0.5707 NA NA NA NA 0.0231 0.0181 0.0477 -0.0622 -0.7726 0.481 NA NA NA NA NA 394.335 473.44 449.225
"2264" 5600115 0 1 322 6 0 -1.1538 -0.7816 -0.2047 0.4637 -1.0746 0.6818 0.2907 0.7732 -0.229 1.1793 1.2948 1.0388 -1.7418 -1.3939 NA 200 200 150 581.247 595.765 501.979
"2265" 5600256 1 1 322 4 0 -0.0872 -1.272 0.1956 -1.8939 1.217 2.7249 -0.7823 0.8702 -0.4961 1.1793 1.7144 0.0596 1.314 1.0346 1 150 250 0 559.979 525.704 582.686
"2266" 5600108 0 1 230 5 0 -2.7114 0.7323 -1.1146 NA NA 1.6632 -0.7823 0.7947 -0.2512 1.1793 1.1758 1.0173 1.314 -1.5847 0 80 160 80 527.107 428.03 484.347
"2267" 5600016 0 1 322 6 0 1.3493 0.2705 0.849 1.8905 -1.2657 -1.055 -0.7823 1.4557 0.6069 1.1793 1.2953 1.4278 -0.2023 1.0346 0 250 200 150 638.961 596.604 569.111
"2268" 5600122 1 1 640 6 0 -1.4526 -0.6346 0.571 NA NA 0.3173 -0.7823 0.1321 0.0181 -0.1357 0.3891 0.7162 -0.2023 1.0346 0 200 200 100 520.181 503.898 508.693
"2269" 5600026 0 2 615 6 0 -0.0339 -0.2888 -0.4112 1.3423 -0.144 -0.6693 0.2907 0.2295 -0.2704 1.1793 0.4458 0.987 1.314 1.0346 1 250 200 150 602.447 571.881 551.988
"2270" 5600191 1 2 322 6 0 -0.7983 -0.2888 0.1956 0.052 -0.8738 -0.0358 -0.7823 -0.7187 -0.893 -0.4903 -0.5779 -0.5405 -2.1007 1.0346 0 225 180 180 609.592 604.422 607.924
"2271" 5600189 0 1 493 5 NA -0.5608 NA NA NA NA NA NA -1.5322 -0.8464 -1.1627 -1.5539 -0.9949 -0.3374 NA NA NA NA NA 386.573 334.225 329.635
"2272" 5600084 1 1 148 3 0 1.7513 -1.272 0.1956 NA NA 0.1634 -0.7823 0.5435 1.8415 -0.1357 -0.7038 0.4594 0.0703 0.3622 0 300 250 350 537.192 595.034 607.097
"2273" 5600220 1 1 148 6 1 -0.6714 -0.6451 -2.345 NA NA 0.705 -0.7823 -0.5157 -1.8696 -0.8243 0.0143 0.5556 -0.7769 -1.5824 0 250 250 300 467.759 457.432 452.24
"2274" 5600261 1 1 322 6 0 0.1816 -1.272 -0.9792 -0.3799 -0.8109 -0.3184 -0.7823 0.6533 1.1392 -0.1357 -0.2605 0.4338 0.7628 -0.6576 2 200 250 250 707.584 665.874 727.82
"2275" 5600034 0 1 493 6 0 -0.3377 0.2705 -0.2661 0.4637 -0.0614 -0.0358 0.2907 -0.5589 0.9533 1.1793 -2.0117 0.6756 -0.9422 -0.6576 0 250 200 250 612.222 548.086 538.639
"2276" 5600223 1 1 493 6 0 0.7546 -1.272 -0.9792 NA NA 0.6347 -0.7823 0.1808 -0.4208 -0.1357 0.2205 0.9736 -1.381 -1.3914 0 250 250 250 622.026 677.225 635.806
"2277" 5600277 1 1 322 4 0 -1.3158 2.2999 -0.4112 -0.0845 -0.0614 0.9517 0.8233 -0.0459 -1.8696 -0.1357 0.0894 -0.7284 -0.8998 -1.3939 0 150 200 300 424.693 387.858 442.864
"2278" 5600293 0 1 322 6 0 0.638 0.2705 -0.5707 -0.13 -0.5319 -0.3184 -0.7823 1.1169 1.3903 1.1793 0.2743 0.8285 1.314 0.5029 0 200 250 150 595.309 610.374 584.716
"2279" 5600300 1 2 493 NA 1 -0.3553 1.0558 NA NA NA NA -0.7823 -1.1128 -0.0108 -1.9878 -0.4755 NA -1.7418 -1.5824 1 NA NA NA 447.257 327.959 448.362
"2280" 5600288 0 2 493 6 1 -1.793 1.6524 -0.8865 -1.1858 0.7872 0.0348 0.1462 -0.367 -0.0753 -0.9779 -0.1069 0.886 0.1924 -1.5824 0 240 240 180 449.803 316.861 314.166
"2281" 5600034 0 1 322 6 0 -0.2222 0.2705 0.1956 1.4083 -0.6123 -0.5707 -0.7823 2.1765 1.3903 1.1793 1.7894 1.6078 -1.174 -1.3939 1 250 250 300 591.691 578.942 563.57
"2282" 5600028 1 2 500 2 0 -0.6146 -1.272 1.1811 NA NA 1.9816 0.2907 -1.3393 -1.8461 -0.6853 -0.9103 -1.5317 0.2048 1.0346 0 200 250 150 539.927 551.738 463.745
"2283" 5600225 1 2 493 2 1 -0.4922 -0.2888 -0.733 NA NA 0.8964 -0.7823 -0.0519 -0.3188 0.0477 0.3218 -1.3945 1.314 1.0346 0 200 200 100 439.331 533.445 461.728
"2284" 5600148 1 1 493 4 1 -0.8407 0.6091 NA NA NA NA NA -0.5571 -0.0108 -0.1357 -0.5801 -1.0722 -0.1605 NA 0 NA NA NA 481.258 502.175 567.323
"2285" 5600089 0 1 322 5 0 -1.4882 1.6524 0.1956 0.1097 -0.096 0.0348 -0.7823 -1.3894 -1.8696 -0.8243 -1.1002 -1.0648 -0.8905 0.3622 NA NA NA NA 517.555 468.356 526.632
"2286" 5600086 0 1 493 6 0 0.2694 NA NA NA NA NA NA 0.7487 0.4941 0.0477 0.6659 0.788 1.314 NA 0 NA NA NA 474.181 415.711 451.374
"2287" 5600234 1 1 621 2 0 -1.4526 0.2705 0.1956 0.8794 -1.278 -1.0038 2.1379 -0.769 -1.8696 0.0477 -0.3996 -1.5407 0.4394 -0.9167 1 150 200 100 507.823 446.791 490.285
"2288" 5600286 0 1 493 6 1 -1.1285 -1.272 -0.6437 NA NA 0.7984 -0.7823 0.2953 -0.0716 -0.5492 0.8544 0.0189 1.314 1.0346 1 100 200 100 361.122 375.25 381.75
"2289" 5600147 1 3 804 0 1 -0.4868 0.2705 0.3709 NA NA -1.0873 1.1211 -1.5976 -1.8461 -0.5813 -1.7484 -2.7355 -1.2402 -1.8624 0 250 350 100 343.259 376.36 380.147
"2290" 5600108 1 1 493 6 0 -2.7114 -0.4143 -2.345 NA NA 3.22 -0.7823 0.1875 0.1698 0.0477 -0.1218 0.6693 -1.3345 -2.4468 0 100 250 100 437.246 415.166 399.803
"2291" 5600015 0 1 493 6 1 -1.1798 1.2958 -0.2661 NA NA 3.2571 NA -1.0208 -1.2928 -0.6853 -0.7418 -0.5862 0.7015 1.0346 NA NA NA NA 355.669 323.411 266.378
"2292" 5600132 1 3 606 6 1 -1.3532 -0.4593 -0.4112 NA NA 0.996 0.2907 -1.419 -1.8461 -1.0752 -0.7728 -0.7547 0.6259 0.5029 NA 360 300 180 302.693 351.633 246.702
"2293" 5600120 1 1 322 6 0 -0.5753 0.9672 0.1956 -0.4342 -0.4684 0.0348 -0.7823 0.0241 -1.8696 -0.4903 1.1677 0.1054 -0.3673 -0.6576 0 250 200 150 656.925 562.067 605.669
"2294" 5600147 1 3 606 3 0 -0.5831 -0.7816 -1.0214 NA NA 0.7091 -0.7823 0.3246 -1.2928 -0.6853 1.9464 -0.8818 -0.3673 1.0346 0 250 250 150 592.879 595.334 607.749
"2295" 5600245 1 1 322 4 0 -1.4526 0.2705 -0.2661 -0.2006 -0.4684 0.6818 NA 0.8054 0.171 1.1793 1.2426 0.1417 0.2485 1.0346 0 250 200 300 609.951 605.118 594.102
"2296" 5600170 1 1 493 2 0 1.2316 -0.6346 2.0054 NA NA -0.0834 -0.7823 -0.31 0.3573 -0.1357 -0.819 -1.3945 0.7628 -0.6576 0 300 250 350 501.077 568.467 529.885
"2297" 5600193 1 1 493 6 0 -0.1542 0.2705 -0.2047 NA NA -0.4358 0.2907 1.1534 0.3055 1.1793 1.0759 1.4752 -0.3352 -0.6576 0 250 250 250 620.301 665.12 608.308
"2298" 5600243 1 1 322 4 0 -1.352 -1.272 -0.8705 -1.8939 -0.0614 0.6818 NA 0.3175 -0.7097 1.1793 0.6353 -0.004 -0.5 NA 0 NA NA NA 545.216 507.367 543.148
"2299" 5600275 1 1 493 6 0 -1.1285 0.2705 -0.0326 NA NA -0.2154 NA 0.2471 -0.6141 1.1793 0.4018 1.0832 0.1924 -2.4468 0 250 300 150 592.07 530.013 568.287
"2300" 5600272 0 1 322 4 0 -0.6278 1.0453 -0.9792 -0.687 -0.0614 0.114 -0.7823 -0.384 -0.7708 -0.4903 0.1987 -0.3594 0.4522 1.0346 1 150 200 100 493.878 454.337 488.533
"2301" 5600270 1 2 344 4 0 -1.384 0.2705 2.0054 NA NA 0.2256 -0.7823 -0.5636 -1.2928 1.1793 -0.434 -0.5961 -1.555 1.0346 0 100 200 100 483.691 445.687 447.247
"2302" 5600037 0 1 322 4 0 -0.1542 0.2705 -0.2047 0.4637 0.4558 -0.3184 0.2907 0.6833 1.1392 0.0477 -0.0158 0.1301 -0.5488 -0.6576 0 200 200 150 582.398 615.879 551.126
"2303" 5600132 0 3 615 NA 0 -0.2704 0.2705 NA NA NA NA NA -0.3076 0.5762 -0.2116 -1.3796 -0.5651 NA NA NA NA NA NA 425.768 386.861 418.579
"2304" 5600017 0 1 493 6 0 -0.0721 1.2958 -1.2263 NA NA 0.2918 1.2618 0.5698 -0.4208 -0.1357 1.376 0.7412 0.2148 1.0346 0 150 150 100 440.844 444.105 430.591
"2305" 5600279 0 2 493 6 0 0.3568 -1.272 2.0054 NA NA 1.3381 0.2308 -0.4147 -0.1456 1.1793 -0.7742 0.2823 0.4394 -1.1817 1 250 250 250 478.454 523.463 434.896
"2306" 5600065 1 1 493 4 1 0.4493 0.2705 -0.2661 NA NA 0.1331 -0.7823 0.4834 1.2755 1.1793 0.0453 0.1309 -0.2023 1.0346 0 250 250 150 555.268 525.201 563.941
"2307" 5600243 1 1 322 6 0 -1.9715 0.2705 -0.8705 -1.8939 -0.0614 -0.3184 0.2308 0.8628 -0.2704 1.1793 2.0073 0.8214 -2.7106 -1.0657 2 250 200 650 521.3 487.2 535.416
"2308" 5600073 1 1 322 6 0 -0.5621 -0.5536 0.7262 0.052 -0.8109 0.1837 -0.7823 -0.5158 -1.8696 0.0477 -0.0908 0.4275 -0.4707 0.6402 0 250 200 200 646.956 639.764 675.428
"2309" 5600262 0 3 804 6 1 -0.6535 0.2705 -1.7009 -0.6133 NA NA 0.7703 1.9936 0.8862 1.1793 2.9758 1.7652 -2.1621 0.6364 0 40 40 0 444.161 321.51 477.482
"2310" 5600299 1 1 493 6 1 1.0781 NA NA NA NA NA NA -0.6482 0.4365 -0.1357 -1.6632 -0.4369 -0.8154 NA 2 NA NA NA 526.71 522.267 521.184
"2311" 5600017 0 1 493 6 0 -0.0996 0.7192 -0.2047 NA NA -0.2791 0.1462 -0.5012 -0.3188 -0.6853 -0.109 0.2062 -0.3673 0.3622 2 100 200 100 410.751 427.429 429.589
"2312" 5600101 0 1 493 5 1 -1.1538 0.2705 -1.7664 NA NA -0.1146 -0.7823 0.0755 -0.1146 1.1793 0.0124 0.5093 1.314 0.6364 0 250 250 300 463.31 465.951 471.788
"2313" 5600192 1 1 322 5 NA NA NA NA NA NA NA NA -0.3048 NA NA 0.2674 0.1794 NA NA NA NA NA NA 235.712 234.318 277.426
"2314" 5600172 1 1 493 4 1 -0.1542 -1.272 -0.6151 -0.687 -0.0129 -0.7535 -0.7823 -1.471 -1.8696 -1.0118 -0.8937 -1.3996 -0.7366 -0.6576 0 0 165 0 346.609 271.894 339.882
"2315" 5600067 0 2 344 4 0 0.3568 1.2958 -0.2661 -0.3799 -0.0614 0.6818 -0.7823 0.4516 -0.4961 1.1793 0.7233 -0.5562 -1.3684 -0.6576 1 0 100 0 309.127 374.774 415.961
"2316" 5600282 0 1 344 6 0 -0.6146 NA NA NA NA NA NA 1.2618 1.8415 1.1793 0.4168 0.6288 -0.7074 NA 2 NA NA NA 365.395 443.423 420.573
"2317" 5600211 0 1 493 NA 1 0.0127 0.2705 -0.733 0.1097 2.3693 NA NA 0.0307 -0.5946 -0.1357 0.2774 -1.2375 -0.2023 NA 2 NA NA NA 544.704 456.649 400.36
"2318" 5600250 1 1 493 6 0 0.9011 -1.272 -0.2661 NA NA 0.8817 0.2907 -0.8732 0.2221 -1.0118 -1.4571 0.0345 -1.1481 -1.0657 0 250 250 250 526.641 579.524 583.102
"2319" 5600217 1 1 493 5 1 -0.8176 0.7192 0.1956 NA NA 0.0043 0.2308 0.1056 -0.9512 -0.6853 0.9052 0.0949 -0.2533 0.6402 0 180 180 90 522.537 504.86 510.874
"2320" 5600014 1 1 322 6 1 -0.9873 0.2705 -0.9792 -0.687 -0.8386 -0.3184 -0.7823 -0.1598 -0.0455 1.1793 -0.7101 -0.0971 -0.2023 -0.6576 1 100 150 0 510.087 369.365 424.619
"2321" 5600249 1 NA 493 2 NA -0.6483 NA NA NA NA NA NA -0.325 -1.2928 -0.4903 0.5765 -1.6295 -0.0348 NA NA NA NA NA 377.471 351 391.092
"2322" 5600074 0 2 344 4 1 -0.9655 -1.272 2.0054 NA NA 0.171 -0.7823 0.6539 -0.2704 -0.9191 1.9556 -0.3399 -2.1007 1.0346 2 110 165 110 457.235 501.035 517.391
"2323" 5600266 1 1 621 4 0 -1.9715 1.6524 -0.9792 0.052 -0.8109 -0.3184 0.7703 0.0195 -1.2782 -0.3487 0.554 -0.6895 0.7628 -0.6576 1 300 300 300 566.907 460.911 483.129
"2324" 5600272 0 1 322 5 1 -0.9873 0.2705 NA NA NA NA NA -0.1091 -0.7708 -0.3487 0.1889 -0.2029 -0.5488 NA 0 NA NA NA 457.856 405.958 435.08
"2325" 5600154 1 1 322 6 0 -1.9715 0.2705 0.0385 -1.2792 -0.5676 0.0348 -0.7823 0.3566 -0.4961 -0.6122 0.828 1.048 -0.4707 1.0346 0 250 200 150 579.805 581.208 618.92
"2326" 5600020 1 1 493 5 0 -1.7421 0.8232 -1.7009 NA NA 1.1713 -0.7823 -0.2308 -0.3844 -0.6853 -0.1738 0.2019 0.0181 -0.6576 0 250 250 250 627.369 567.163 581.065
"2327" 5600139 0 1 621 4 0 -1.6062 1.0453 0.1956 0.4637 -0.5176 -0.5665 -0.7823 -0.0352 -1.8696 1.1793 0.3373 -0.584 -0.8998 -0.6576 1 200 250 150 483.446 535.644 535.086
"2328" 5600030 1 1 322 6 0 -1.9715 NA NA -1.4242 -1.0583 -0.6693 1.7669 0.4479 -0.2638 -0.4396 0.7239 -0.0253 -0.2023 -0.6576 2 240 240 240 417.963 379.838 254.034
"2329" 5600193 1 1 493 5 1 -0.0721 0.2705 NA NA NA NA NA 0.0602 -0.9512 1.1793 0.0445 0.1408 -0.5575 NA 1 NA NA NA 511.246 501.705 555.295
"2330" 5600103 1 1 322 5 0 -0.7983 1.0453 -0.2047 -0.4342 -0.5176 0.3241 0.2907 0.1299 -1.8696 0.1806 0.8309 0.2707 -0.6986 -0.6576 0 250 150 300 617.262 614.441 600.164
"2331" 5600020 1 2 500 4 1 -0.6278 -1.272 0.1956 NA NA 0.3645 0.6725 -1.3723 -0.7945 -1.3835 -0.8895 -1.5999 1.314 -0.6576 0 250 250 150 480.329 506.676 512.462
"2332" 5600077 1 3 344 5 0 -2.7114 0.8232 2.0054 -1.109 0.523 0.2033 0.2907 -0.2982 0.4713 1.1793 -0.5652 -0.5209 1.314 1.0346 1 250 250 200 403.748 454.607 453.892
"2333" 5600298 0 1 493 6 0 -1.1538 0.2705 -0.9372 NA NA 0.7984 -0.7823 0.9574 -0.4208 -0.1357 1.4669 1.2627 -0.7857 -0.6576 0 250 250 250 542.012 531.76 573.713
"2334" 5600135 1 1 621 6 0 0.4627 0.2705 0.7871 0.0208 0.3858 -0.9887 NA 0.8316 1.1392 1.1793 0.2824 0.9419 0.4522 1.0346 0 NA NA NA 603.042 605.565 580.321
"2335" 5600252 1 1 493 6 0 -0.6714 -1.272 2.0054 NA NA 1.0406 NA 1.264 1.0147 -0.1357 0.8443 1.3924 -1.1608 NA NA NA NA NA 511.415 466.73 544.674
"2336" 5600050 1 1 322 6 0 -1.9715 0.2705 -0.2047 -0.687 -0.5176 0.1731 -0.7823 -0.2714 -0.4961 1.1793 -0.2327 0.6969 -0.7074 -0.6576 0 250 200 300 642.514 640.722 551.593
"2337" 5600004 1 1 322 4 1 -0.6823 3.0064 -0.2047 0.176 -0.8223 -0.4415 NA 0.4129 0.6026 -0.6122 0.4807 -0.2589 -1.0726 1.0346 NA 0 0 0 399.427 325.996 379.453
"2338" 5600266 1 1 322 3 0 0.2694 0.2705 1.2643 0.4637 0.3858 0.0595 -0.7823 0.9249 -0.5946 0.0477 2.0073 -0.3204 -0.2023 -1.0657 0 300 200 100 579.053 577.015 572.387
"2339" 5600177 0 1 493 3 0 -0.7077 0.2705 -1.3898 NA NA 0.8666 0.7703 -0.2215 -0.5544 1.1793 -0.0711 -0.2788 1.314 0.6402 0 250 200 250 410.433 442.645 401.021
"2340" 5600084 1 1 148 2 0 -0.837 2.21 -0.5707 NA NA 0.6818 -0.7823 0.2194 0.2589 1.1793 0.07 -0.9056 -0.9214 -0.6576 0 250 250 200 413.171 473.251 385.186
"2341" 5600019 1 3 500 6 0 0.1997 0.4992 NA NA NA NA NA -0.1602 -1.8696 -0.9779 0.8598 0.744 -0.2871 NA 1 NA NA NA 503.95 457.731 531.475
"2342" 5600183 0 1 322 4 0 -1.0279 1.2958 0.1956 0.5949 -0.096 -0.5878 -0.7823 1.6595 1.8415 1.1793 1.136 0.8438 -1.464 0.2127 0 250 200 300 568.291 566.423 586.809
"2343" 5600083 0 1 493 5 1 -0.4556 0.2705 -0.9792 NA NA -0.5224 -0.7823 -1.0444 -1.8461 -0.6853 -0.6937 -0.2262 -1.464 -0.6576 1 200 0 150 501.112 482.748 507.508
"2344" 5600178 1 1 621 6 0 -2.7114 -0.3034 -0.9792 -1.4869 1.1268 -0.7944 1.2618 0.7122 -0.2704 -0.1357 1.2833 1.152 -0.8065 -0.6576 0 300 200 100 558.013 566.087 617.986
"2345" 5600287 0 1 493 5 0 -1.1285 0.7192 -1.1146 NA NA -0.357 0.2907 -0.8827 -1.2928 0.0477 -1.0219 -0.2233 -0.9306 -1.0657 0 250 250 150 556.176 548.093 487.414
"2346" 5600155 0 1 493 5 0 -1.1285 -0.2888 0.1956 NA NA 1.6632 -0.7823 0.6786 1.0147 -0.1357 0.0094 0.8062 -0.7857 1.0346 0 250 250 150 557.202 507.595 545.699
"2347" 5600014 1 1 322 5 0 -1.9715 0.2705 0.1956 -1.8939 -1.1197 -0.4746 -0.7823 -0.7249 -1.8696 -1.3873 0.2378 -0.7152 0.0483 -0.6576 2 120 120 0 510.545 418.971 447.112
"2348" 5600288 1 1 322 6 0 0.3891 -0.5536 2.0054 1.0671 -0.5176 -0.3184 -0.7823 -0.4994 -1.8696 -0.5578 -0.0108 0.449 -2.7106 0.2169 2 250 250 100 534.319 555.089 578.527
"2349" 5600183 1 1 322 6 0 -1.3532 -1.272 -0.2661 -1.8939 -0.0614 -0.445 2.8415 0.8867 1.1392 -0.5492 0.9427 0.0505 -0.2023 -1.0691 2 150 200 300 598.184 468.849 518.606
"2350" 5600238 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 599.896 521.853 559.394
"2351" 5600260 0 1 322 4 1 -1.4526 0.2705 -0.6888 -0.687 -1.321 -0.3184 -0.7823 -1.0613 -0.7708 -0.4903 -0.916 -1.427 0.039 -0.6576 2 0 0 0 400.568 480.232 454.651
"2352" 5600125 0 1 493 6 1 -0.7261 -1.272 NA NA NA NA -0.7823 -0.7199 -0.3188 -0.6853 -0.3728 0.1664 0.481 NA 2 NA NA NA 374.861 371.986 399.384
"2353" 5600101 1 1 493 6 0 -1.2627 1.6524 -0.2047 NA NA -0.2641 0.7703 -0.9842 -1.2928 -1.3835 -0.2113 0.4957 -2.7106 -2.0819 0 250 250 400 658.177 559.018 592.689
"2354" 5600294 1 1 322 6 0 -2.7114 0.8232 0.1956 -0.7985 2.3693 -0.0649 -0.7823 0.899 -0.1552 1.1793 1.6794 1.0263 -1.0628 -0.6576 0 250 200 300 555.242 493.571 548.907
"2355" 5600029 1 3 148 5 1 -0.9016 0.2705 2.0054 NA NA 0.0928 0.8615 1.3156 1.3903 1.1793 0.703 0.7544 0.4394 1.0346 1 200 200 0 463.762 381.205 359.225
"2356" 5600169 1 NA 344 3 NA 0.611 NA NA NA NA NA NA -1.3471 NA -1.1743 -1.0468 -1.2158 NA NA NA NA NA NA 340.266 315.683 307.629
"2357" 5600072 1 1 148 3 NA NA NA NA NA NA NA NA -1.9091 -1.8461 -1.5971 -1.3157 -2.132 NA NA NA NA NA NA 390.955 315.14 324.636
"2358" 5600075 0 1 493 4 0 -2.7114 0.7323 0.4352 NA NA 1.1713 0.2308 -1.5971 -1.8461 -0.6853 -1.3589 -1.532 -1.1481 -0.6576 0 200 200 100 521.811 546.72 558.798
"2359" 5600216 0 1 322 5 1 -2.7114 0.9567 2.0054 1.4083 -0.5434 0.1952 -0.7823 0.0581 -1.2782 1.1793 0.4297 0.5959 -0.0348 1.0346 NA 200 200 200 624.123 555.965 566.507
"2360" 5600101 1 1 621 6 0 2.6131 0.7192 -0.5707 NA NA -0.8941 0.8233 0.308 1.7695 -1.7257 0.1316 0.9202 1.314 -1.5824 2 300 300 250 626.192 645.46 571.973
"2361" 5600181 1 1 322 6 0 -0.0841 -0.2888 0.1956 -0.3799 0.0018 -0.3184 0.2907 1.6203 1.8415 1.1793 0.5793 1.3972 0.2485 -0.6576 NA 250 250 150 630.515 634.29 606.015
"2362" 5600111 1 1 322 6 1 -0.4122 -1.272 2.0054 -1.8939 2.3693 -0.2994 1.7926 0.8562 0.6026 1.1793 0.7676 0.3024 -0.2023 NA NA 0 0 0 537.628 571.978 467.337
"2363" 5600138 1 2 344 3 0 -1.9715 0.8232 0.1956 -1.8939 -0.0614 0.6246 0.2907 0.2599 -1.8837 0.7604 1.0197 -0.6481 -0.3971 1.0346 2 0 0 0 344.759 443.214 415.776
"2364" 5600150 0 1 493 4 1 1.0781 0.2705 -0.2661 NA NA -1.1585 1.1928 -1.5736 -1.8461 -1.3835 -1.0038 -1.1831 0.7628 -2.4468 1 250 250 150 486.958 552.554 556.843
"2365" 5600021 1 1 493 6 0 -0.0721 -0.0545 0.7871 NA NA 0.0917 -0.7823 0.37 0.1002 -0.1357 0.3937 1.0781 0.2727 1.0346 NA 250 250 150 579.747 525.777 596.872
"2366" 5600299 0 1 493 5 0 -0.4934 0.2705 -1.2263 NA NA -0.0672 -0.7823 0.5976 0.3573 1.1793 0.2092 0.8783 0.7628 1.0346 0 200 250 250 567.462 513.428 503.663
"2367" 5600272 0 1 621 6 0 0.0472 -1.272 -0.9792 -1.8939 -0.5176 2.7249 -0.7823 0.4474 0.1148 1.1793 0.2605 0.8496 1.314 -0.6576 0 0 100 0 366.806 475.008 329.646
"2368" 5600049 1 1 493 3 0 0.0127 0.7192 -2.345 NA NA NA NA -1.0008 -1.2928 -0.7668 -0.9741 -1.01 NA NA 0 NA NA NA 556.398 504.111 518.409
"2369" 5600209 1 1 493 6 0 0.1984 -1.272 -2.345 NA NA -0.9503 -0.7823 2.0019 1.7695 1.1793 1.2089 1.8508 0.0739 -1.0657 0 250 250 250 642.578 575.02 602.815
"2370" 5600125 1 2 615 4 1 -1.2321 1.2958 0.571 NA NA -0.357 -0.7823 -0.1881 -1.2928 0.0477 0.1088 -1.0575 -0.2023 0.2169 2 250 250 150 487.953 452.211 430.946
"2371" 5600099 0 1 322 6 0 -0.9313 0.2705 -0.4112 -1.4242 -0.1585 0.4581 -0.7823 0.8631 0.6026 1.1793 0.7648 1.1248 -1.3684 1.0346 0 200 200 150 597.914 605.289 612.142
"2372" 5600103 0 1 322 4 0 -0.7196 -1.272 -0.2661 0.4637 -0.8109 0.6818 -0.7823 -0.2345 -0.7708 -1.0118 0.2249 -0.1385 -0.2871 -0.6576 0 200 250 150 550.931 574.946 573.628
"2373" 5600072 0 1 322 6 NA -0.2704 NA NA NA NA NA NA -0.1405 -1.8461 -0.1357 0.1552 -0.1216 NA NA NA NA NA NA 368.982 347.984 348.265
"2374" 5600252 1 1 493 5 0 -0.9016 1.1904 1.1811 NA NA 0.4481 -0.7823 -0.0425 0.8232 -0.1357 -0.6517 0.663 -0.3673 1.0346 0 250 250 250 521.546 501.425 478.599
"2375" 5600204 0 1 322 6 0 -0.0376 1.6524 -0.9792 0.4637 -1.0974 -0.3184 -0.7823 0.3613 0.0181 1.1793 0.3275 0.9616 1.314 1.0346 0 150 150 150 445.988 437.001 422.366
"2376" 5600226 0 1 493 5 0 -0.3678 0.7192 0.992 -1.8939 0.7251 -0.285 -0.7823 0.4887 0.0401 0.1806 0.938 0.0211 -0.9734 0.5029 1 250 300 150 396.981 401.134 391.121
"2377" 5600250 0 1 493 5 0 NA NA NA NA NA NA NA -0.1793 -0.1146 -0.5089 -0.1628 -0.5316 0.0181 NA 0 NA NA NA 473.273 444.046 455.184
"2378" 5600031 0 1 493 5 0 2.6131 -0.6451 -0.2661 NA NA 0.27 0.2907 0.661 1.0147 -0.1357 0.1388 0.3951 0.385 -0.6576 0 250 250 150 566.358 566.601 553.671
"2379" 5600138 1 1 344 4 1 -0.917 0.2705 0.6314 -0.3799 -0.0614 -0.3184 -0.7823 0.9778 0.6302 1.1793 1.05 -0.3083 -0.9422 1.0346 2 200 200 150 434.656 375.474 480.373
"2380" 5600193 1 1 493 6 0 -0.3253 0.2705 -2.345 NA NA 3.22 0.2907 0.6874 -0.6974 1.1793 0.7134 1.1808 1.314 1.0346 0 375 300 225 596.733 571.347 515.715
"2381" 5600166 0 3 606 2 1 NA NA 0.1956 NA NA NA NA -0.672 -0.8464 -0.6853 -0.4255 -1.0997 -0.5575 NA 1 NA NA NA 411.551 360.473 370.54
"2382" 5600252 1 3 615 5 1 -0.4736 0.8232 -0.2661 NA NA -0.357 0.2907 -0.7797 -1.2928 -0.1357 -0.5435 -0.5758 -0.2327 0.005 0 300 250 250 522.438 492.947 486.807
"2383" 5600199 1 1 493 6 NA -1.3532 NA NA NA NA NA NA 0.0058 -1.8461 -1.0118 0.8116 0.4949 -1.555 NA NA NA NA NA 478.276 438.226 440.327
"2384" 5600249 0 1 493 NA NA NA NA NA NA NA NA NA 0.0202 -1.8461 -0.4903 0.8678 -0.3895 NA NA NA NA NA NA 417.137 382.737 386.616
"2385" 5600261 0 1 322 6 1 -0.5831 NA NA NA NA NA NA 0.5236 1.3903 1.1793 -0.7038 1.0303 -0.9422 NA 1 NA NA NA 527.065 550.941 507.021
"2386" 5600164 1 1 322 6 0 -0.1024 0.2705 0.849 -0.3799 -0.0614 -0.3184 -0.7823 0.1446 -0.7708 0.1806 0.8598 0.7215 -2.7106 -0.6576 0 0 100 300 406.258 420.083 384.953
"2387" 5600001 1 1 621 6 0 -1.9715 -0.8863 2.0054 -1.8939 -0.0614 -0.0939 0.7703 0.6922 0.6026 -0.6122 0.6541 1.1952 -1.1284 -0.6576 1 150 200 200 527.365 480.877 483.301
"2388" 5600177 1 1 344 4 1 -0.7983 1.2958 0.1956 NA NA 0.7984 -0.7823 0.0258 0.289 0.0477 -0.0324 -0.9551 1.314 1.0346 1 250 250 150 435.693 445.128 440.433
